0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114
82.0,147.0,56.0,77.0,26.0,35.7789,-28.320858,-67.77472,108.91029,88.0,102.284256,-80.14613,45.433052,88.284744,-87.9198,85.17168,68.40991,44.810654,-54.88962,-32.972973,22.261845,-13.920275,-10.69548,56.574608,100.95235,-65.08334,119.51857,44.88084,62.01964,37.88376,4.879483,-53.44463,-9.270321,-4.8434696,6.2707376,70.3,95.8591,80.16935,118.29457,-20.637032,-22.28329,116.67345,-19.561516,52.337925,94.86224,-75.29762,-30.8651,36.899803,-38.677715,121.60553,-4.3129597,-82.25221,27.887392,-37.045673,59.647335,14.419378,6.5651913,84.72719,79.10514,31.231812,64.26915,19.042871,14.216723,93.1017,11.559671,56.005875,-39.195133,46.18466,95.142105,54.420498,-66.40701,52.880062,63.253048,21.050209,85.0486,-107.849915,3.7598467,-21.237316,40.535717,151.39337,-52.79668,47.28758,42.807995,-11.060101,-13.292995,131.76466,18.884901,70.77164,4.1302195,43.788597,107.87187,115.237045,-42.143387,25.923101,-7.01202,-33.324974,129.04517,-37.101723,-42.088043,-94.61046,8.421804,-44.159317,-35.283207,-18.726704,38.70702,41.502014,9.797417,10.901164,39.749805,74.870026,53.63455,110.19644,50.878536,-30.814049,15.0
76.0,127.0,63.0,77.0,23.0,-40.89482,-2.6889057,-80.892685,97.391235,88.0,84.28899,-48.618504,52.327915,94.30391,-70.06711,131.82738,151.6406,13.826756,-23.295563,16.57445,39.78531,29.817892,-15.066616,70.54646,53.30558,-54.793972,135.77023,24.830854,127.60034,90.8996,11.689987,-28.491413,-2.5365677,-4.05781,26.91762,58.286404,35.093037,39.80086,136.9154,-11.613794,-32.764683,125.190414,11.842961,62.364883,90.87305,-60.000385,9.439305,16.47933,-70.66008,148.95317,16.03164,-63.371716,57.629818,-39.22383,81.173416,72.66301,37.67093,131.34593,93.77466,5.872835,84.347015,25.68235,-27.21539,77.11369,6.571823,55.189056,-19.146156,41.89657,85.5419,35.624985,-60.467968,41.34036,50.416252,51.37295,117.43205,-91.39369,8.453551,-4.5086403,10.694578,142.88936,-41.065826,49.17665,7.783293,1.33601,-68.36035,129.97101,31.778091,73.04484,33.047485,16.633371,67.75043,86.27878,-69.77103,-19.09673,-14.929401,-77.512436,159.30022,-30.763237,-94.96486,-101.762726,21.926044,-65.91257,-53.78229,3.7073698,29.058443,49.733932,14.581873,-38.997154,62.31212,51.58504,30.66819,145.4819,57.952957,-50.781544,59.380684
75.0,127.56419,74.1969,50.41847,17.0,-22.947723,-15.171181,-117.3524,74.97809,90.0,38.51229,-24.213707,55.154118,110.15381,-48.08495,106.76201,150.19377,11.814741,-36.089294,-4.634268,13.449276,23.95074,-25.509678,63.822052,50.202446,-82.97923,168.167,6.361967,130.32413,72.78217,0.62225914,-54.208843,22.778254,-23.877888,21.424948,65.01635,12.869066,8.624141,119.092514,22.097317,-43.79451,123.13631,-20.561878,55.065506,119.004715,-34.45426,32.155445,-2.9274445,-91.744095,170.62718,-3.4387493,-33.074417,56.56388,-19.13343,78.10449,24.259796,18.215672,170.25684,84.41684,-4.2137947,71.06496,-32.16823,-1.8872738,98.2514,-0.9265404,31.836876,1.7931509,35.96762,59.1372,37.573067,-76.487366,24.472612,87.047775,82.48874,138.82887,-117.341064,7.788104,-38.087944,5.455804,153.15387,-25.427319,32.85569,-13.414555,-12.460783,-55.426403,132.0634,54.563286,69.67349,37.229446,17.944368,71.00506,93.53284,-29.006073,-31.297363,-16.859093,-49.87559,146.46585,16.384516,-103.90816,-131.48653,32.085102,-73.97998,-53.58214,3.1390352,22.92099,61.70295,13.555194,-50.131786,59.917915,38.857285,19.110401,150.58441,93.042145,-44.904472,50.211655
65.01547,123.785446,66.968094,69.11755,32.873947,22.68179,-3.5045738,-102.31586,104.89192,63.694916,31.756588,-13.672533,44.042667,86.344666,-20.582005,86.98758,210.54279,15.992077,2.4057112,15.367929,-9.577757,45.076668,24.8154,85.627075,32.172024,-68.516205,174.40297,-28.285172,99.48535,68.93349,12.886059,-49.706814,66.63199,-84.82652,50.068474,57.387974,-16.54166,-18.097416,86.88019,-9.502089,-93.68742,174.42345,-9.47159,53.956394,122.758545,-17.060524,42.10498,-12.857119,-69.5022,170.77979,30.848877,-87.170044,69.39705,4.1301985,149.94266,1.013958,57.60461,122.38214,95.25409,-5.262974,43.807884,-5.5851326,-31.224411,67.74399,23.555367,19.7219,-30.301113,16.448292,60.115307,34.883827,-75.188034,-2.3208332,115.01419,54.312645,123.678604,-95.399826,21.670458,10.833564,19.487543,121.46132,-9.984966,13.188234,-3.8233051,-24.596863,-84.82851,115.920746,-1.8471088,118.4155,56.576607,4.948765,91.00061,89.59889,-14.528786,-35.049236,-16.135525,-54.88155,131.66273,7.828126,-119.14972,-162.41797,17.278194,-74.30127,-46.84016,-16.879341,40.13235,65.9468,8.045003,-118.237686,13.639486,49.56404,-1.2759819,172.05154,97.23523,-17.808887,41.481464
78.0,127.0,63.0,77.0,24.0,-37.227383,-14.383247,-75.334656,76.442085,90.0,72.13432,-29.171124,25.062721,80.44997,-43.529564,124.2341,145.95009,7.9600334,-49.889324,28.57226,46.029408,44.629154,-17.180698,66.30455,61.195885,-46.820415,179.03531,25.235754,123.18315,68.16406,34.140125,-71.791855,25.484772,-36.26634,40.208523,64.289,-34.88858,6.2298737,136.17908,1.3640366,-61.017178,169.97336,-24.934948,61.045856,110.65787,-71.26572,48.855408,5.9690685,-108.08342,166.57384,41.130596,-82.41667,55.03098,-26.278198,95.20528,36.90317,22.2284,145.9306,67.058846,-6.8220024,64.23279,18.587643,-30.262089,84.63678,62.446583,16.196686,12.366783,24.475029,52.783928,50.62374,-98.43616,33.801094,65.307014,67.03754,144.55315,-121.565765,6.033348,-47.095478,2.768711,146.6572,-23.10756,36.821335,-3.191473,-1.4598522,-53.03005,118.46077,43.09415,90.60629,42.02836,29.811333,54.942688,89.875885,-46.5874,-65.98096,21.039848,-57.777744,142.45105,-9.048418,-124.69333,-154.28207,17.365608,-70.10091,-48.044895,-6.7203045,26.11765,40.974136,-38.293312,-68.89885,34.441315,62.196827,17.85222,165.74846,93.5367,-40.948223,15.0
65.902885,127.621796,62.12794,60.63167,32.18547,24.375166,-48.361156,-142.83057,101.27583,53.043304,22.354477,-15.0852585,57.506634,55.62873,-14.726391,121.59775,193.08243,22.186815,-11.91614,28.847687,-7.6662483,39.422165,20.116938,104.87332,40.682888,-84.1169,203.65518,-23.606647,67.60841,85.651886,7.345545,-40.99374,49.440533,-76.509476,65.22158,71.67085,-44.1458,-18.907322,62.477493,-12.084049,-108.57797,161.8696,8.23362,51.35213,120.82294,-3.3035812,7.451846,-17.574333,-63.77889,166.55943,51.122646,-99.65109,75.69528,-4.606642,127.25244,2.123289,40.0793,128.5379,85.97107,-9.190622,10.304096,-35.207817,-16.808037,44.676598,41.113625,5.9076414,-8.009226,6.6162586,86.940506,33.936535,-100.00523,-5.959114,100.865616,47.468388,86.41585,-67.32382,11.325685,6.416524,1.786891,93.28511,0.20075417,-7.861,8.0648365,-20.604885,-99.5134,102.426834,-10.332468,71.567085,82.4185,18.71664,104.193695,96.221954,-42.205086,-19.085602,-23.383091,-70.53142,145.77461,-4.929903,-136.20879,-152.61351,39.17289,-48.140797,-100.15401,-1.7581329,31.200893,53.461353,-12.086842,-114.681274,30.787392,67.50713,45.02926,159.34698,106.30356,-19.929699,34.437798
74.0,135.0,46.0,68.0,24.0,-13.1641655,-33.854614,-85.96098,82.59389,93.0,55.85205,-29.27747,32.195347,76.42529,-37.794437,120.3949,156.00261,29.703403,-7.731035,21.162209,39.96591,23.321312,-15.327927,34.992508,38.193,-29.685123,114.20209,8.32962,130.90384,49.450634,-1.9895992,-41.17001,49.09288,-81.33055,70.25647,74.03784,-52.235043,12.484644,72.0069,-23.294731,-19.091846,164.57552,-7.563429,26.10459,139.92064,-52.480694,40.371166,-2.7640953,-48.155956,182.51724,45.52722,-118.16678,26.82839,-34.528526,145.36621,14.077536,38.99491,143.57202,108.7545,17.422487,22.643185,27.880674,-3.282669,90.201904,18.135746,27.640448,29.575523,-22.527744,60.07,33.29015,-103.97189,-13.586191,81.69032,41.017643,109.129364,-123.37366,0.45370102,-16.663723,38.00055,80.2193,11.643438,45.79739,7.631078,20.177706,-42.96744,122.68573,15.807131,91.66461,20.74718,4.506795,85.03764,143.15874,-83.8801,-16.895649,-16.376587,-49.168743,130.89929,-31.705925,-88.96591,-134.68242,16.19251,-69.22806,-31.89523,-18.454567,-26.26456,56.785294,-3.2098274,-74.68117,16.292725,50.395786,26.29068,143.74571,105.39995,22.482578,37.74796
58.295403,124.06885,57.596535,69.17297,29.026934,18.32285,-36.90831,-153.51999,50.95169,59.473248,18.461786,7.784027,50.05116,58.553905,6.5628176,117.40675,171.58217,15.2200985,-24.806976,35.626003,-15.843555,48.53107,12.620026,67.5744,-4.4373913,-76.361984,173.10042,-21.381165,93.004745,60.20079,4.44153,-0.25181007,49.834557,-113.69696,60.99902,72.464554,-57.857113,-20.697002,74.66914,7.84087,-85.66786,155.19731,-11.53001,63.271755,133.55412,-4.779566,41.355698,-29.590633,-46.573307,183.26405,10.565446,-102.76175,88.99477,-12.494047,123.60011,-6.6258564,37.736393,140.09451,69.21263,-18.638638,53.587646,-1.7983704,-33.643684,25.383057,41.389187,14.968129,16.024525,-18.147282,55.91519,41.319313,-94.3723,-11.59436,88.53494,56.094517,114.694305,-68.701965,14.219187,-18.306541,24.140675,100.00943,-9.702278,-15.216297,-37.001446,-27.053127,-87.600266,104.799194,26.13146,104.956116,32.106243,12.246151,79.04295,99.45389,-48.730244,-16.84859,-8.232918,-52.5723,120.24809,-13.551331,-94.70567,-138.32132,12.767925,-45.46027,-29.605156,-16.109547,7.2621145,64.321884,37.66393,-124.9919,13.803972,54.68712,14.423256,166.83238,101.926025,-40.30014,25.762114
75.0,135.0,46.0,68.0,24.0,-20.700745,-8.958916,-123.22174,80.82855,91.0,49.24115,22.704634,22.974201,78.971634,-26.400295,130.77583,107.27878,31.670816,-15.726898,24.507084,20.668945,49.49652,-17.792686,18.469038,18.829685,-42.3751,139.46608,17.397167,94.83113,63.377563,-5.1394444,-26.256542,46.376347,-33.780907,66.785034,65.76325,-20.814335,13.485741,54.7002,34.825146,-24.363232,166.83946,-16.694431,49.71401,149.86203,-19.1916,43.393673,-10.585438,-77.9491,163.76698,37.58162,-83.85202,69.39284,-54.48868,146.45721,14.042231,-5.86985,132.73146,91.76991,-5.8994827,29.08552,17.558577,-21.477589,79.5876,38.081245,9.920357,16.478308,-24.285072,44.396683,39.151077,-90.59738,3.9065552,69.211044,32.875965,117.44008,-143.82181,-4.235327,-51.095562,32.389145,139.09605,-12.679598,68.84338,-4.8064137,-13.892345,-45.66633,123.59987,71.387825,82.531815,14.95921,17.67736,47.53531,152.39311,-66.58069,-58.939594,25.512228,-80.434296,151.05475,2.616332,-87.544174,-118.29889,14.579637,-51.12791,-40.521267,-30.195568,-11.760962,37.599762,-4.415724,-61.357807,14.654914,39.309105,17.270958,132.19482,100.52261,-1.2739506,44.18049
47.886604,120.31468,57.38795,53.71874,30.456234,32.62687,-46.576725,-119.75542,74.56406,58.935413,45.44409,-33.358906,19.172873,78.987305,8.855149,119.36818,200.13484,35.42061,0.42182922,42.36949,-26.925438,39.69203,4.246894,39.26493,10.855882,-71.80917,170.68831,-25.574657,111.39905,78.41957,6.596855,-17.662449,55.80065,-113.65602,63.330296,84.10651,-78.074356,-4.3279667,89.348465,16.276245,-103.515625,161.14403,-6.7717323,22.088634,167.23022,-48.471104,21.3792,-28.918816,-63.27731,193.13681,27.756615,-110.4736,91.901306,18.718372,143.96474,-3.036417,49.13605,152.13443,66.99274,-23.525703,37.46273,-21.518795,-40.539932,75.20178,30.734894,-16.979717,2.1082268,0.015890121,47.934845,44.79831,-81.616104,-15.300125,94.23978,73.66252,73.936646,-114.40523,30.590698,17.878448,22.190395,97.462036,17.132725,41.38441,-22.002594,-2.6514797,-66.5701,124.63934,16.651302,108.644196,49.739227,25.129375,88.69623,79.38388,-31.342274,-63.76997,4.108902,-76.049866,135.95564,-34.551403,-99.11928,-161.93849,31.809284,-86.68471,-56.80161,-49.150677,-15.005375,52.3837,-21.758244,-126.76253,19.939066,36.650185,36.743446,162.9074,133.70886,4.3999424,35.50413
