F0,F1,F2,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49
-0.005394219258547691,0.0017855685341741315,0.012187603096239428,0.016553730631267985,0.01634985143179819,0.017189320590194873,-0.015765933619936806,-0.008249068573742878,0.004096606567204662,0.036891250669639025,-0.03525524999663988,-0.013600976113929138,-0.010997488694697305,0.004214438839633282,0.013523843054979848,-0.0038888587503473,0.015419763609925865,0.0071584633909850285,0.018787703615491914,0.03682437817206662,0.013608812304373464,0.01781809354072754,-0.001977559141128465,0.005420564348623129,0.006967141824935,0.0138104108282476,0.01115295250992225,0.006599657611948574,0.015000980327828784,0.015244004233174792,-0.004585490431687379,0.03731243831237628,-0.001885837167499533,0.0015188955380182883,0.01740157568615886,-0.02032612690095916,0.0019368803221025018,-0.008511295226536092,0.014884743471317338,0.014735631066312498,0.009824188847790452,-0.007044253955308139,0.010696695736684468,-0.0006866461748436423,0.014240479533546496,0.018005160679790907,0.015199220616922469,0.028643439683606612,0.004998058439408174,0.020010473715635645,0.011921328309588834,0.014023898775918274,0.00858287274648343
-0.018367920311788098,0.0045648106992443845,0.013428340941792667,0.037425729574231376,0.03122353290381643,0.010632722646310804,-0.021039644348042914,-0.006826765120536125,0.011023302085019608,0.061389340914335636,0.007985689730010272,0.018365307954661295,0.00434510692076388,0.03271628604990318,0.030157513256635914,0.0015401190692161473,0.018069030551420565,0.01626081953455219,0.021446535514509053,0.036531407374733205,-0.000947900949608752,0.04156551922418226,0.005057134668976352,-0.005287777146529779,0.005121904099900679,0.01952699711078397,0.028256391307013407,0.022670946130407172,0.01582291566435006,0.008766236562802263,-0.00013791862957687978,0.042546198299995105,0.023574903904464404,0.0023821817354048786,0.053690078737704816,-0.029089597924522214,0.00839853306310298,0.008262108044503726,0.00985163345369343,0.023348413039769207,-0.0027665980079724798,-0.01052179821162989,0.015613862575633533,0.002340192115911477,0.031760485584767614,0.030626043236893694,0.03778083870152632,0.03231112442873918,0.004617573535381953,0.036993132029259086,0.008184690866718174,0.043618497800732445,0.008069397951838532
-0.019610223334925885,-0.016803359609185952,0.023297882547533254,0.08473370222733687,0.04902942065774862,0.02607830490437108,-0.0035070776152745895,0.028194564382908592,0.02255330361138627,0.09002048522240243,0.025643077744111,0.033211912178130756,0.013569283535388539,0.029673205760466722,0.0745389758816412,0.041679974299115546,0.01812813913833705,0.023022163717934974,0.047408513001532204,0.05857177459426519,0.020744066986107885,0.0421671457393765,0.01702962675768592,0.03570175798170209,0.019757635706492437,0.047587303758193505,0.05720205147249316,0.03863109073773661,0.04212131975575269,0.007957226934529766,0.023374233439542123,0.06405172089512019,0.06035537857848439,0.01970276206774959,0.10736014529226486,0.005378618209805054,0.03045000164890189,0.03672295582530152,0.025606081319903797,0.0483581651146278,0.011978688030990241,-0.0025515628168815804,0.02858035082825952,0.034302604508448936,0.06757752730062278,0.04865478229994591,0.04297195225789358,0.030454491392887657,0.013501926020197797,0.046581006727076935,0.035788234991119584,0.06591349125938546,0.03555948011500783
-0.011211910804882113,0.0038164205640253226,0.013714192923623766,0.16462239775324305,0.1063100796815017,0.08326346987857125,0.042378855880454314,0.10863770348752201,0.07528231633840247,0.15663927986406345,0.10996480213808632,0.08563382189099478,0.08872989060921795,0.06865973346574708,0.1709680939620537,0.08302192598133708,0.08510774913812777,0.053860527990950514,0.133716438683916,0.0934979850968041,0.0320084810760187,0.07624448505888604,0.06753451042672763,0.08416378650959155,0.04246971350890204,0.12594324520876013,0.146158110557385,0.09892692114038633,0.08277107075626035,0.05304410352244254,0.09415269101894581,0.1181285210456711,0.12740477442342402,0.05470338371626905,0.18697193644838525,0.05370449721622889,0.08551008241710945,0.09443798268204857,0.05400525077346771,0.11684854515442528,0.050861695268450156,0.03228726542475829,0.06322327416765539,0.08362003393909713,0.10047097050108972,0.09047914721942298,0.0779484471556597,0.08365968008774143,0.030118716944810327,0.09031565825109264,0.10886335848879485,0.1011360087274706,0.07678254113141929
-0.0114075475296533,6.711638769428993e-05,0.007835556723150585,0.32465687040610053,0.22731758616619027,0.21592725665598433,0.12822655057349275,0.24526485960862396,0.18229143446764004,0.28313053127615395,0.3175221561625711,0.16888345566348414,0.24087196998573338,0.1422086411826507,0.3824858893881021,0.1276848007287865,0.16759881739976426,0.1384578931098567,0.26062381898503517,0.23816553571217297,0.0897439496604937,0.1753666947803842,0.15362364764023104,0.23139260245473628,0.1285702303717959,0.29216063116627605,0.3572607834813813,0.21317286782757533,0.1918128166632102,0.10378897000913424,0.2811316862771064,0.22627581262161572,0.26442957968156533,0.11132601379117271,0.3714871814068625,0.17796373597078918,0.21452933559045642,0.2305182535691663,0.12366204239431325,0.29519161775637065,0.1275191562126668,0.10980282814740143,0.09597206187084359,0.21086061432374129,0.22055978966719966,0.17888086325028166,0.1815221765060378,0.24561145406105991,0.13282718793123613,0.18515712053180558,0.2570419249738205,0.2420749949827221,0.18684947554737205
-0.016436298599728887,0.004575627854266027,0.003860817062770812,0.6070958391777457,0.4741012627131345,0.49037645799199586,0.3299513792069788,0.5369353022532429,0.4081754904505702,0.5399734301915602,0.6616753102101292,0.34431784862038234,0.520656683254848,0.28807491581251116,0.7324743240958417,0.27600585308503367,0.35359877198522194,0.3367407594328687,0.5222354258007684,0.5451200085938488,0.2142531191780017,0.43553236042248716,0.3250005201320831,0.5367768972032109,0.331544601539789,0.5686835923285205,0.6888692323946434,0.42947161458282856,0.41655766700161373,0.24078971970717025,0.6228273237944851,0.4737703618089206,0.5164147653125287,0.2685800075828863,0.7073205370527816,0.3851353201290371,0.4758417646919903,0.5038162530479272,0.30282594219224257,0.5937911472488338,0.3397879651996325,0.2842083449833648,0.21032575332508843,0.45658060846257964,0.4682279170354133,0.3394729010170086,0.391312959350706,0.5184195655799613,0.343974820256635,0.3748841987319753,0.5387113586850322,0.5141886913487974,0.43709603893369386
0.0025487896855032584,-0.013915141546737871,-0.004469139214265923,0.8895465837969485,0.7999257061299302,0.8320366183772531,0.6627685602718711,0.8555037513024467,0.7484889698160361,0.8558912742740412,0.9355193654010615,0.6333505819840941,0.8284025859004256,0.5494697013106133,0.9537261247737143,0.5235287324198598,0.6493059912978324,0.6443794547434558,0.8068025164485253,0.8660623270797876,0.4599473481521293,0.7819206700983926,0.6088589354457066,0.8730691929396915,0.6657075177317574,0.872351049827327,0.9439463279015948,0.7538840199760624,0.7285867146347524,0.48275567595264685,0.9159528100548712,0.7959421307118649,0.8234798465793217,0.5454725115182464,0.9475652282834698,0.7149289439782035,0.7859321692456055,0.8517512245697546,0.6254281975188098,0.888084120351801,0.6419203508905422,0.5501331476907237,0.4147290727305434,0.7744654288804538,0.7855401679465482,0.623327462081218,0.7173463809022096,0.8508559045990051,0.6859977817798798,0.6576874328922467,0.8427698501568274,0.8528448791108364,0.7747888571501251
-0.0056379386905528635,-0.017337927208989693,-0.012276276700279979,0.9761426484398136,0.9559908609276969,0.9696479596117984,0.8901121795786584,0.9710306270336443,0.932915563857001,0.9711507873735059,0.9905229614438235,0.8581648018462754,0.955990898321387,0.7912635085984293,0.9936830492073533,0.7755124908956018,0.8964091041643154,0.8734442637594377,0.944657579629261,0.9736971141844744,0.7408373488158746,0.9417525759145977,0.8202839707398084,0.9764053299124752,0.8987495904141763,0.9748138420923648,0.9926368595121979,0.9322295415035502,0.9305356330017343,0.7158096237620477,0.9843146522238604,0.9550085045559865,0.957117383186627,0.8135020117618424,0.9923301382309465,0.908337193737771,0.9439554826613363,0.9751747042252719,0.8803110105412247,0.9771773054181397,0.874039935104616,0.8149612574591925,0.6560499940927673,0.938346075411788,0.9384248984378165,0.8263497648951598,0.9148703536389952,0.9728065291109689,0.9043123030317393,0.8717421694331234,0.9558086201115888,0.9762984604380421,0.944860884410988
-0.008119865071261508,4.95126557665404e-05,0.0032478723043100725,0.9866300182597408,0.9824306681631348,0.9883422559799264,0.947202822302179,0.985204931522395,0.9672571657705503,0.9859130547323932,0.9955352136185964,0.9233885516350071,0.9781837715481184,0.8767301695212605,0.9970675438112913,0.8716485359788344,0.9590729920174664,0.9424633885191995,0.9689376627378864,0.9883462199418293,0.8670193461464253,0.9687911786255298,0.8880343833214465,0.9893461150930777,0.9502015073430098,0.9890032840515981,0.996801565957143,0.9665365614424315,0.9736774847980829,0.8203883292053424,0.9930657318036687,0.9831491933474401,0.977983449793326,0.9078498062349462,0.9968326305814096,0.9601735613940385,0.9711433949691696,0.9897102546392708,0.9497583552388575,0.9892744324214607,0.9447891501095322,0.9118568157516755,0.797464831478442,0.9688735368961462,0.9668621982918146,0.8922878097742752,0.9547077180342116,0.9894117628452009,0.9536839845572124,0.9293620106309751,0.9768377683207263,0.9921205047263957,0.9746030268013679
0.009203126803922294,-0.004004512436588801,-0.008126603488000346,0.9876630751037966,0.9857353330639171,0.9906667783884091,0.958372276260372,0.9875489315480881,0.9720896310112226,0.9883367665736764,0.9960805280762511,0.9327409208809426,0.981626055523183,0.8993421651510152,0.9974467108977355,0.8986137681891508,0.9687491910467689,0.9532885846975576,0.9734214864092058,0.9906069487231778,0.8998212678423709,0.9728223691819601,0.9038166520887372,0.9912331512040243,0.956235709631226,0.9906559847031432,0.9972905982419124,0.972181483683867,0.9798749832469773,0.846112308288361,0.9939249104803145,0.9859725957524302,0.9811969571209026,0.927839791124324,0.9974719330146994,0.9692796710288373,0.9721940311821176,0.991540129513466,0.957330566692445,0.990803148304053,0.955492721035938,0.9331249807815233,0.8459618372884987,0.9730572266079891,0.9713659906218852,0.9078455152619952,0.9602814239496892,0.9912113072865661,0.9600423528763135,0.9365512919807811,0.9803499040103683,0.9938301314892198,0.9798818655561058
