F0,F1,F2,A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49
-0.0018608048125726745,-0.0006526683697519617,-0.008345932983096294,-0.008412664604368758,-0.015076412092744388,-0.04161473223770009,-0.006427443244291354,-0.02086392796536638,-0.01696795097314064,0.01393419004137786,-0.008671862789863174,-0.005371071221400606,-0.01370309583806914,0.0068903049558296505,-0.010092411652828596,0.0017584404840370262,-0.011998470005283755,-0.006869245184855293,0.014639045295803189,-0.02156785317358676,-0.0014448818913265706,-0.009170495832087403,0.0025930660223170716,-0.003129650628727453,0.015983846855144278,0.002536307226827676,0.020117295272902895,0.006503343304704454,-0.008596984955903634,0.019871181361231397,-0.012949130353999368,0.013391675640523447,-0.01944738412162958,-0.01695767685643895,0.003163924294817772,0.0042106483644251454,0.010027278700458662,0.007960177363345835,-0.006291995655539001,0.013732830833649758,0.0019016516004043919,0.0062187351725373615,-0.014816733524666214,0.004792486749322557,-0.003729607863032568,-0.004013553107077161,0.011168847983699336,-0.017957458028224144,-0.01005715603982715,0.01231633500087268,-0.006065968275852314,-0.0038488887931549024,0.02076610947186018
-0.005446887574883944,0.011860827739153187,-0.019530956873126098,-0.005006903529026569,-0.0050733717930262915,-0.050261406315557006,-0.018085760516662355,-0.010726638601008814,-0.004111774137406281,0.006359734559787312,-0.011681087515059266,-0.00996223561541852,0.0019465501192323746,-0.002388247326798365,-0.005928184410883125,-0.005342459465990919,0.009547087901305491,-0.014922336320583379,0.01955573525089237,-0.004570098954656488,-0.013441847848441223,-0.01831913774402393,0.017527195988589,-0.011972331821720748,-0.009883291610928732,0.010396422320837182,-0.006983577556481422,0.012472948071053156,-0.016291758732008697,0.0077661123482794135,-0.01979110177652682,0.019137445003621398,-0.04667904157210542,-0.014712182562538976,-0.01166708950437947,0.0066494468045107495,0.026716478169982544,0.00520756274753419,0.005569638395173071,-0.005799728143309328,0.01148344170094954,0.006512266784332882,-0.0002400485282466216,-0.007008783560246397,0.0010051000933116343,-0.0022921202278676474,0.028027687502416954,-0.032239365192926334,-0.03216907865094803,0.01038040355887193,-0.026362694508316912,-0.0056489874638056495,0.023547823058610123
0.004139610973192919,-0.004032466477762652,-0.03140191638096533,-0.03307947497210137,-0.0011254070560406493,-0.056749032053004154,-0.014671955234444992,-0.01820580641454082,0.008794476146815368,0.027139600103303407,-0.02586444937844993,-0.032299858626973536,-0.007278384826934171,-0.0064435970816932074,-0.011892156013517265,-0.014863094103672845,0.008609943812292744,-0.0008356146569382044,0.016091214133764756,-0.003994350788553642,-0.0075358190371515475,-0.02520587948715657,0.017237681198874467,-0.025542306361971044,-0.027527285071912034,0.002677200540197363,0.0018262232034354717,0.01620097313373855,-0.015318980083571082,-0.01082851022684479,-0.016553310866203905,0.01816170952872117,-0.02523318063782589,-0.003284424046012377,-0.010253809211853718,-0.013157511091696326,0.006167820116551448,-0.008804064758992123,-0.00022627995979038133,0.0021624046174887938,0.02224061682126108,-0.009122094374121082,-0.011804779434360035,-0.0212422032926367,-0.0068790463268241795,0.02041154507087042,0.023422459188496947,-0.008729102016303976,-0.04762173397313053,-0.019152125930007043,-0.026443625239632427,0.004631453144233208,0.018990491395136172
-0.007301108257989497,-0.002791260478301751,-0.02932584463847921,-0.036366856832664204,0.013123902075929453,-0.06523808296562353,-0.018759424328517488,-0.025750083375736997,-0.00013737986962787465,0.024741582846167127,-0.03673676325748263,-0.030932519102262298,-0.0035393346786372257,-0.009307619472657519,-0.031141578695599966,-0.010292517239890572,0.000878029171797767,-0.03381816069318315,-0.0011467662966962939,-0.012029381162544728,-0.013398683435509652,-0.02976792818216095,0.009733404135999666,-0.03341487055313484,-0.03870304035461034,-0.004164656285331654,0.015633516569069854,0.006675348874740827,0.0016099772618497472,-0.0028468808611918288,-0.048181672890429725,-0.0313265374316758,-0.04018616597876509,0.013333221830510654,-0.025721057835892056,-0.014749466784129783,-0.00639795294250369,-0.02539104069307161,-0.0011127970113699109,0.02894606623777514,0.016377528068266086,-0.017402504416722753,-0.018174376156650636,-0.03959312773467901,-0.02330417313565253,0.008478383542008219,-0.0014897049921008096,-0.02152863958014911,-0.05330487175449949,-0.018999078646189556,-0.036217948036387844,-0.015303083360754241,0.004049147818927599
-0.024487119757890786,-0.017682993429055903,-0.032431382114955366,-0.06924806098632644,0.01464205173328455,-0.06319917877175903,-0.023586050563500757,-0.05279821745627323,-0.01705218487418103,-0.02590464736245504,-0.08544584042245189,-0.03474236216750878,0.0019603737751540807,-0.025194925247857075,-0.07982127607083937,-0.031868948979963355,-0.028661754397926408,-0.05408817798350069,-0.01885903488074793,-0.049199404109076174,-0.01401427914424868,-0.031243416711859054,0.007841500340242617,-0.05296985058881742,-0.08075403985296178,-0.03783160127107162,-0.02361868563235445,-0.03459241570724232,-0.0015942035723885354,-0.0020900576020184743,-0.07514795904410258,-0.05780358257703072,-0.05375394445940275,0.0011248070975321913,-0.0416559824832778,-0.03365378583292624,-0.02655028074437926,-0.07886423094840907,-0.0076671496618215896,-0.018923165193688026,0.01228374749860865,-0.051878362352416454,-0.04387760220670194,-0.06694431852560274,-0.03397431396585856,-0.001421215758330774,-0.04099763562227619,-0.05713735492712039,-0.06629118028729412,-0.04105533567754816,-0.08145420000545489,-0.030181950098938433,-0.030488028486589547
-0.01526135984345786,-0.02147545101902179,-0.025329010922039014,-0.1468135133003601,-0.009990751449585488,-0.08282838034178597,-0.0537023036308748,-0.12225468826232706,-0.08723216239383022,-0.0947558896622915,-0.20440008346708333,-0.07437061667837797,-0.05389358862331705,-0.0329914751114226,-0.18076328029889588,-0.05450937234484561,-0.06159115137913817,-0.08485998148029823,-0.06707123620206229,-0.11680411122276683,-0.03340366031225408,-0.07876480389651204,-0.027905425026370143,-0.14116028869777972,-0.12297562628252513,-0.09929117397810214,-0.12265105431044794,-0.10402762610687383,-0.04880372963109238,-0.015818786617268675,-0.15908657378056773,-0.11066186506369703,-0.12261996640485492,-0.01575679449088537,-0.12642046032119136,-0.06234632989091832,-0.07766187844658425,-0.14741015684064876,-0.043964491098422265,-0.07939940216226785,-0.007232685031417278,-0.09496903335092871,-0.07240403086427098,-0.10471156659711665,-0.055023194504747255,-0.0343084677127306,-0.10533669456962996,-0.1340727320500945,-0.0857567465979245,-0.07216410500054185,-0.15196366531999436,-0.11464255208622033,-0.08360065516140651
-0.019711392677688074,-0.022648775017837353,-0.022655588707290803,-0.30921930486701077,-0.14037831752400348,-0.1977663418823023,-0.12946226283340956,-0.27051294972516116,-0.18256204963147554,-0.25516998582023637,-0.40520903615103204,-0.15259460287866344,-0.18545018449317133,-0.08109653499015583,-0.3955375652623031,-0.1190812258060637,-0.15478737779585994,-0.14860977804849043,-0.20569920040999046,-0.27123003313147986,-0.08269016847512774,-0.19418811408113842,-0.11641768079743395,-0.31945846089941277,-0.19377241787903016,-0.2621738775569648,-0.3364298780998498,-0.23187412305137617,-0.14204826608906107,-0.08463648846515169,-0.3339093428232949,-0.2258728464711313,-0.25508398341976707,-0.061274158629589556,-0.2942207865509537,-0.16575539238003406,-0.20357804463905618,-0.3030512614103178,-0.11570398370464158,-0.2370266054983935,-0.07032839262994066,-0.17799659718580127,-0.11202794450494505,-0.1935768546855777,-0.14800682765359743,-0.10532752087869134,-0.2149759436324037,-0.25936081820801943,-0.17152038339059247,-0.15914092037930794,-0.28408726674327084,-0.261481665965138,-0.18822044181029218
-0.02334467412186302,-0.017775110128906153,-0.019335519533927176,-0.5771781911682116,-0.3864447533044664,-0.43608413325424633,-0.3061583468295156,-0.5445339636044159,-0.41183545180060915,-0.5348208538474103,-0.7132897747309287,-0.32340585886338036,-0.46436534604607405,-0.2469586214671111,-0.741879860521201,-0.2507723614149953,-0.3553663968654611,-0.30840284901738246,-0.47188647177711596,-0.5718952674679382,-0.20382926659517756,-0.43591390707563527,-0.2956227605098951,-0.6098301326435892,-0.3762223750882702,-0.5530957101587765,-0.6900190133930231,-0.456575743643211,-0.3561247200821226,-0.23671354627234942,-0.6465987511900008,-0.4506882757855392,-0.5089902422016858,-0.2029153777755687,-0.6565904801409956,-0.364033821699848,-0.4651134479948875,-0.5737882092195771,-0.29824794344494104,-0.5594300955393847,-0.2535583009501462,-0.33430972225603006,-0.19603931791516732,-0.4363325899503109,-0.4022498992573443,-0.29211597050687715,-0.43829551747721723,-0.5194468417395047,-0.3627066280769159,-0.34298052628622133,-0.5531893587731217,-0.5378677982475476,-0.42894381122165093
-0.012367985286373343,-0.02430982313222768,-0.014988043365093155,-0.8803332592899904,-0.7554775339021103,-0.8031512291424874,-0.6443767272752978,-0.8583584986451466,-0.7422607520889011,-0.8554922481317301,-0.9427680305928353,-0.612286417691751,-0.8129707550444232,-0.5067568424790562,-0.9567100453698169,-0.505162079738337,-0.6476823115337866,-0.6078203013187744,-0.8024210147842801,-0.8775247960544675,-0.45621928916844356,-0.7750091330784359,-0.5814935689891534,-0.8877986834701052,-0.6823336438497764,-0.8634513340586768,-0.9429668839807498,-0.7627940673830608,-0.7017850069615543,-0.48336038435156703,-0.9163294414387012,-0.7878688513333274,-0.8170375209641837,-0.4877368160061182,-0.936473450593176,-0.6959492703855951,-0.7979809971281194,-0.8672326913172892,-0.614515627020285,-0.8763966267149537,-0.5942162416106471,-0.5889060211540827,-0.3975396134292885,-0.7720514772919618,-0.7547612584237323,-0.5976390233563911,-0.7387369281439878,-0.8462042831324201,-0.695486324993123,-0.6366001012697687,-0.8517726141990906,-0.8530730690986829,-0.7691150990365376
-0.01860711435695783,-0.021355097047139338,-0.005020387529697752,-0.9749706737172504,-0.9505327753768029,-0.9651030268112447,-0.8885133602118065,-0.9696662458753353,-0.9302682127014673,-0.9708352590825128,-0.990457067738352,-0.8496547547174461,-0.9543485923720684,-0.7727672542296158,-0.9936821743006121,-0.7574089905362787,-0.893595222408331,-0.8606198117338174,-0.9461507371994454,-0.9743177471886599,-0.7218357898650389,-0.9406303351763162,-0.8215134311412997,-0.9773465212868213,-0.8957297319395506,-0.9727596174106696,-0.9924357737050077,-0.9342234658011204,-0.9275441843922919,-0.7260098164362377,-0.9840512982284166,-0.9552721127800099,-0.9539726128634411,-0.7927272050668231,-0.9916424953179133,-0.9095443807413061,-0.9428129825879387,-0.9741113912723779,-0.8801673990301816,-0.9752337428592507,-0.8670673385978799,-0.8204869291025607,-0.6445075819377492,-0.9384139733979411,-0.934402083982382,-0.8173910046913383,-0.9183363908811942,-0.9717253064162409,-0.9053400778786633,-0.861711359680624,-0.956590937405632,-0.9764098166455164,-0.9422183813411656
