3.510221185905508179e+01,3.871113522150323405e+01,5.472929642411546070e+01,7.155611933686569159e+01,2.681699434255548198e+01,4.687650541826826611e+01,3.519678264676196733e+01,4.507979248680341300e+01,6.806141808162834650e+01,5.085869551515338571e+01,2.901836541225691235e+01,3.605522009336483080e+01,4.617231193849134741e+01,7.721333452760967475e+01,4.511239583034532075e+01,2.859513500641642381e+01,3.933155300980164526e+01,5.473367414040324519e+01,6.719911947145578779e+01,2.428160441218134125e+01,3.051298747443781778e+01,4.605986689573383330e+01,6.356131573418102221e+01,5.746479751698563376e+01,3.233793775529699133e+01,2.924298718535915498e+01,3.933692673900093695e+01,6.274450662582413685e+01,6.518254122529862116e+01,4.136316086691630289e+01,5.658129820124582210e+01,4.309902489802068004e+01,2.016147098424196926e+01,5.228953387645461959e+01,5.145905919086204250e+01,3.893964683284772121e+01,4.407933653255993534e+01,6.725659817442372912e+01,3.373607833085742413e+01,4.795584950177060080e+01,5.346470574473016768e+01,6.442572696681868649e+01,5.954194127749704535e+01,3.707932289364023148e+01,2.271146517861244618e+01,5.132729883323536768e+01,4.080863702156415229e+01,4.115598130873957672e+01,8.302283626511500358e+01,6.174284809376461425e+01,2.709078336630583550e+01,4.588658237588478528e+01,5.656803531802072627e+01,7.826998806491315008e+01,5.528846369022920726e+01,5.307535215111236226e+01,6.248389722123182111e+01,6.823311170393981229e+01,5.970560499462965964e+01,2.404857703282220882e+01,4.270123496282465680e+01,6.378197083171367154e+01,6.690755525331280751e+01,5.789800694878985610e+01,4.548835000823701336e+01,1.081635045654001992e+01,4.652471873633407284e+01,4.761030852174394568e+01,6.704511488354955873e+01,5.140821306867447760e+01,5.311567531556412547e+01,6.721711270894601853e+01,3.968532376175397758e+01,1.708938988504529277e+01,3.634349035870211253e+01,2.508020901082690912e+01,6.056968913702907997e+01,7.015479156816995499e+01,1.982779232559813209e+01,5.729071442451606799e+01,4.028269345605952623e+01,4.329427789242888025e+01,6.945354777656122280e+01,2.323822733480118430e+01,3.522444965597308197e+01,3.629471904293205142e+01,4.967807786474938325e+01,6.612292355052366588e+01,5.421699949504260729e+01,2.237251910931076893e+01,4.641820647682560974e+01,7.874351256819657863e+01,5.946824281783905519e+01,1.824121693485284013e+01,5.736356077443885937e+01,6.712055379706789893e+01,4.959399382525310784e+01,5.881577328700450380e+01,6.673464131967014623e+01,3.835074740136057159e+01
4.184916085589931356e+01,4.162580537791622248e+01,5.876403704976824827e+01,6.545810105870860696e+01,2.894459055398249703e+01,5.635880417244096918e+01,4.594775096392336877e+01,4.792032192717785222e+01,6.970737873982685073e+01,3.784820399569970562e+01,2.798265153604505429e+01,3.904264953091657731e+01,4.799125409426776656e+01,7.669614377315097897e+01,2.970441785230877230e+01,3.414367449874960414e+01,3.830390178543530766e+01,5.761787475708746342e+01,5.838890793999720330e+01,1.658621516024521725e+01,4.411328385388360118e+01,4.821780367688817392e+01,6.692343643863218006e+01,4.637690471688457450e+01,2.474485928674114987e+01,3.782628749101122878e+01,3.888089814961431046e+01,6.435647834799145528e+01,6.637363992717993710e+01,3.879488152451355631e+01,5.705717778656612893e+01,3.794756513351300242e+01,2.488868748787335861e+01,4.977214766720329919e+01,5.904471487201274016e+01,3.981816902170923100e+01,4.739590796967787867e+01,6.879530062117277112e+01,3.993556239638940042e+01,5.036120672866506709e+01,6.382355144311701878e+01,6.516602328432125546e+01,4.005039205331449637e+01,2.729806586353532438e+01,2.743393246588124512e+01,4.777079043334727260e+01,5.061866809832093139e+01,5.130093396300654263e+01,8.132444411144034291e+01,3.450453319105694305e+01,2.219613337663427899e+01,4.188324232183637008e+01,6.886670713648183551e+01,8.207417351708924969e+01,4.540003601633171115e+01,4.961953115006358672e+01,6.954556746437403092e+01,6.209769505968863257e+01,2.845963397763283709e+01,2.620242444709046481e+01,3.610163726228604020e+01,6.774005839634848769e+01,7.314070001207049643e+01,3.423554686799232627e+01,3.612180219792007563e+01,1.672399229133189635e+01,3.879136498162590385e+01,5.794184525003548458e+01,7.223590137275370182e+01,5.319706371484098639e+01,5.279084752412950365e+01,5.870188777422509219e+01,2.193322108225243738e+01,2.727057604163844573e+01,4.090535445254906222e+01,2.976272684523193490e+01,5.364231864736333222e+01,6.866096661884614605e+01,3.087484049831846633e+01,6.682206345313507256e+01,5.796271416346044703e+01,4.722312931694311544e+01,6.528151116882395399e+01,2.636693000882642934e+01,4.875214643888106991e+01,4.359583798639463481e+01,5.192184966065305218e+01,6.876328624599126726e+01,3.431686239375872560e+01,2.412481835343010417e+01,3.337205507707178498e+01,8.060437111066073612e+01,3.537991789015357114e+01,1.969933297524733007e+01,4.347623320409606151e+01,8.044075256894099368e+01,5.887053405718437915e+01,5.513604948064780586e+01,5.733929975845180138e+01,2.876810449229157030e+01
4.601154005980748707e+01,4.961551427765768096e+01,6.265731687912074932e+01,5.667874585111435692e+01,3.204843837672856921e+01,6.083143282470055624e+01,6.058947324280909896e+01,5.360152659585042301e+01,6.320135355989972936e+01,2.719077987727799695e+01,3.630049487081184623e+01,4.025072718363066571e+01,5.199359088608802892e+01,7.224630675380635125e+01,2.437253433077526310e+01,4.779088415001897516e+01,4.475298796862379191e+01,5.942103218508106011e+01,4.680476861952679002e+01,1.663513463099696210e+01,4.507413752782527183e+01,6.058213475068389187e+01,6.348844921358931259e+01,2.897168971863163733e+01,2.997300183169274135e+01,3.981577976035639210e+01,4.299355441822873303e+01,6.722364584475187144e+01,6.549685063154107922e+01,3.648033578303799374e+01,5.845144754311935031e+01,3.571666317550207026e+01,3.022474407378339478e+01,4.497242942506247232e+01,6.332255997301324868e+01,4.463286495181611002e+01,5.110429170982910563e+01,6.948514748579086131e+01,4.549410427271723734e+01,5.344303412900265471e+01,7.098471536913548618e+01,4.870070895158848856e+01,2.411947570498422522e+01,3.750036255300346966e+01,2.974869583276329621e+01,4.514893862996014207e+01,5.960052854781848453e+01,6.441977927195164000e+01,6.308565379512071303e+01,1.229618953587560171e+01,4.101742295223287726e+01,3.631328673835559329e+01,6.799974438321630998e+01,7.977846204571680744e+01,2.729825980314921097e+01,5.287036200214680548e+01,7.491480210597465828e+01,3.597712210149315837e+01,1.978144055121183342e+01,3.686626187788517228e+01,3.279877585526621431e+01,6.359680759784733795e+01,6.652239421234583006e+01,2.021138278798897403e+01,5.670653914195413847e+01,2.509155937081325405e+01,3.543798831296813034e+01,5.608559775661707647e+01,7.936745125911470211e+01,4.838687038428459886e+01,4.784251370102528256e+01,5.012858976398833732e+01,1.921291795440617634e+01,3.854468651024883741e+01,4.322991866306320219e+01,3.685165590786420609e+01,5.250783806300780299e+01,7.051411645965588093e+01,4.811770061897046702e+01,6.730437912571464665e+01,6.482466366071611219e+01,4.565276667160537016e+01,5.911802138709062149e+01,3.430321803119013424e+01,5.399620072070705135e+01,5.636421439881264916e+01,5.808092238731070722e+01,5.794540461599544301e+01,2.108418277673223429e+01,4.066310897998949514e+01,2.855620298475517416e+01,7.913647108542198794e+01,3.508723535909826552e+01,3.042575075355924952e+01,2.976625317429562045e+01,7.560537149423453229e+01,7.289351282715131219e+01,3.672850642338703864e+01,5.058759733796242841e+01,3.137096346505921574e+01
4.889924061327035076e+01,5.933654676226466052e+01,6.594201883540723941e+01,4.373504258915682641e+01,3.487808098706003079e+01,6.035252965818384041e+01,7.302994852506850521e+01,5.075125640672409588e+01,4.753003481551622400e+01,2.608642867694864265e+01,4.470184657998132138e+01,4.479447440798496416e+01,5.730068315795232792e+01,6.577775805471007686e+01,2.831814143572104570e+01,5.527083467340136735e+01,5.972806266463364011e+01,5.566416777869711296e+01,3.198646746743003533e+01,2.220133624902684844e+01,3.587309327837466810e+01,6.545791526817896511e+01,5.202678130507134568e+01,1.889897270217951331e+01,4.114372010080443687e+01,4.280596487137896844e+01,4.818833858279646876e+01,7.104948739690625814e+01,5.775776731679182063e+01,3.460105080391714694e+01,6.247745072940088562e+01,3.817170647819562390e+01,3.522461857649979322e+01,4.455756607218295784e+01,6.738715789237936349e+01,5.351679333937742200e+01,5.426781867074407018e+01,6.910237945025707518e+01,5.032598843200750593e+01,5.571570073504224041e+01,6.601643799502143395e+01,2.808113209986668579e+01,2.909175089349154320e+01,4.258291094630538964e+01,3.519702596933579031e+01,4.460859976724906062e+01,6.650681844616855187e+01,6.457138047653522506e+01,2.558075518509533808e+01,1.555952153385447545e+01,4.467357987873522518e+01,5.331775677005193614e+01,7.173601478852069135e+01,6.253049563059070692e+01,1.897838921919093735e+01,5.372830683193087253e+01,7.561667328835487467e+01,1.468981483699816337e+01,3.964485133245325699e+01,3.924434659644933276e+01,3.716714964345316474e+01,6.230082853611067151e+01,5.981660220706332609e+01,2.721147261555371699e+01,7.091488319745448621e+01,4.059345495154696692e+01,4.088672279574547019e+01,5.776333560506511589e+01,8.190234336778216573e+01,3.967484050868885248e+01,4.575063597808782134e+01,4.856636306826307248e+01,2.375928412896472253e+01,4.375456898500237912e+01,4.782329612357068527e+01,4.263406262096796695e+01,5.566812344288006642e+01,7.806009533831262104e+01,6.143175612782557948e+01,6.308128150625680064e+01,5.797139224280067538e+01,4.310011149156550658e+01,5.711518670706904288e+01,4.329354100306460396e+01,5.663883523076509618e+01,6.619984159657768430e+01,5.495758859906896276e+01,4.084046114532005589e+01,2.282709689540611464e+01,4.983070445267301807e+01,4.479400032347384553e+01,7.886333329290006589e+01,3.670585257775502441e+01,3.634086579159387043e+01,2.996709141708724289e+01,6.559916180030383259e+01,7.395989674942163106e+01,2.664617408155149292e+01,6.080489151498847633e+01,4.442597959438487010e+01
4.992254758850469187e+01,6.274766765444088890e+01,5.858536516755170709e+01,3.130846020585732958e+01,3.888647301607072393e+01,5.954463054168277836e+01,7.769990946330497650e+01,3.752846627084831255e+01,4.320254016228741989e+01,3.049799708937739950e+01,4.609729693734866629e+01,5.409157260188715100e+01,6.361347237398011600e+01,5.535895205997800872e+01,3.021568592994658786e+01,5.660282744931276255e+01,6.856466253331031169e+01,3.690407227965019388e+01,2.771694180632627180e+01,3.063762256693791031e+01,2.815929233914957663e+01,6.305723997056585972e+01,4.480078946785554450e+01,1.863867772467590456e+01,4.546144014909588549e+01,5.035294837451118610e+01,5.688479064319121647e+01,7.373793644032960515e+01,4.323854942855099637e+01,3.522964982906112397e+01,6.431941139845179123e+01,4.344576932385876944e+01,3.729695555081641345e+01,4.518321214994388413e+01,7.113769186785414433e+01,6.383735571851861579e+01,5.468065855979994438e+01,6.638965000262810179e+01,5.247437765490068529e+01,5.474344661263044287e+01,5.422475287351578999e+01,1.964016715142285818e+01,4.051582597071289626e+01,4.448738254225100519e+01,4.056961664242078314e+01,4.618086104970709016e+01,6.931797896450947860e+01,4.193951365273304788e+01,1.118856359683124069e+01,3.042377460942770639e+01,3.205546381799234723e+01,5.400216489039368639e+01,7.556960671103020388e+01,2.830752346281398957e+01,2.176175897024053185e+01,4.063543123058028073e+01,7.438497358888514555e+01,2.338737054298760754e+01,6.061824688009316020e+01,5.113423916784851997e+01,4.245107110914204895e+01,6.355717126951850560e+01,5.716449467634978987e+01,3.597716816756540936e+01,7.360957947328631690e+01,5.176395647347021622e+01,4.084331181985873371e+01,6.239688335414955844e+01,7.672643373334018690e+01,2.920927011921880379e+01,5.254089492063936717e+01,4.903375986525935559e+01,2.715161195441624287e+01,4.584370929578114584e+01,5.342768637067841553e+01,4.981504078864249152e+01,6.327391663203903960e+01,8.661189606636955318e+01,5.806540093319287621e+01,4.680183375250563671e+01,5.151034077541113732e+01,4.649219857377597975e+01,5.773147002409341155e+01,5.373025542411185995e+01,6.108493989217256370e+01,6.538817843467650448e+01,3.813567174605430665e+01,3.459327289131897487e+01,2.664681900994936825e+01,4.588883331536847976e+01,6.106757573933134609e+01,7.226965030600302953e+01,2.679190393533702874e+01,4.756325327095223088e+01,3.690407581081237254e+01,6.208786200927680454e+01,7.151945504776783480e+01,3.279320626485489498e+01,6.711033142544296481e+01,6.165340702537891104e+01
4.777696166874248718e+01,5.979705409509254110e+01,4.713254395921291007e+01,2.679647976176797286e+01,3.939075239435933895e+01,6.280790728430778813e+01,7.217114756030657929e+01,2.704308604391336601e+01,5.438498536628171109e+01,3.883678754178899339e+01,4.754065034427392789e+01,6.315611881198436350e+01,6.412710922093657473e+01,3.831561160468215377e+01,3.349424477111677589e+01,5.466887215557891011e+01,6.800612519544229428e+01,2.197660386103150998e+01,4.096293498204440908e+01,3.585060543701231239e+01,2.951322531424530027e+01,6.144595138343456142e+01,4.322699775841731906e+01,2.150180389685619531e+01,4.290460999649010176e+01,5.889999362806206307e+01,6.931338364017521769e+01,5.923300983367541761e+01,2.612794186331586133e+01,3.821032708470767147e+01,6.470286649900080533e+01,4.624171202981827378e+01,3.744730446108010113e+01,4.741995429152260755e+01,7.836475009832359717e+01,7.124224165854410273e+01,4.830030085529531902e+01,6.218814286944355274e+01,5.482302347574153600e+01,5.077151100116186200e+01,4.396740528720589225e+01,2.157577291087798699e+01,4.373548413371330668e+01,4.991880990852551747e+01,4.579395785761850846e+01,5.194640418956094408e+01,6.592863993793434929e+01,1.849570690548632257e+01,2.557309331526226970e+01,3.411481656614820679e+01,3.184165032739172929e+01,4.908643886626271069e+01,7.144103981453569929e+01,1.496357853993460196e+01,4.557325639070113255e+01,3.622067363518240768e+01,7.399005853214983119e+01,5.453262482853767068e+01,6.242669175141977433e+01,5.599672017008520442e+01,4.567356016139564900e+01,6.490940838947317104e+01,5.612086249840007923e+01,4.350727365540951297e+01,7.386427264126072600e+01,5.433706923667921274e+01,3.964894488791665594e+01,6.468788801195032079e+01,6.794371550781667679e+01,2.778759601987466610e+01,6.023863605744669059e+01,5.163901310276860812e+01,2.886960089353485159e+01,4.638916384397661119e+01,6.115609551537255584e+01,6.386621803716683132e+01,7.569911459189290781e+01,7.287534102436907801e+01,2.837567944999206304e+01,4.510564073559758214e+01,5.526557020640748874e+01,5.575898341031339811e+01,6.213588238337391090e+01,6.224750479875581277e+01,6.165322368944129749e+01,4.928020356613570385e+01,2.841358779734223106e+01,4.206801967148501831e+01,3.263290393146146329e+01,4.205027346457973891e+01,6.709847072799624357e+01,5.909284169107025519e+01,2.341362307812892141e+01,5.728555491959221513e+01,5.545029587380676617e+01,6.541952747688092984e+01,6.599245825409623478e+01,4.081338527213245015e+01,6.961304605268735202e+01,7.178980584520346042e+01
3.955634320236829637e+01,5.765030773676495102e+01,4.082215493960718788e+01,2.891887746967174522e+01,3.751290204611839840e+01,6.474869103242792789e+01,6.436597505962593857e+01,2.787801495792126971e+01,6.242780281136847265e+01,5.400970291281890212e+01,5.181666706025350777e+01,6.706010907377167030e+01,5.244455864796788802e+01,2.646110408694042349e+01,3.786383407550275848e+01,5.468574928786789968e+01,6.246477261015321858e+01,2.336985935415926718e+01,5.552690796954598795e+01,4.224587479027084669e+01,3.327493802797676636e+01,6.207235053232695066e+01,4.004217565441216209e+01,2.522902697808898154e+01,3.859772326679538423e+01,6.318474675992062828e+01,7.129225023134067385e+01,2.769447252050271047e+01,2.666014462097722060e+01,3.418039028582381889e+01,6.535312575118442169e+01,4.961064983711616350e+01,3.699531942757807457e+01,4.884209003388095027e+01,8.675163509915660143e+01,6.260165434669778506e+01,3.400593037805585084e+01,6.152478422248957912e+01,5.927284806345225832e+01,4.258822282821571292e+01,4.030258470618120725e+01,2.700532825723598762e+01,4.307802291232331271e+01,5.552117800174983842e+01,5.259771160662067757e+01,5.669184876750550472e+01,5.181704456309170581e+01,1.324048280700801072e+01,4.604951825006007482e+01,3.713201343148323730e+01,3.449951818830180628e+01,4.741763046169992890e+01,6.822907088143988119e+01,2.584378214889639480e+01,5.888902341078836855e+01,6.268136242125665092e+01,7.575189979828837750e+01,6.308377677531564842e+01,5.025936771904873268e+01,5.088670993660067410e+01,5.208386502018985453e+01,6.685286996828152439e+01,5.589457055758219184e+01,5.019240468214704265e+01,7.346252955061498824e+01,5.038632809237309829e+01,4.064117688808285322e+01,6.582347688057382129e+01,6.099288935750254126e+01,3.024520939087722482e+01,6.480816336038564884e+01,5.315827562186511557e+01,2.724143558024915279e+01,4.545753535813622648e+01,7.272888705148339739e+01,8.385690279209482867e+01,5.724091072667994240e+01,2.808741972415034382e+01,2.267652744053398806e+01,4.193947639886347645e+01,6.402539241935228631e+01,6.675779565311778185e+01,6.456513764819243306e+01,6.031899810883463431e+01,4.842808290540079952e+01,3.692565523028053320e+01,3.153930589033856435e+01,4.666935300661368302e+01,3.810571432086079113e+01,4.314398700855963398e+01,7.048881245245132732e+01,4.618917795095937606e+01,2.384338260165229784e+01,5.296331193056808218e+01,7.722805432547870907e+01,6.759999406216799400e+01,4.920855299102817071e+01,4.492039314632828706e+01,7.114426757761810904e+01,7.314273901547032608e+01
3.097876235709640014e+01,6.129077750101237143e+01,4.190304940940198009e+01,3.198253294065192520e+01,3.528797352584128788e+01,6.310793539620163983e+01,6.127982863407026315e+01,3.148218935432323562e+01,6.358103062380080672e+01,7.207793279876220538e+01,5.493054483516574749e+01,5.957388852458730355e+01,3.574599968601246758e+01,2.794210214272603920e+01,3.709131982774388803e+01,5.569487225714362211e+01,5.865478556952302824e+01,3.019586863612277483e+01,6.234572615428039910e+01,5.117145680764927107e+01,3.811680827760827839e+01,6.397069906931821492e+01,3.847186382274566085e+01,2.968901553250638159e+01,3.385253829356670963e+01,6.187683504632482112e+01,6.050116800354587809e+01,1.355660011422910038e+01,4.877071802191034067e+01,3.723046759091486990e+01,6.472324131528306168e+01,5.379321662292697681e+01,3.500692995955946429e+01,4.964792501940296177e+01,8.963940815469130996e+01,3.936964365690086254e+01,2.898529735178983913e+01,6.015137756088725496e+01,6.658464301436242749e+01,3.237826778219374546e+01,4.397998720081469060e+01,3.249854333743261492e+01,4.162552309454934374e+01,6.002584849274266077e+01,6.099183452204036371e+01,4.942007565168778882e+01,3.672953609651025886e+01,1.830860320488913828e+01,4.947692842981019368e+01,4.664301340118487360e+01,3.863922695341101132e+01,4.872184675778532892e+01,6.716718916956084229e+01,3.843230872561733946e+01,6.001006841648448642e+01,8.738165439420151870e+01,6.535047108742855926e+01,3.667921779360587209e+01,4.426764172511231976e+01,5.409218145933122202e+01,6.233296275682745602e+01,6.968105353022829718e+01,5.514477546198735780e+01,5.416159397408704024e+01,6.953042627556376942e+01,4.298188816969766179e+01,4.286565404314039540e+01,6.750390431202785635e+01,5.517626984090289000e+01,3.389595268231321512e+01,6.640738766041066299e+01,5.110296253700536795e+01,2.309360101126092601e+01,3.962576083042891639e+01,7.997186777615806363e+01,6.724258128130962575e+01,8.281744579945177875e+00,4.320444390209596719e+01,2.782004951926951719e+01,3.498389215387452111e+01,6.313371463835294151e+01,8.338313109724832373e+01,5.270534923972564911e+01,4.366360262909908840e+01,4.204611610687472734e+01,3.724749355247521976e+01,3.560617660198050771e+01,4.871850322545352441e+01,4.457561219354237636e+01,4.851591854046229457e+01,7.028085919218878530e+01,3.211234226038868655e+01,2.937539243935046329e+01,4.039205835015927448e+01,8.692069160094587232e+01,5.679809825741529750e+01,2.721388559677767205e+01,4.593082020299459600e+01,7.890546794517216256e+01,6.182065094147226603e+01
2.776328020526299767e+01,6.543570511025292546e+01,4.756221082695459046e+01,3.137632142777688316e+01,3.640232442029402193e+01,6.264841407591368494e+01,6.101748952116724212e+01,3.557822542525247655e+01,6.237411084214963353e+01,8.290946155014708552e+01,4.458774334025233799e+01,4.672677551860398637e+01,3.140749766318297631e+01,3.428229304205195405e+01,3.629849408794148502e+01,5.685216287345269137e+01,5.899361745858595896e+01,3.767957070778344075e+01,6.330959819074085715e+01,5.692525061613541482e+01,4.216006039194281385e+01,6.381028393630258932e+01,3.581650367057021356e+01,3.491240430305729348e+01,3.408571949754180253e+01,6.004226747005085940e+01,5.007977997369815881e+01,1.576802149007628095e+01,5.479727981047045660e+01,6.073231861131508680e+01,6.434090943906795701e+01,4.591672329405259489e+01,3.344772876413223628e+01,4.778890856916897434e+01,8.701741077454508400e+01,2.284103847335281401e+01,4.056386964572072884e+01,5.796300757489791522e+01,6.451746148069345566e+01,2.976079326721301399e+01,5.291875495475109403e+01,3.892415203971320636e+01,4.289092665531384085e+01,6.477464860329411067e+01,6.228101743080343056e+01,3.461374952303918917e+01,3.580222352160821941e+01,2.249448956404090794e+01,4.519992225847133938e+01,5.323612211305533037e+01,4.360746781473745415e+01,5.176858493246786708e+01,6.937295050473652225e+01,5.020565251429434284e+01,6.518350365290342552e+01,8.558079279014785357e+01,2.377146380044136365e+01,3.198875144587437092e+01,4.400725390450588037e+01,6.276993310410016136e+01,7.503000696240349043e+01,6.359980035609464011e+01,4.566860899729243073e+01,5.561173656957726052e+01,6.511532439172712827e+01,3.783397599006902112e+01,4.522691919011888473e+01,7.032605810830479243e+01,5.030190204219467631e+01,3.640716435863213007e+01,6.735933360252829516e+01,4.153415114368791450e+01,2.137049733526103168e+01,2.969703335588440751e+01,7.709347506179368281e+01,3.571937225075337352e+01,5.951202534877589656e+00,5.811922788820517383e+01,4.545699372792883253e+01,3.706903440058515997e+01,6.080046914220700671e+01,8.580849646313171775e+01,3.040408434101154356e+01,4.366281372799711846e+01,4.452741332366696270e+01,4.005085109083759676e+01,3.932119439991297583e+01,5.069198317039740687e+01,5.126830628309551940e+01,5.520903987555198000e+01,6.317890784584228925e+01,2.390078662401757015e+01,4.208137165007397584e+01,3.876768954027050285e+01,8.543969575852683818e+01,3.955969564899834978e+01,2.168920386631555530e+01,3.587082742591352513e+01,8.212640477545964757e+01,4.808426134972250310e+01
2.902582606181463731e+01,6.507608775617164554e+01,5.048285220972218212e+01,2.752411116757873444e+01,3.721416822097447152e+01,6.257658581084307770e+01,6.288028708229768426e+01,3.931697411474856807e+01,6.266984945556068709e+01,8.180416019004312034e+01,2.950863002880154795e+01,5.142736572096126224e+01,3.510792546112202217e+01,3.907774685817756222e+01,3.929008283190412243e+01,5.757568420116342622e+01,6.296476802358698421e+01,4.545156595892745344e+01,6.424933262353738428e+01,6.011030037060505293e+01,4.440661588102754820e+01,6.140657862687572788e+01,3.538133552309300001e+01,4.104540046493163175e+01,3.745087214758578398e+01,6.049091766188305996e+01,4.229497228078550108e+01,1.909629752308802253e+01,4.408832708119781074e+01,7.564592397343309926e+01,5.375275651293671331e+01,2.940438359058924078e+01,3.673076202020742898e+01,4.536794481757070940e+01,8.445213477326348084e+01,2.990112763447527300e+01,5.190310330608019740e+01,6.756382703577978077e+01,5.501819744590099504e+01,3.165925623416013224e+01,5.837461775558483623e+01,4.967895344343079245e+01,4.863010559272549926e+01,6.784198311316775687e+01,5.038328442542520236e+01,2.520049472445845495e+01,4.729232069137946581e+01,2.875454442474179118e+01,4.254855162573910121e+01,5.825726571192394232e+01,5.205547363254534332e+01,5.851622818059003350e+01,7.440902075692595474e+01,6.383043064713560710e+01,6.340709407565932310e+01,5.165100760366112809e+01,8.893275907193633145e+00,5.030679212231081721e+01,5.458763597515216048e+01,7.187589182246402686e+01,7.849244650800962120e+01,3.882957180815196097e+01,4.091291512329711821e+01,5.820474540541557928e+01,6.346501457535333657e+01,3.528884612914305308e+01,4.821785160023677008e+01,7.350336553159206687e+01,4.561210832148206151e+01,3.954226756539806331e+01,6.821319049620872477e+01,3.324747483023926264e+01,2.726487835411204941e+01,1.854210740828106552e+01,7.585153107887680335e+01,2.729601321449929330e+01,1.809950455463972574e+01,4.326585821531242004e+01,5.892029724119826284e+01,4.561957009160894927e+01,6.298900897511489205e+01,7.546670819729740742e+01,2.301246708391634144e+01,5.774169125005684577e+01,5.318436085072107034e+01,4.049649872978366005e+01,4.302744768914893569e+01,5.398211474106447838e+01,5.944518868582030535e+01,5.804705086415869175e+01,4.808675166396743350e+01,2.338601456925271549e+01,4.801070070505996057e+01,5.383633911430067798e+01,7.961596010722369954e+01,2.175953964378047445e+01,3.741188099592675087e+01,2.621587599157192017e+01,7.615863526717197374e+01,4.908865374034268569e+01
