lorenz_1,lorenz_2,lorenz_3,lorenz_4,lorenz_5,lorenz_6,lorenz_7,lorenz_8,lorenz_9,lorenz_10,lorenz_11,lorenz_12,lorenz_13,lorenz_14,lorenz_15,lorenz_16,lorenz_17,lorenz_18,lorenz_19,lorenz_20,lorenz_21,lorenz_22,lorenz_23,lorenz_24,lorenz_25,lorenz_26,lorenz_27,lorenz_28,lorenz_29,lorenz_30,lorenz_31,lorenz_32,lorenz_33,lorenz_34,lorenz_35,lorenz_36,lorenz_37,lorenz_38,lorenz_39,lorenz_40,lorenz_41,lorenz_42,lorenz_43,lorenz_44,lorenz_45,lorenz_46,lorenz_47,lorenz_48,lorenz_49,lorenz_50,lorenz_51,lorenz_52,lorenz_53,lorenz_54,lorenz_55,lorenz_56,lorenz_57,lorenz_58,lorenz_59,lorenz_60,lorenz_61,lorenz_62,lorenz_63,lorenz_64,lorenz_65,lorenz_66,lorenz_67,lorenz_68,lorenz_69,lorenz_70,lorenz_71,lorenz_72,lorenz_73,lorenz_74,lorenz_75,lorenz_76,lorenz_77,lorenz_78,lorenz_79,lorenz_80,lorenz_81,lorenz_82,lorenz_83,lorenz_84,lorenz_85,lorenz_86,lorenz_87,lorenz_88,lorenz_89,lorenz_90,lorenz_91,lorenz_92,lorenz_93,lorenz_94,lorenz_95,lorenz_96,lorenz_97,lorenz_98,lorenz_99,lorenz_100
75.24229482865786,72.24131988299463,45.54229693620556,19.933914196112145,31.115564514352982,34.291700819202,58.56009315553443,68.5977825129093,56.77075309515066,47.8280509789589,21.037847897395476,41.84352466417025,47.64308139537381,79.91463943773121,56.784364344403826,49.569354661068395,57.42086626494552,33.694967662085745,44.32853836727909,55.54222870831682,63.66386250991095,42.54767037781196,63.409996697656176,64.29906566610697,49.494489028830365,53.04980599214437,24.1434134293049,37.49806269888526,47.8351943754853,77.77089439321023,56.47572361542468,31.91170584251929,34.470642101796436,43.366535478225025,88.15819374282843,57.01523616114865,30.34767873522277,64.00946165008226,38.74440094659457,30.466889292122556,52.26380333935929,61.64909968342346,50.92888349658874,52.459718664227076,33.212573407864404,44.79266298080397,61.707793621566545,66.7540063843382,44.35676921452219,58.52717515099543,69.8558064573543,35.903585286271095,58.19539332382152,62.00071345583943,44.59794414623241,53.163475205992725,65.94273662801527,26.501711736116118,47.501136752898354,56.33844605834728,68.56966053750867,60.23629377891741,57.873074394119286,56.82103079211566,33.540403340814315,36.689585161117996,47.04274985967773,89.58696010573007,31.109506506594027,39.901436469911374,51.42940728054075,78.58730296522405,31.61942802904505,35.617465532405745,43.9957523707641,49.44185549676035,61.23786372739507,63.97306511966529,41.473052739211276,67.81404128394516,82.5273593996983,52.42833585226448,52.295362517401614,48.15301813775669,56.20482944973163,36.810250406522535,29.47837326237185,33.912920776423924,76.21318897229662,42.3798795293164,18.69855363171144,38.92523292825227,64.12476310852065,40.83882377928113,24.513947095593842,36.823129030173384,73.35002923315477,69.61615538252488,28.69702687865488,55.13525118155509
89.14407262617661,40.15677038078189,17.78531827011869,32.527317761510226,34.170411342936205,32.21918970865918,52.18736467840544,77.138377268149,45.82720246516699,34.851318007174996,26.110200101018616,41.27303310893101,53.36362634899855,83.56310207410111,52.07751423440027,40.892865554582436,55.73524562146327,38.18828916749111,47.48290367395739,61.96562311429402,65.64269956769338,49.05051324547305,65.05523994123034,65.67480567543788,42.53782562995727,48.74347645924088,27.47415851479456,41.69583390464906,51.11558955697634,79.64030415362139,36.54790297214208,27.689665927875996,38.71185027708089,42.83665530771238,87.8991445791891,40.7371325427671,29.208099860009902,66.68987769538514,44.738173237215214,34.326698312846084,50.11501371919652,68.21601708842728,51.735880303491236,45.34867965456634,35.4193986738537,46.06234240133432,67.71526301218722,66.74452127103521,43.45914185476984,59.69874590310731,67.59171171790922,40.34518391828421,59.711525328405145,65.93488780363592,44.06050666325172,55.654766454064664,59.75153130780452,28.387000979546517,50.69817625840231,69.38396219787049,74.64920460019019,53.61603086823491,48.956164928890956,48.945584428798156,32.476665912785776,41.105614120806614,48.43395444451482,87.12058501507653,34.305458382202104,50.811514299744154,61.10801374258157,70.43602021050141,24.637970378635078,48.29256350388554,48.94667898976857,55.7095817250122,69.23943474498908,60.106159229652256,47.02940471079095,70.9960485847194,79.83706614674392,32.45514036552343,51.41794398734467,54.138742258079766,53.63433993169057,33.21899525600556,36.59021952010231,30.07350989568634,74.47607968990597,36.54165620223705,25.75903128491491,31.119445861102434,62.451024180443184,40.228294979030075,30.505640893162294,29.503573442898066,66.06430949578056,63.41076979652337,22.284795114193837,50.07926222482364
88.82516781838315,23.25191200943936,42.33239986588983,35.65239776494779,36.152408943247664,34.882591539055326,46.66343717591864,78.73186341466143,34.83033308278628,40.28373586703513,30.619129702680777,38.63056110544449,54.92452489349765,84.4003743389406,36.98251322791317,40.909726067061186,57.94993211983247,46.33545823886731,50.75610686786165,68.39590192616812,67.52238474118047,50.919123880527295,65.37844813675508,58.034401195587726,36.03891603947408,52.80531949388049,32.98082060969998,44.40931234627688,56.699081365585954,73.40801632410788,21.82275537950135,45.263449676169095,41.7605813840821,46.28462456128805,85.4968526320673,29.99926702563315,36.7867880507619,65.37809301945143,49.133156511502,34.50144819560053,48.98318090804838,73.69587337583077,47.89774999443178,39.423929626503345,39.94366550477101,46.590396551708594,73.47258827802096,64.49701482021386,39.891599234009576,61.59818109095623,67.95050536936509,43.3557173612607,62.385512491433694,67.87814996228745,42.904226726217146,56.10694297433596,55.619140837250626,30.054504462626745,47.55619149982876,80.50940587767502,67.93217889624317,31.181496780553314,50.41929639098487,49.03146121742688,35.16816582438212,44.31279631353583,55.40134802449308,84.23589610328246,39.95345727138901,54.49256282478442,70.35421455570471,49.59937321783745,21.91806679094488,52.929380938904025,64.35621272787633,65.22737312025689,69.21750259113129,53.70578798260608,51.032447564960414,74.76186344741649,58.24117420448817,22.2616631613629,56.691427454657706,66.00803373302921,42.929649603697854,32.738334928151765,43.857073357843824,35.26294629104661,75.2646785488062,38.43406321390731,34.31292886603695,27.94688254755225,60.58587383339421,44.6367213431666,32.21844808585308,30.37420466937008,58.317990749356184,59.05880150603955,17.252661515194117,36.27645269016756
78.32960645798674,53.98827951222307,49.70021026409358,38.659401004303945,41.51426076646504,38.14415679848777,45.779300273351275,78.31788175241279,37.52518457461181,48.7261324457337,34.46939840415866,39.327944518597455,55.26436215419873,80.47614480923305,28.648223781097588,49.3306851862944,62.36653047897227,53.24814761919342,56.35395422913694,75.70272074278229,64.95087167675074,47.91620960872241,62.37759901419143,50.831454077173476,35.88787817971851,55.407122473646155,40.329723548921564,46.2817467264743,62.46824227146555,60.69559914161531,21.659139731740893,57.35350055096985,55.3624028784514,55.0730590325993,78.85369825932196,23.870553184061443,46.622693204673084,67.87479959535676,46.21138829935374,34.63020560468286,47.914865879553325,75.58507791020284,40.48994885882069,38.97759213567695,42.605413416069545,51.219795725050034,77.18780275171784,55.465693226345024,36.046294037741376,62.218666940901066,72.92023078794792,46.88387847079354,62.38415422887724,66.71028950563759,41.45703129836455,56.98021846043484,51.29715047770495,30.37197185124672,42.46581853336435,84.29009836838652,45.46789159480171,21.618296863297616,53.990083625385985,55.8885180086833,36.639248110127795,45.8771411850961,64.00783113231799,80.27164088189251,38.40454881841329,57.083638478158406,68.5618724061338,25.7334940899556,29.22633184490815,41.46985624980074,74.77801060507007,76.95662009370456,51.283043394578186,45.67859729811667,56.77966159370099,72.82535890211008,30.821751594182423,25.63704952198465,46.94020290079146,72.24660470632301,33.07322993911818,38.65095949533088,46.90304701387167,43.95155668621166,75.49664116073144,38.787059709334926,37.89318742725795,31.01133441334607,58.61650080584213,49.05925528266669,30.781968777400653,31.839428381226607,53.56045087531997,53.34400107849396,9.844890490111577,19.72758711028942
40.223097516821724,71.64025686085506,39.33547069130988,41.58250341234765,45.559978085056315,42.60653018524302,49.38305082416945,77.75774703816197,43.76604867995227,50.57522847807105,39.440844088761615,43.62640088784329,58.97277475348856,74.31003466127771,28.221832693197857,54.84515149013315,73.11945137017699,60.028585186971384,62.212186707844076,75.97202224347392,51.43421184569817,43.08568570595759,62.61842619251164,49.171638941690276,38.5756763928218,58.70159509688795,49.58515693046982,49.80741820220882,65.21216577045215,44.61192980905887,23.732158002152335,53.67174854303644,73.04416575187011,64.34161920573437,55.15811804094726,20.722153258577965,47.44382651524141,73.53624915519742,38.39299450431014,36.77147646395848,46.801051112479186,76.33851976535932,38.17300651956963,43.14194774361767,46.878535871593286,57.316072818341546,77.37261608822551,38.102007941327635,36.73199734050621,59.95943281984787,80.29808474403644,50.94075011989758,60.90892489074804,63.798879641311466,42.23270690794648,58.356489003006715,48.602575671417995,29.290709068219538,35.82195093931787,84.06838280248924,31.02529232163564,30.991151137839495,47.1364198766189,61.34910526764734,39.18159315690662,48.09832655850897,73.24339288825831,70.64718193566584,32.43305722429891,59.61020977878003,61.91901829440785,17.864993890657445,46.838399222009265,43.134254372543246,75.74919439113029,73.82244352116545,24.546760361180112,50.210552798781215,64.23471161361336,58.76979487581394,15.422083769711842,41.54869060810736,41.94581028497667,72.1655584690686,36.6616785294936,46.552580077938366,50.74550990624839,54.67669963096241,71.5557317649582,35.039826077944205,45.56920265981875,36.606566059726546,58.872002991140626,50.29390975114505,29.24391919466919,35.319281176554206,52.78090964607299,45.79963919932491,6.9628222597897915,16.282642001254413
18.992639287049826,64.34813578208401,54.83591688013721,41.444038942230975,47.18952706841568,47.24013772591097,55.81699080071775,77.6384649455785,43.431291481636656,48.33542355352143,42.47256425154224,45.74821980870163,64.0385340776715,64.55899567869335,27.22307140084516,53.147435419099246,87.12553161842867,68.46934341386854,56.17217297505931,65.18978234303955,38.747276670238826,44.47433830216893,64.85147663964125,49.12087019445387,41.23160418337955,60.006891922412656,57.94779014938586,54.42256062886217,61.1304754467253,30.48545809781229,30.359762479566744,41.06279354121411,80.83764279993011,54.95814710569557,25.334081159558973,26.65500956407638,34.62578455990073,74.67986187442605,40.60316800740224,41.88674817791027,49.26756202142262,75.5859984572075,40.12078840622919,46.492840731099136,52.570033898689125,65.52754421790715,65.71184397633367,22.136425548242183,43.140551067140066,61.8034555654975,86.66908087400583,50.60233588010609,55.56037516828386,60.016490943199955,44.95052650901471,58.272772807787135,44.40374206346501,29.944964226570182,29.241764899923872,81.96894394828952,38.98217520343693,40.8176895049784,46.377982812466385,63.47366043598648,44.868988437886884,51.656361862755965,78.96153765783586,51.38885787048142,28.286056327002594,62.019719669946525,56.21194129997546,18.077735677472333,53.0526227230302,65.20832355511712,76.05245608121265,38.97631700368894,15.913820275204488,45.12847309210312,72.85263429155972,33.95361300682236,17.198524033354083,45.02076422931491,53.11927159961583,71.86960712795549,40.826586014654204,49.57966402823163,56.356194066463914,63.77441701275758,60.70818324497104,31.45946446210086,53.17693694891745,47.270850644605424,60.20642059829308,45.25978458441075,28.398638462265886,37.58971316880587,53.28905275992154,39.08977940352722,11.470873204483707,35.324458319182426
28.08276634007745,56.86470776845547,66.1267755234876,38.4090863973326,50.159009244267075,54.64631078367764,65.3165659239766,69.75739138053835,36.01120696581332,50.39568277834147,47.41665405060957,51.46991302266654,67.96724623217015,50.000776772458025,24.554878551837568,41.327687163041276,96.27678042576717,64.84846506782574,34.95259374515658,61.41458832474548,42.40594696771302,47.911740591030096,66.94036665552933,48.59438642029531,42.392916669210614,62.12063808237278,66.40483981077861,52.06797517747466,49.090209825028715,26.991524819423233,39.231276442627966,37.840056804253294,79.9242667244136,37.917842704812934,21.850645021638236,40.03654189762524,31.058595708013737,71.30360553055823,53.2037003370072,41.85276943350768,53.30280262627696,75.05557924604773,40.287355134118506,50.34269256845866,60.92679973327378,67.4423149025334,38.437560999795565,19.371260907115285,38.7092706068022,69.12868972333256,86.81396246121135,37.56779864738409,54.145939555849324,63.04608832781115,49.95097828896855,55.827703643726544,39.03374808361436,32.569854120075206,24.581465729348515,74.92075296930547,56.386767576970634,38.05223436637484,49.975587206030156,66.3446467341721,51.98674360252367,56.07561327945788,74.68186878811397,29.524096206079385,32.39627618748668,59.08096688518678,51.848595446830124,19.016776118747476,44.468416863434626,77.95975178271655,49.78712690927589,10.084381614145862,36.42123407973061,28.908090421022653,72.91694389819968,29.075357294837996,33.90651089533742,37.40273132839347,56.596110060542756,71.97580248926498,39.61175320792404,51.40385776869443,65.29442423690772,65.00494737531552,41.170239795984315,32.09610530139024,54.42056996698496,60.769204363919414,56.12440743639577,36.01980040831699,32.50080034386736,37.15709503674207,55.41250495647431,33.67251607304652,18.241215475784188,48.78311447569268
41.80513436478172,56.953170721030254,68.4286938331968,38.60883498194487,53.076025791028655,68.00225101172204,70.46495154054703,47.705978655836475,30.475519022109545,54.473966839451336,58.662235886540294,58.811796769879365,62.56425737049477,31.37313566049203,29.941366973424604,24.668501903325122,87.83219940024561,57.993275109908474,22.422739680641406,64.8937296713788,60.16862272772485,51.1586645348277,66.99084034404387,47.954220938171126,45.968922307436344,65.81187061489001,68.53303939026524,40.47512993388658,44.34867350641415,30.381629760677903,44.39193389204314,45.28914954061688,79.0145664011668,26.87482559596753,35.72887016456934,42.697681777779366,36.3487233908235,67.62719743843807,60.91818599505834,37.501243477202884,55.79119030715211,75.93656632375423,40.04213292404455,51.85758448129041,68.39179096486042,51.47136478871107,19.377158133030736,34.64509611978622,28.07876706545614,57.73514316549776,86.35952923497233,31.33268902094531,59.26149752728719,71.96018100699891,48.77932645971037,49.439394383342524,37.729682251502865,37.89416274889176,25.494998555907582,64.63859196378017,65.61695470548698,29.69471994970187,50.20602475545213,73.44321554737844,60.44719710340941,57.09301030283237,58.48338397662025,18.71773204600223,39.68415487135001,58.733093256880494,45.403356336087924,19.50889778465344,30.859902132999846,77.23239532265795,27.654633545120856,20.391072202645454,43.056132088124244,36.34876716390386,75.13084665651589,39.56326281039831,42.14104047791672,39.62442033866675,55.75138084505782,72.94925363030511,40.21234456581625,53.703255156706476,73.85289660811691,51.099253344537345,26.799481363575715,36.09947725290393,51.47656193649603,67.32590808496685,44.95163618260485,31.93149881656775,38.694970460324626,38.67039666752109,57.42291758153017,30.242556168381807,24.874328764607093,49.7442314951542
52.12491712469441,61.58730349347367,64.47301827413898,38.61324026155711,54.96388655829709,77.95933445205218,53.299220603093445,24.508961150375953,35.53925255129988,50.093897756594195,69.85538914452233,60.707871465222766,43.14569561874846,26.205558508873533,44.312096555137856,26.2755131487957,78.44582690502608,55.85524229945894,18.089441190439253,58.37489025237391,81.7967354395162,54.39264444471205,59.27622029104275,45.91105638036631,49.22520910698447,70.34778070072201,59.183763489863196,29.856354676510875,51.47114238834721,38.299282006393945,47.61758612159303,54.90239518597436,73.47431627051942,25.258537007708693,51.68378972267439,47.35209895604511,43.63763924222639,68.93381766922501,58.522588611723016,34.42309904146657,55.64681267053789,78.05774152394179,40.98423591447499,54.07084936048939,69.01004436896118,27.66491648415371,24.692983749845997,42.989832647334644,33.4114653535781,48.3637217276412,87.33155830996236,46.96925431356816,61.23956303653092,75.6891582216651,39.11870792342821,47.82998893816187,40.17418074611832,42.80432939211652,30.66861487133945,57.88531773573708,66.48125825929293,26.606373099977983,48.66554032371823,82.74746900167442,61.88464455853969,42.49194353060389,46.89200148221727,20.043449733540037,38.738711952844376,61.23356401420664,38.77211087454314,23.6091686915099,17.465297474557644,73.5839542276315,36.6212261251205,35.402178297020335,42.5552998123865,44.42930230456827,75.08693928537011,45.10786920994114,42.95426618024327,44.99740246476704,60.016883269965184,72.23125876157364,40.45690769547121,55.66432068833793,71.76910468115058,28.004562529403632,32.500423972248136,36.54028853212935,51.33907844118405,69.26278820755542,33.371301360781196,36.792772575077485,41.55522316959648,42.87352806677005,58.381768575253446,29.560328227523865,33.08547461301794,47.51007222204077
60.307175023606106,68.43001293436518,52.341567035578926,36.55864040322991,55.90885055697004,77.230576187358,24.316423439166687,32.52045381947817,36.26984853788004,48.32109751624312,75.62114682460695,47.63200564945914,28.848772016297332,31.861148405464213,48.12801182783622,40.776723314251235,77.39495684461399,41.30970665274526,17.55903719287895,36.61261385878292,89.97047444950148,60.40360812033452,42.598072947267426,47.24646822438683,55.0489452713928,72.31742382304007,41.535307362682126,29.745700877301218,56.65406061317885,49.382623912392006,50.777912466417874,61.97189261719145,62.35288072024963,28.11443893026022,58.86781452071992,59.47028691616397,50.47504128747692,69.62679617825643,48.73059619330561,32.07174548330569,52.486464255340735,80.63703897486258,44.929022220044565,54.740665888028985,60.86134745711117,16.733053442580882,39.730306065265104,43.97100627391856,38.542996525298264,46.352846547975254,89.58891663442151,65.73354262619843,54.32827815011172,65.06646314837178,34.631019802398995,53.26026077943747,45.6778273622891,45.10163120877841,36.46444311448041,56.08913659480387,63.60799006029508,25.07018436374842,43.497990505101534,88.45994574183995,48.2874046488333,29.83414618081291,53.95228298783034,25.57186223167878,37.151459538995375,61.511829807424924,36.75789361998277,32.60603738603538,13.494591393191142,61.04597426260423,55.90035071837376,35.153151697393206,45.85723783454363,51.86777301635577,75.91486083543035,42.281893378148375,42.067174077858695,48.202047905533995,66.77514528543801,67.86050442633518,37.74559314356797,57.11986051602862,65.3642433486419,21.59622009762316,50.49479525730237,42.23660424097537,52.51391474276156,66.70180198074534,29.716654382638257,46.46354242263329,46.112975316517,47.46331739258405,58.531710835746395,30.327140337511437,39.50305060421604,47.393324977216466
