lorenz_1,lorenz_2,lorenz_3,lorenz_4,lorenz_5,lorenz_6,lorenz_7,lorenz_8,lorenz_9,lorenz_10,lorenz_11,lorenz_12,lorenz_13,lorenz_14,lorenz_15,lorenz_16,lorenz_17,lorenz_18,lorenz_19,lorenz_20,lorenz_21,lorenz_22,lorenz_23,lorenz_24,lorenz_25,lorenz_26,lorenz_27,lorenz_28,lorenz_29,lorenz_30,lorenz_31,lorenz_32,lorenz_33,lorenz_34,lorenz_35,lorenz_36,lorenz_37,lorenz_38,lorenz_39,lorenz_40,lorenz_41,lorenz_42,lorenz_43,lorenz_44,lorenz_45,lorenz_46,lorenz_47,lorenz_48,lorenz_49,lorenz_50
4.3924196153082224,1.11032394687459,1.8415641772717646,2.703374587125624,2.186835060188824,2.089625120751297,4.036504264769366,2.3459152039352698,-2.7177084001269214,0.7057757412763215,8.02712269805086,11.990256582594913,-1.835273467690547,5.723255803123025,6.1715109821493215,3.79868631247418,5.921856456618551,0.8134905913484334,-6.906587265130059,1.5432887579494061,3.8178583551236778,4.834489302629976,0.653667763088891,2.159402353657924,11.25079149501729,3.113562646170868,0.9326906269141125,6.712377701262176,3.7263645003097943,-6.883492019011676,2.0118257870280525,0.8189992256115871,2.4399630526684963,6.630721576892027,-2.902339120190326,1.899631942302419,1.4448840875236486,9.164340183978963,4.484214955679537,-8.110120651445074,1.4332419644921162,9.164470979832933,8.03447221119061,-1.7832383202308622,4.733074442126581,13.117818919308977,-4.123178305849638,-0.6992566841659011,2.644026979325841,6.8855974701959966
2.4251825583563136,0.29257531066575776,2.529457969389703,4.042678118852019,3.4118700947371137,3.2378614725079227,4.223923153592154,0.9211772457359297,-2.2469135064410874,-0.2404323490857938,8.354065836389756,9.658698800263435,-2.644287201104782,6.729972026134411,9.844967369962184,2.8934928496488292,3.0472140925191917,-2.800784545252755,-4.728235142458047,-0.8272584908070637,4.7012500993360025,5.38231692514016,0.6592623288772607,3.115936215330175,11.559968652631024,1.5136875104775618,0.6036985495934332,7.097636571679994,-0.28510075933039575,-5.529811500589776,2.704439710427824,4.309406092028464,3.9408177856279365,5.38699427032111,-1.6528780390116564,3.461643849024735,5.286644939942683,8.101223230935794,-4.381955273925087,-6.013688352044457,-4.3450555893966465,7.621768927526104,6.946560437564547,-3.7862609580414426,3.7986395307487304,11.847042253732946,-5.453184659643806,4.6465829933522755,6.360386259455468,7.553646974105311
-1.5263842726143846,0.8996062661053192,3.2777254344200393,5.279693971769552,4.223674905718111,3.7019623052866026,3.6385518079405075,-0.30946958269768776,-1.191792484490022,-0.4705447502155056,8.12370754717408,7.699764363909015,-2.993193579050768,6.331445576705185,12.22255658253235,-1.0316779422829687,2.6241868289538055,-2.423867067936895,-2.35953203379124,-2.233254666747849,3.4472485417116645,7.32387921910092,1.1058173805849458,4.370595895486514,11.214828403856666,-0.8813851097533527,1.3165089596315431,6.944008350446132,-3.2171999428940063,-3.209211403663197,0.16720969481927506,5.982500319122411,5.89595916023497,2.445763848043193,-1.057875606851623,3.796230947573764,7.810826991144413,1.758984694517077,-7.4004634719999105,2.3761253593534,-4.53624733557244,3.361810600342615,7.9458389448778775,-3.9127513379884014,2.579891262693076,11.758271848000883,-1.1405102906391045,6.113027827239975,11.421017693692402,2.637323360379702
0.5445366669136913,1.2806254426714552,4.790495060895153,6.787687880299654,4.385624278027837,2.9530825663608193,2.6514163427535116,-0.5780173366313015,-0.06558144583420625,0.21934703367408515,8.039234763048945,5.875864793151716,-3.201343533563113,4.997640931640218,12.85642139308677,-1.7217267330829946,5.834265012612876,-0.7787507121792047,0.10117788674552974,-1.6151437086757876,2.5901748141878933,8.67908547260149,3.559826784247495,5.404103066019162,9.343491168257755,-2.4202638487492267,2.7575697781674617,6.998675350392851,-4.147275662012157,0.6473973721395395,0.014101104693613725,6.258343489265218,6.858270387860272,-1.0319865353283488,-0.17577520226594798,3.702335183406076,7.548299534512496,-5.178127223703881,-5.1349551683525805,3.5358141078385943,-0.5627255730973135,2.701476956444775,7.86203452363722,-2.8670982429887344,1.9956155345729312,12.655191112604898,4.376099420698411,6.188274713836295,9.50921466591445,-4.262621634109252
3.516957746985377,4.670873825572953,6.843100030907727,7.65780460054296,2.4078175175506744,1.8515603605818896,2.469838746643372,0.056784325457461975,1.0740707145889452,1.4090786040171608,8.538812863980425,3.0725270066384285,-3.8570502656935726,2.5249271270586298,13.761119951835607,2.4594618864468107,6.138731553200796,0.507864001011768,1.000392049574696,-0.33652388485487594,2.4147471581974433,10.243506814999652,6.503722647577461,4.614997391157774,5.323797691069443,-2.7234083947732053,3.380896240606502,6.940253369295124,-3.2727738126608634,3.641310865389483,3.08796729356182,6.980264668911286,4.7625024213174125,-3.703481864456401,1.165234379225227,4.595828884383222,4.88186699173343,-8.290021327009425,-1.0115984740566415,1.892446376988919,2.2430050085982987,4.0641285617093885,6.862211647178667,-2.9370485729095925,1.0650548653427718,13.986836043740897,9.012781065447664,1.836824164127461,4.465551137991317,-4.625281340778208
3.5831147900836613,8.89636104405365,8.663033724468656,3.4786894131485444,-0.14753199201232733,2.247652091844026,3.253664682361487,0.93744909653788,1.9193238056109982,3.3834433983470937,8.316431762372531,-1.3244917326571573,-3.101147566480594,-1.427923551097721,13.70584366439488,6.990145598294403,-0.23598222722730094,0.20202610644420504,1.752857906377157,1.0406147045975793,3.4405320696593256,11.87201681629008,6.7004310672342555,0.4119755803403732,3.3369815376121275,-1.4421260808449778,3.5802382800826553,7.2080880923542665,-1.5028867350040358,4.734460603879634,7.697377902532758,5.883294927843183,-0.74636269625176,-3.445234183754983,0.8004667366573989,6.018197868993667,0.46184404164754717,-7.744927062505481,0.2035491923726707,2.6871921597120574,4.252174884568057,5.51185608329591,3.9706592860904038,-3.8037573503148163,-0.8130598069419925,14.074356824177798,6.148964880429222,-4.245022037154072,6.337294790173701,-0.736843432299246
4.842130809521005,10.431025431464548,4.869701478865364,-2.9234541780857413,0.7090538025635,3.195572315157381,4.041243132577751,1.7783739442292925,2.622488805131813,5.412440748920535,6.109766585929392,-4.3446378319547385,0.9590423267071053,-1.9379791168252076,11.968432527482747,5.311107175553354,-6.373668653442339,2.83727084769806,3.5437031213902874,2.574092974261911,5.920974175479736,12.402927903828044,-0.07116377035229562,-1.8617687958534175,4.409129599898822,1.6843322851533178,4.055912570456128,7.290903269658083,0.4645920221502047,5.000595716162778,9.522719256536366,0.003536286332223852,-3.084152705122727,-1.4065161962233508,-0.4980702355774079,6.464785386528212,-2.6349054616196006,-5.114443933615675,-1.4215240302403755,3.0182576209062724,6.307292698698836,5.397382738209155,-0.4950176827100554,-3.745518921289502,-4.207144964376929,11.426227326841211,3.425615467942757,-5.384552209709729,7.425167275461834,6.565696424143764
7.3430597188188695,4.348185089687771,-1.8048031534324762,-2.714639259233234,0.7784294633053387,4.266433073058952,5.003794675502753,2.231961668173484,3.6546816938342506,6.558827288751765,2.0229329515477734,-4.27618465298061,3.6131264200689364,3.408947395057637,11.12594290952448,-2.701112844715133,-6.202897726972758,0.9881768803320511,6.600239323191211,5.635973515257136,7.828551197989387,6.706574641552375,-6.364535748502291,1.2493509486408674,4.668694908613163,4.412848068571245,5.507106246827131,6.6394458994971375,1.7256848157371267,5.830238081517887,7.572285744616959,-4.728024990972544,0.8286879954191251,-0.5843678549763723,0.006802941111296562,6.76483405799914,-3.350042336352986,-1.109787143826448,-1.73777372426603,1.648106159665744,8.00738347395717,2.6127196863895326,-3.3014967723364848,-0.283751179476988,-5.556171676557018,8.515403153256347,3.9634039017402762,-5.00496257690833,4.263363852160147,13.65683770783173
3.7568533004631433,-4.836384171124989,-0.42481873999581005,-1.5294062142387241,0.44279094345723313,5.104214966899281,6.636586254855023,2.793383711389273,4.452979180806421,5.7350918919164435,-1.9521783987752992,-2.7471927757076204,1.9067145384995356,7.63919860837902,5.508365800050045,-8.895319908803394,1.0917872706819707,-1.2423170688258622,5.993906554426523,10.988138941042665,3.9499474327801036,-2.4849654731179194,-5.930759990992765,-0.6002649651904203,6.298752676313023,7.7934606138541715,5.749234669299736,4.900990455352969,2.516929590563191,6.037045033820362,3.6017884951492034,-5.142289160949486,4.030523700968865,2.0700400073243546,0.9758726649539472,6.995683884343558,-1.9941010566387676,1.9292666166170778,-0.6189752835319713,1.4465550348813005,8.611278027244529,-0.4894663862219518,-2.710841500682926,2.246204897041357,-2.8676774698825818,7.559418961828064,3.7186953054140823,-6.236365736421255,-0.9082455296212427,15.324582001488986
1.93910217770702,-6.105927964924114,2.0560142984931224,0.23386154032921733,0.8817830857037385,5.928203350307008,7.903352907575111,2.475701995159179,4.20838110403551,3.715565602124528,-3.8646456492532013,-0.4712240081946527,1.0443654615351032,8.561470421887558,-1.9857935103335982,-7.673042760952236,2.2412086114528895,3.897163401542836,7.263574167060264,9.383931013495008,-4.47931433778544,-0.621489435431038,-4.009706946132578,-3.3348022319342605,3.5946402913758826,11.700789444098875,4.514205754051852,1.9624549585883349,3.5576708894923774,6.0370489016823345,-0.2593288058026278,-3.9074818742316615,3.891602861342188,5.387684269930823,2.9186597776244887,6.5414792661489205,-0.2042916129650149,3.4384398221539185,1.0748979851335416,2.342168823435561,8.211598035565,-2.3189298853391445,-0.9114812250651522,2.921820375273827,0.5100279930682503,7.59056708080393,0.2853284302465499,-6.825397157043093,-7.007465748614187,11.151437564872626
