year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,1,6,0,13.0,29.0,16.0,11.0,500.0,42.0,-1.0,1026.0,-25.2,0.0,2.9
2015,1,6,1,9.0,12.0,23.0,11.0,500.0,40.0,-1.0,1024.0,-25.2,0.0,3.0
2015,1,6,2,10.0,11.0,23.0,14.0,500.0,37.0,-2.0,1023.0,-26.0,0.0,2.7
2015,1,6,3,8.0,11.0,21.0,15.0,500.0,36.0,-2.0,1021.0,-23.9,0.0,2.7
2015,1,6,4,9.0,9.0,23.0,14.0,600.0,35.0,-1.0,1026.0,-21.8,0.0,2.2
2015,1,6,5,8.0,9.0,25.0,15.0,600.0,34.0,-2.0,1021.0,-21.5,0.0,1.9
2015,1,6,6,9.0,15.0,25.0,15.0,600.0,32.0,-2.0,1021.0,-20.9,0.0,1.8
2015,1,6,7,12.0,12.0,30.0,31.0,700.0,18.0,-4.0,1022.0,-21.6,0.0,0.6
2015,1,6,8,10.0,16.0,35.0,50.0,800.0,4.0,-4.0,1023.0,-19.9,0.0,0.9
2015,1,6,9,12.0,19.0,30.0,41.0,700.0,15.0,-1.0,1024.0,-21.2,0.0,3.2
2015,1,6,10,14.0,18.0,29.0,26.0,700.0,29.0,2.0,1020.0,-20.6,0.0,2.1
2015,1,6,11,16.0,18.0,19.0,18.0,800.0,40.0,3.0,1020.0,-22.0,0.0,1.1
2015,1,6,12,12.0,12.0,14.0,12.0,700.0,48.0,3.0,1018.0,-22.8,0.0,2.3
2015,1,6,13,10.0,10.0,12.0,10.0,700.0,49.0,3.0,1019.0,-22.8,0.0,3.5
2015,1,6,14,21.0,32.0,15.0,35.0,800.0,32.0,3.0,1019.0,-23.7,0.0,3.7
2015,1,6,15,22.0,48.0,12.0,33.0,800.0,36.0,4.0,1022.0,-22.0,0.0,3.5
2015,1,6,16,26.0,49.0,12.0,44.0,800.0,30.0,3.0,1017.0,-23.7,0.0,3.7
2015,1,6,17,36.0,69.0,15.0,55.0,800.0,23.0,3.0,1021.0,-22.0,0.0,3.1
2015,1,6,18,49.0,100.0,17.0,67.0,1000.0,8.0,2.0,1017.0,-22.0,0.0,2.1
2015,1,6,19,52.0,105.0,20.0,73.0,1000.0,2.0,0.0,1020.0,-19.8,0.0,1.9
2015,1,6,20,59.0,106.0,29.0,79.0,1200.0,2.0,1.0,1019.0,-20.7,0.0,2.5
2015,1,6,21,85.0,165.0,43.0,82.0,1400.0,2.0,-1.0,1021.0,-19.1,0.0,1.4
2015,1,6,22,91.0,203.0,44.0,83.0,1600.0,2.0,-4.0,1020.0,-18.3,0.0,1.3
2015,1,6,23,98.0,245.0,49.0,83.0,1800.0,2.0,-5.0,1021.0,-16.8,0.0,0.5
