year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,6,29,0,25.0,25.0,3.0,61.0,500.0,85.0,21.0,996.6,20.5,0.6,1.5
2013,6,29,1,22.0,22.0,3.0,53.0,500.0,80.0,21.0,996.4,20.5,0.2,1.7
2013,6,29,2,44.0,44.0,4.0,52.0,600.0,64.0,20.6,996.9,20.1,0.0,1.0
2013,6,29,3,54.0,54.0,4.0,39.0,600.0,75.0,20.5,997.4,20.2,0.0,0.5
2013,6,29,4,61.0,21.0,3.0,43.0,600.0,63.0,20.6,997.9,20.3,0.0,0.9
2013,6,29,5,64.0,25.0,3.0,43.0,600.0,57.0,21.0,998.5,20.7,0.0,0.6
2013,6,29,6,68.0,42.0,4.0,48.0,600.0,32.0,21.4,999.4,20.9,0.0,1.2
2013,6,29,7,68.0,21.0,3.0,57.0,700.0,26.0,21.9,999.1,21.1,0.1,0.9
2013,6,29,8,65.0,23.0,5.0,47.0,700.0,36.0,22.5,999.6,21.1,0.0,1.9
2013,6,29,9,65.0,33.0,5.0,47.0,800.0,38.0,22.6,999.5,21.1,0.0,0.5
2013,6,29,10,68.0,41.0,7.0,56.0,900.0,46.0,22.8,999.5,21.1,0.0,1.7
2013,6,29,11,108.0,97.0,10.0,60.0,1600.0,29.0,22.9,999.5,21.2,0.0,1.3
2013,6,29,12,125.0,144.0,11.0,58.0,1899.0,29.0,22.9,999.1,21.0,0.0,1.5
2013,6,29,13,116.0,141.0,18.0,68.0,2299.0,25.0,23.3,999.4,21.2,0.0,1.1
2013,6,29,14,127.0,161.0,21.0,71.0,2700.0,27.0,24.8,999.1,21.9,0.0,1.2
2013,6,29,15,140.0,223.0,20.0,67.0,2600.0,36.0,25.0,999.2,21.9,0.0,1.9
2013,6,29,16,146.0,197.0,16.0,68.0,2399.0,35.0,24.9,998.6,21.8,0.0,1.8
2013,6,29,17,148.0,191.0,14.0,61.0,2299.0,46.0,24.8,998.7,21.9,0.0,0.2
2013,6,29,18,140.0,163.0,19.0,73.0,2100.0,45.0,24.5,999.2,21.8,0.0,1.3
2013,6,29,19,135.0,174.0,18.0,90.0,2100.0,28.0,23.7,999.5,21.8,0.0,1.0
2013,6,29,20,151.0,173.0,16.0,86.0,2100.0,24.0,23.4,999.9,21.8,0.0,0.9
2013,6,29,21,157.0,176.0,13.0,77.0,2399.0,20.0,22.9,999.8,21.9,0.0,0.6
2013,6,29,22,172.0,185.0,14.0,66.0,2200.0,20.0,22.9,999.8,21.9,0.0,0.2
2013,6,29,23,175.0,187.0,13.0,81.0,2299.0,2.0,22.7,1000.1,21.9,0.0,0.0
