year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,8,24,0,17.0,40.0,2.0,35.0,500.0,43.0,21.2,1007.3,17.6,0.0,0.4
2015,8,24,1,20.0,33.0,2.0,30.0,500.0,38.0,22.2,1007.2,17.3,0.0,1.6
2015,8,24,2,15.0,26.0,2.0,28.0,500.0,37.0,21.8,1007.3,17.8,0.0,1.6
2015,8,24,3,17.0,19.0,2.0,27.0,500.0,35.0,21.3,1007.1,17.7,0.0,1.0
2015,8,24,4,10.0,10.0,2.0,17.0,400.0,45.0,21.3,1007.1,17.5,0.0,1.1
2015,8,24,5,17.0,19.0,2.0,20.0,400.0,40.0,21.9,1007.1,17.1,0.0,1.9
2015,8,24,6,14.0,15.0,2.0,23.0,600.0,35.0,21.4,1007.8,17.0,0.0,1.6
2015,8,24,7,11.0,15.0,2.0,28.0,900.0,31.0,22.1,1008.0,17.2,0.0,1.7
2015,8,24,8,10.0,22.0,2.0,28.0,1000.0,33.0,23.9,1008.3,17.4,0.0,2.0
2015,8,24,9,10.0,25.0,2.0,25.0,500.0,44.0,24.9,1008.4,17.1,0.0,2.9
2015,8,24,10,10.0,18.0,2.0,19.0,500.0,63.0,26.5,1008.3,17.6,0.0,2.2
2015,8,24,11,9.0,13.0,2.0,11.0,500.0,88.0,27.2,1008.0,15.9,0.0,2.4
2015,8,24,12,12.0,12.0,2.0,9.0,500.0,99.0,27.6,1007.4,15.9,0.0,2.4
2015,8,24,13,9.0,9.0,2.0,9.0,500.0,104.0,28.0,1006.9,16.3,0.0,2.2
2015,8,24,14,9.0,11.0,2.0,11.0,500.0,115.0,29.3,1006.2,15.8,0.0,1.6
2015,8,24,15,10.0,11.0,2.0,14.0,500.0,128.0,29.3,1005.8,14.7,0.0,2.7
2015,8,24,16,11.0,27.0,2.0,17.0,500.0,123.0,28.3,1005.4,15.6,0.0,3.6
2015,8,24,17,12.0,12.0,2.0,16.0,400.0,119.0,26.8,1005.1,15.5,0.0,1.4
2015,8,24,18,8.0,8.0,2.0,24.0,600.0,99.0,27.2,1005.3,15.6,0.0,1.2
2015,8,24,19,10.0,18.0,2.0,36.0,500.0,89.0,25.9,1005.9,16.4,0.0,1.1
2015,8,24,20,13.0,26.0,2.0,43.0,500.0,80.0,24.5,1006.3,17.5,0.0,0.9
2015,8,24,21,16.0,36.0,2.0,55.0,600.0,66.0,23.4,1007.0,18.1,0.0,0.4
2015,8,24,22,18.0,32.0,2.0,58.0,700.0,61.0,22.6,1006.9,18.2,0.0,1.3
2015,8,24,23,24.0,61.0,2.0,76.0,900.0,29.0,23.4,1006.8,18.7,0.0,0.7
