month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,31,0,86.0,114.0,54.0,93.0,19.0,1.0,-4.0,10.068,-12.9,0.0,0.7
12,31,1,101.0,141.0,66.0,99.0,22.0,1.0,-3.8,10.065,-12.2,0.0,0.8
12,31,2,110.0,271.0,57.0,86.0,23.0,1.0,-4.5,10.061,-11.5,0.0,1.3
12,31,3,125.0,460.0,53.0,124.0,22.0,1.0,-4.3,10.052999999999999,-12.0,0.0,0.8
12,31,4,159.0,655.0,38.0,124.0,24.0,1.0,-4.6,10.048,-11.2,0.0,0.4
12,31,5,100.0,279.0,63.0,104.0,31.0,1.0,-4.8,10.048,-11.8,0.0,1.9
12,31,6,112.0,539.0,56.0,113.0,25.0,1.0,-1.9,10.054,-12.8,0.0,2.4
12,31,7,112.0,539.0,56.0,113.0,17.0,1.0,5.6,10.062999999999999,-12.9,0.0,3.9
12,31,8,49.0,237.0,31.0,72.0,11.0,6.0,6.2,10.075,-12.9,0.0,4.7
12,31,9,46.0,250.0,16.0,35.0,6.0,33.0,7.1,10.082,-12.2,0.0,4.5
12,31,10,45.0,370.0,10.0,14.0,5.0,54.0,7.6,10.079,-12.8,0.0,6.9
12,31,11,42.0,366.0,12.0,10.0,4.0,58.0,8.3,10.066,-12.8,0.0,6.5
12,31,12,33.0,274.0,11.0,8.0,4.0,63.0,9.4,10.056000000000001,-12.5,0.0,3.2
12,31,13,29.0,139.0,10.0,7.0,4.0,65.0,9.8,10.056000000000001,-12.8,0.0,3.2
12,31,14,23.0,122.0,5.0,6.0,4.0,66.0,9.9,10.058,-12.7,0.0,3.4
12,31,15,21.0,90.0,6.0,7.0,4.0,65.0,9.2,10.064,-13.9,0.0,4.2
12,31,16,16.0,94.0,4.0,7.0,4.0,64.0,8.3,10.066,-14.0,0.0,2.9
12,31,17,16.0,95.0,7.0,14.0,4.0,53.0,7.9,10.071,-15.0,0.0,4.4
12,31,18,16.0,93.0,10.0,26.0,5.0,42.0,8.0,10.076,-14.9,0.0,4.2
12,31,19,18.0,97.0,8.0,25.0,6.0,41.0,7.5,10.079,-14.7,0.0,2.9
12,31,20,18.0,97.0,8.0,25.0,6.0,34.0,7.2,10.083,-14.3,0.0,2.0
12,31,21,18.0,102.0,18.0,43.0,7.0,25.0,5.1,10.086,-14.4,0.0,0.9
12,31,22,22.0,93.0,18.0,51.0,7.0,17.0,2.4,10.086,-14.3,0.0,0.7
12,31,23,22.0,100.0,20.0,55.0,8.0,13.0,0.0,10.079,-11.7,0.0,1.3
