year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,8,22,0,27.0,27.0,2.0,38.0,300.0,78.0,21.4,1002.4,21.2,0.0,0.6
2014,8,22,1,21.0,21.0,2.0,49.0,500.0,62.0,20.8,1002.2,20.6,0.0,0.1
2014,8,22,2,22.0,32.0,2.0,65.0,700.0,45.0,20.4,1002.3,20.4,0.0,0.0
2014,8,22,3,23.0,23.0,2.0,55.0,700.0,48.0,20.2,1002.2,20.2,0.0,0.7
2014,8,22,4,23.0,23.0,2.0,53.0,500.0,45.0,19.9,1002.3,19.9,0.0,1.1
2014,8,22,5,25.0,39.0,2.0,43.0,300.0,43.0,20.0,1002.9,19.8,0.1,0.6
2014,8,22,6,27.0,40.0,2.0,43.0,200.0,32.0,21.1,1003.3,20.1,0.0,1.2
2014,8,22,7,25.0,25.0,2.0,42.0,600.0,32.0,23.0,1003.1,20.3,0.0,1.1
2014,8,22,8,24.0,24.0,2.0,46.0,600.0,35.0,24.6,1003.0,19.9,0.0,0.8
2014,8,22,9,26.0,38.0,3.0,51.0,900.0,34.0,25.7,1003.1,20.5,0.0,0.5
2014,8,22,10,29.0,62.0,2.0,57.0,800.0,36.0,25.5,1003.0,21.2,0.0,0.2
2014,8,22,11,37.0,61.0,2.0,60.0,500.0,45.0,26.0,1002.5,20.3,0.0,1.1
2014,8,22,12,42.0,56.0,2.0,68.0,600.0,48.0,26.6,1001.9,21.4,0.0,0.0
2014,8,22,13,50.0,74.0,3.0,77.0,700.0,50.0,26.8,1001.4,21.8,0.0,0.8
2014,8,22,14,62.0,97.0,2.0,84.0,800.0,53.0,26.8,999.6,21.3,0.0,1.6
2014,8,22,15,65.0,96.0,2.0,98.0,1100.0,49.0,26.7,1000.2,21.9,0.0,0.0
2014,8,22,16,81.0,114.0,4.0,108.0,1400.0,46.0,27.2,1000.1,21.9,0.0,1.3
2014,8,22,17,81.0,118.0,3.0,97.0,900.0,73.0,27.1,999.8,21.8,0.0,1.5
2014,8,22,18,100.0,172.0,2.0,108.0,1000.0,66.0,25.6,1000.0,22.1,0.0,1.1
2014,8,22,19,108.0,166.0,2.0,124.0,1000.0,52.0,25.2,1000.3,22.5,0.0,0.5
2014,8,22,20,115.0,189.0,3.0,140.0,1100.0,30.0,24.5,1000.9,22.6,0.0,0.2
2014,8,22,21,127.0,174.0,3.0,134.0,1200.0,20.0,24.3,1000.9,22.0,0.0,0.0
2014,8,22,22,130.0,200.0,4.0,145.0,1300.0,4.0,24.0,1000.6,21.7,0.0,0.5
2014,8,22,23,119.0,161.0,2.0,126.0,1100.0,15.0,23.3,1000.5,21.7,0.0,0.4
