month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,19,0,274.0,300.0,41.0,136.0,25.0,1.0,11.6,10.19,9.8,0.0,0.6
10,19,1,262.0,265.0,37.0,125.0,22.0,1.0,12.0,10.187999999999999,9.7,0.0,0.9
10,19,2,223.0,238.0,32.0,117.0,20.0,1.0,11.3,10.186,9.6,0.0,1.0
10,19,3,224.0,237.0,32.0,109.0,19.0,1.0,10.6,10.186,9.2,0.0,1.4
10,19,4,255.0,237.0,26.0,97.0,17.0,1.0,10.2,10.191,3.9,0.0,1.7
10,19,5,157.0,13.0,24.0,66.0,10.0,1.0,9.9,10.193999999999999,1.5,0.0,1.4
10,19,6,60.0,25.0,22.0,46.0,6.0,6.0,10.6,10.198,0.3,0.0,1.5
10,19,7,45.0,2.0,18.0,46.0,5.0,6.0,11.6,10.208,0.1,0.0,1.7
10,19,8,7.0,8.0,17.0,41.0,5.0,9.0,13.3,10.211,-1.1,0.0,2.9
10,19,9,3.0,23.0,19.0,41.0,5.0,11.0,15.4,10.209,-2.6,0.0,3.5
10,19,10,3.0,6.0,15.0,35.0,5.0,21.0,16.5,10.206,-2.6,0.0,4.3
10,19,11,9.0,13.0,8.0,18.0,3.0,40.0,16.7,10.203,-2.4,0.0,3.9
10,19,12,10.0,23.0,10.0,16.0,3.0,45.0,18.0,10.198,-1.8,0.0,5.0
10,19,13,15.0,18.0,12.0,18.0,3.0,44.0,18.8,10.193,-0.1,0.0,2.9
10,19,14,13.0,23.0,11.0,16.0,3.0,47.0,18.2,10.192,-0.1,0.0,3.3
10,19,15,13.0,26.0,8.0,15.0,3.0,47.0,18.0,10.193999999999999,-0.3,0.0,3.6
10,19,16,11.0,18.0,6.0,15.0,2.0,46.0,15.9,10.197000000000001,0.4,0.0,1.9
10,19,17,13.0,17.0,8.0,16.0,2.0,44.0,15.2,10.199,0.6,0.0,2.4
10,19,18,12.0,20.0,9.0,23.0,3.0,36.0,13.8,10.209,1.1,0.0,1.7
10,19,19,14.0,26.0,6.0,31.0,3.0,24.0,13.4,10.212,-0.3,0.0,2.2
10,19,20,3.0,6.0,4.0,23.0,2.0,37.0,11.6,10.215,0.9,0.0,0.7
10,19,21,3.0,8.0,4.0,22.0,2.0,38.0,7.7,10.216000000000001,2.2,0.0,0.1
10,19,22,9.0,11.0,4.0,31.0,2.0,26.0,6.3,10.208,3.1,0.0,0.0
10,19,23,3.0,12.0,5.0,54.0,3.0,4.0,5.6,10.207,3.9,0.0,0.5
