month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,23,0,65.0,56.0,9.0,73.0,7.0,7.0,6.0,10.16,3.8,0.0,1.3
10,23,1,42.0,47.0,6.0,54.0,6.0,5.0,6.7,10.158999999999999,-4.1,0.0,1.6
10,23,2,40.0,47.0,10.0,54.0,5.0,9.0,4.9,10.163,0.8,0.0,0.9
10,23,3,40.0,69.0,6.0,40.0,5.0,1.0,4.4,10.165,3.1,0.0,0.0
10,23,4,34.0,50.0,5.0,40.0,3.0,3.0,3.9,10.169,3.2,0.0,0.0
10,23,5,28.0,54.0,5.0,38.0,3.0,11.0,3.2,10.166,2.3,0.0,1.3
10,23,6,19.0,53.0,5.0,38.0,3.0,14.0,3.0,10.169,1.2,0.0,0.8
10,23,7,19.0,66.0,4.0,52.0,3.0,1.0,5.2,10.173,1.1,0.0,2.0
10,23,8,22.0,74.0,4.0,48.0,4.0,3.0,9.1,10.174,-1.6,0.0,1.9
10,23,9,22.0,74.0,9.0,51.0,5.0,7.0,11.9,10.173,-4.3,0.0,1.0
10,23,10,28.0,93.0,17.0,44.0,6.0,20.0,13.7,10.169,-5.5,0.0,1.9
10,23,11,26.0,110.0,17.0,28.0,4.0,40.0,15.0,10.157,-8.5,0.0,2.6
10,23,12,16.0,56.0,12.0,20.0,3.0,50.0,15.5,10.148,-8.1,0.0,2.7
10,23,13,15.0,71.0,11.0,17.0,4.0,54.0,16.0,10.142999999999999,-7.0,0.0,2.1
10,23,14,18.0,39.0,15.0,19.0,3.0,51.0,15.9,10.145,-7.7,0.0,3.0
10,23,15,16.0,54.0,13.0,23.0,3.0,49.0,15.2,10.147,-6.4,0.0,1.4
10,23,16,21.0,58.0,13.0,31.0,3.0,43.0,11.9,10.15,1.2,0.0,0.7
10,23,17,21.0,58.0,9.0,46.0,4.0,28.0,7.6,10.157,1.6,0.0,0.8
10,23,18,23.0,96.0,3.0,76.0,7.0,1.0,7.9,10.17,-1.4,0.0,1.2
10,23,19,39.0,118.0,3.0,76.0,8.0,1.0,11.9,10.187000000000001,-7.0,0.0,3.0
10,23,20,32.0,91.0,5.0,92.0,5.0,17.0,10.3,10.199,-7.0,0.0,1.9
10,23,21,17.0,91.0,2.0,50.0,4.0,26.0,9.7,10.208,-7.5,0.0,2.7
10,23,22,13.0,48.0,2.0,28.0,2.0,27.0,7.0,10.212,-6.7,0.0,0.6
10,23,23,13.0,43.0,1.0,19.0,2.0,29.0,7.6,10.213,-6.9,0.0,2.5
