year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,5,24,0,120.0,232.0,14.0,124.0,1200.0,65.0,21.4,1003.6,13.8,0.0,1.1
2015,5,24,1,123.0,195.0,14.0,115.0,1300.0,64.0,20.5,1003.5,14.2,0.0,0.7
2015,5,24,2,126.0,197.0,14.0,135.0,1500.0,37.0,20.1,1003.3,14.2,0.0,0.8
2015,5,24,3,129.0,201.0,15.0,106.0,1400.0,51.0,19.4,1003.0,14.2,0.0,1.0
2015,5,24,4,130.0,198.0,13.0,116.0,1500.0,26.0,18.7,1003.0,14.2,0.0,1.1
2015,5,24,5,154.0,225.0,9.0,139.0,2000.0,2.0,18.0,1003.3,14.3,0.0,1.3
2015,5,24,6,163.0,211.0,8.0,120.0,1900.0,4.0,18.2,1003.9,14.1,0.0,0.8
2015,5,24,7,181.0,286.0,10.0,108.0,1800.0,12.0,20.4,1004.0,14.3,0.0,1.1
2015,5,24,8,193.0,279.0,14.0,98.0,1800.0,32.0,22.1,1004.0,14.2,0.0,1.2
2015,5,24,9,202.0,265.0,15.0,89.0,1700.0,62.0,23.6,1004.0,14.6,0.0,1.2
2015,5,24,10,198.0,261.0,19.0,90.0,1800.0,98.0,25.4,1003.7,15.1,0.0,0.9
2015,5,24,11,197.0,240.0,16.0,93.0,1800.0,149.0,27.8,1003.1,14.8,0.0,2.3
2015,5,24,12,163.0,163.0,22.0,64.0,1400.0,231.0,29.6,1002.4,13.4,0.0,3.8
2015,5,24,13,90.0,111.0,22.0,23.0,1000.0,273.0,30.9,1001.5,10.3,0.0,4.0
2015,5,24,14,80.0,86.0,21.0,23.0,900.0,270.0,31.6,1000.5,8.6,0.0,4.8
2015,5,24,15,73.0,146.0,23.0,25.0,900.0,258.0,31.2,1000.3,8.2,0.0,5.1
2015,5,24,16,71.0,141.0,20.0,31.0,900.0,263.0,31.7,1000.0,9.8,0.0,3.8
2015,5,24,17,68.0,144.0,16.0,33.0,800.0,248.0,31.3,999.7,8.9,0.0,4.0
2015,5,24,18,70.0,132.0,15.0,37.0,800.0,247.0,30.9,999.8,9.7,0.0,2.6
2015,5,24,19,72.0,158.0,14.0,37.0,900.0,246.0,29.7,1000.4,10.3,0.0,2.9
2015,5,24,20,79.0,137.0,15.0,44.0,900.0,217.0,28.7,1000.8,11.3,0.0,2.1
2015,5,24,21,99.0,170.0,14.0,64.0,1100.0,168.0,28.1,1001.3,12.0,0.0,1.9
2015,5,24,22,84.0,150.0,15.0,72.0,1100.0,152.0,28.1,1000.9,12.8,0.0,4.1
2015,5,24,23,77.0,146.0,14.0,48.0,900.0,166.0,27.5,1000.5,12.7,0.0,3.7
