month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,15,0,27.0,46.0,9.0,62.0,8.0,1.0,16.2,10.066,12.0,0.0,0.7
9,15,1,16.0,46.0,5.0,69.0,3.0,1.0,16.0,10.07,10.5,0.0,0.7
9,15,2,18.0,73.0,6.0,68.0,3.0,1.0,15.8,10.072000000000001,10.8,0.0,0.6
9,15,3,11.0,14.0,4.0,53.0,2.0,3.0,15.5,10.081,10.7,0.0,0.0
9,15,4,9.0,36.0,4.0,48.0,1.0,7.0,16.4,10.093,10.7,0.0,1.2
9,15,5,21.0,99.0,8.0,57.0,3.0,1.0,15.7,10.093,11.5,0.0,0.0
9,15,6,15.0,19.0,7.0,53.0,3.0,1.0,16.4,10.1,11.1,0.0,0.8
9,15,7,15.0,49.0,5.0,53.0,2.0,1.0,17.1,10.106,10.0,0.0,1.0
9,15,8,11.0,33.0,5.0,49.0,2.0,3.0,20.7,10.111,8.3,0.0,1.6
9,15,9,13.0,60.0,7.0,44.0,3.0,10.0,22.5,10.11,5.4,0.0,1.1
9,15,10,12.0,46.0,5.0,38.0,2.0,23.0,23.2,10.106,6.5,0.0,2.1
9,15,11,15.0,69.0,9.0,38.0,3.0,30.0,25.0,10.095,8.9,0.0,1.4
9,15,12,16.0,51.0,13.0,44.0,4.0,37.0,25.4,10.084,7.5,0.0,1.0
9,15,13,24.0,58.0,19.0,50.0,6.0,47.0,26.7,10.075,9.5,0.0,1.7
9,15,14,29.0,81.0,24.0,39.0,7.0,79.0,26.2,10.07,9.5,0.0,1.5
9,15,15,30.0,73.0,19.0,38.0,6.0,82.0,25.1,10.068,12.0,0.0,1.8
9,15,16,19.0,64.0,14.0,38.0,5.0,79.0,24.3,10.065,11.9,0.0,1.0
9,15,17,23.0,70.0,15.0,49.0,6.0,66.0,23.1,10.068,12.1,0.0,1.3
9,15,18,25.0,64.0,15.0,55.0,6.0,55.0,21.2,10.066,13.4,0.0,0.8
9,15,19,22.0,79.0,12.0,58.0,6.0,48.0,20.9,10.075,13.3,0.0,0.8
9,15,20,33.0,96.0,15.0,103.0,7.0,1.0,20.2,10.074,13.4,0.0,0.4
9,15,21,33.0,95.0,14.0,96.0,7.0,1.0,19.1,10.073,14.8,0.0,0.1
9,15,22,32.0,123.0,16.0,86.0,5.0,4.0,20.1,10.073,14.7,0.0,1.4
9,15,23,27.0,87.0,14.0,61.0,6.0,22.0,18.6,10.073,15.3,0.0,1.0
