month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,6,0,60.0,88.0,40.0,64.0,12.0,1.0,-1.5,10.156,-5.5,0.0,1.2
12,6,1,69.0,92.0,42.0,62.0,13.0,1.0,-2.0,10.152999999999999,-5.8,0.0,0.5
12,6,2,90.0,108.0,50.0,64.0,18.0,1.0,-2.4,10.152000000000001,-6.2,0.0,0.0
12,6,3,112.0,164.0,53.0,67.0,22.0,1.0,-3.0,10.148,-6.8,0.0,0.9
12,6,4,121.0,158.0,61.0,70.0,36.0,2.0,-1.6,10.145,-8.4,0.0,0.8
12,6,5,116.0,152.0,68.0,67.0,37.0,1.0,-3.2,10.139,-6.7,0.0,0.5
12,6,6,115.0,148.0,62.0,66.0,36.0,1.0,-3.2,10.146,-6.5,0.0,1.2
12,6,7,95.0,121.0,65.0,61.0,29.0,1.0,-2.9,10.15,-7.2,0.0,1.3
12,6,8,75.0,87.0,57.0,52.0,20.0,1.0,0.7,10.154,-7.8,0.0,0.6
12,6,9,68.0,98.0,52.0,52.0,20.0,1.0,3.3,10.152000000000001,-9.4,0.0,2.2
12,6,10,85.0,127.0,69.0,59.0,26.0,1.0,5.0,10.145,-9.2,0.0,1.1
12,6,11,114.0,140.0,64.0,69.0,24.0,2.0,7.3,10.134,-8.3,0.0,1.9
12,6,12,114.0,129.0,55.0,75.0,22.0,5.0,9.9,10.124,-7.3,0.0,2.1
12,6,13,103.0,110.0,50.0,78.0,21.0,6.0,10.6,10.117,-7.2,0.0,1.6
12,6,14,79.0,78.0,44.0,74.0,19.0,7.0,10.4,10.112,-6.0,0.0,2.8
12,6,15,104.0,135.0,42.0,100.0,24.0,3.0,9.0,10.117,-6.4,0.0,2.8
12,6,16,217.0,277.0,68.0,142.0,34.0,1.0,6.4,10.119,-5.9,0.0,1.3
12,6,17,198.0,235.0,57.0,112.0,25.0,1.0,3.4,10.125,-5.5,0.0,2.2
12,6,18,124.0,170.0,43.0,87.0,20.0,1.0,2.3,10.128,-4.7,0.0,0.5
12,6,19,112.0,154.0,38.0,84.0,21.0,1.0,0.4,10.133,-4.8,0.0,0.5
12,6,20,152.0,210.0,42.0,93.0,27.0,1.0,-0.7,10.137,-4.2,0.0,0.1
12,6,21,188.0,279.0,37.0,93.0,30.0,1.0,-1.3,10.138,-4.0,0.0,0.0
12,6,22,167.0,194.0,35.0,91.0,35.0,1.0,-2.0,10.138,-4.3,0.0,1.0
12,6,23,204.0,250.0,46.0,106.0,47.0,1.0,-2.3,10.138,-5.1,0.0,0.0
