year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,9,8,0,22.0,22.0,2.0,66.0,500.0,14.0,18.8,1003.0,17.6,0.0,0.0
2016,9,8,1,23.0,23.0,2.0,51.0,500.0,17.0,18.4,1002.5,17.4,0.0,0.0
2016,9,8,2,23.0,27.0,2.0,68.0,600.0,2.0,18.2,1002.4,17.0,0.0,0.0
2016,9,8,3,25.0,25.0,2.0,69.0,600.0,2.0,17.6,1002.2,16.8,0.0,0.0
2016,9,8,4,21.0,24.0,2.0,63.0,500.0,2.0,17.2,1002.2,16.4,0.0,0.0
2016,9,8,5,21.0,21.0,2.0,63.0,500.0,2.0,16.8,1002.2,16.0,0.0,0.6
2016,9,8,6,22.0,35.0,2.0,58.0,600.0,2.0,17.0,1002.7,16.4,0.1,0.8
2016,9,8,7,20.0,45.0,2.0,58.0,500.0,2.0,18.2,1003.1,16.7,0.0,0.4
2016,9,8,8,24.0,67.0,2.0,48.0,500.0,15.0,20.8,1003.4,16.2,0.0,1.2
2016,9,8,9,25.0,25.0,2.0,47.0,500.0,23.0,22.2,1003.7,16.7,0.0,0.9
2016,9,8,10,19.0,19.0,2.0,45.0,500.0,38.0,24.9,1003.8,15.8,0.0,1.0
2016,9,8,11,20.0,20.0,2.0,42.0,500.0,58.0,27.3,1003.3,14.0,0.0,1.3
2016,9,8,12,16.0,16.0,2.0,37.0,600.0,78.0,28.4,1002.6,12.3,0.0,2.0
2016,9,8,13,11.0,11.0,2.0,19.0,400.0,98.0,30.2,1002.0,11.7,0.0,1.5
2016,9,8,14,15.0,15.0,2.0,13.0,300.0,102.0,30.9,1001.6,8.0,0.0,3.3
2016,9,8,15,6.0,6.0,2.0,12.0,200.0,98.0,31.4,1001.2,7.1,0.0,3.6
2016,9,8,16,8.0,8.0,2.0,14.0,200.0,102.0,31.3,1001.0,5.7,0.0,3.3
2016,9,8,17,14.0,43.0,2.0,22.0,200.0,107.0,31.4,1001.0,7.1,0.0,1.4
2016,9,8,18,14.0,51.0,2.0,29.0,300.0,127.0,29.7,1001.3,11.2,0.0,2.2
2016,9,8,19,20.0,80.0,2.0,55.0,500.0,117.0,27.5,1001.8,13.4,0.0,2.0
2016,9,8,20,26.0,82.0,2.0,65.0,600.0,86.0,27.0,1002.6,13.0,0.0,1.9
2016,9,8,21,31.0,67.0,2.0,64.0,600.0,76.0,24.1,1003.0,15.0,0.0,0.5
2016,9,8,22,34.0,79.0,2.0,70.0,600.0,63.0,24.3,1003.1,15.0,0.0,1.5
2016,9,8,23,36.0,77.0,2.0,97.0,700.0,31.0,24.0,1003.2,15.2,0.0,1.4
