year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,9,29,0,79.0,115.0,3.0,95.0,900.0,2.0,15.1,1008.3,14.9,0.0,0.0
2014,9,29,1,80.0,114.0,2.0,95.0,1000.0,2.0,15.3,1008.2,15.3,0.0,0.2
2014,9,29,2,97.0,172.0,4.0,104.0,1400.0,2.0,15.0,1007.8,15.0,0.0,0.1
2014,9,29,3,100.0,168.0,3.0,98.0,1500.0,2.0,15.3,1007.6,15.3,0.0,0.4
2014,9,29,4,105.0,142.0,5.0,89.0,1400.0,2.0,15.2,1008.1,15.2,0.0,0.2
2014,9,29,5,107.0,135.0,4.0,84.0,1200.0,2.0,15.2,1008.9,15.2,0.0,0.0
2014,9,29,6,104.0,135.0,5.0,79.0,1400.0,2.0,15.4,1010.1,15.4,0.0,0.9
2014,9,29,7,94.0,114.0,3.0,62.0,1300.0,2.0,16.7,1011.2,15.9,0.0,1.5
2014,9,29,8,93.0,121.0,2.0,57.0,1400.0,2.0,19.2,1012.3,15.9,0.0,1.8
2014,9,29,9,97.0,121.0,5.0,54.0,1400.0,2.0,22.1,1012.8,14.0,0.0,2.9
2014,9,29,10,102.0,121.0,4.0,54.0,1300.0,16.0,23.7,1013.2,8.1,0.0,3.7
2014,9,29,11,83.0,105.0,5.0,46.0,900.0,37.0,24.0,1013.5,7.2,0.0,2.6
2014,9,29,12,39.0,40.0,3.0,24.0,500.0,60.0,24.1,1013.5,7.3,0.0,3.7
2014,9,29,13,21.0,44.0,2.0,15.0,300.0,62.0,24.1,1013.7,6.4,0.0,3.7
2014,9,29,14,16.0,38.0,2.0,13.0,300.0,66.0,24.2,1013.9,5.5,0.0,3.4
2014,9,29,15,9.0,28.0,2.0,17.0,200.0,64.0,24.1,1014.3,4.4,0.0,2.3
2014,9,29,16,8.0,8.0,2.0,16.0,400.0,66.0,21.7,1015.1,4.3,0.0,1.7
2014,9,29,17,11.0,33.0,2.0,25.0,300.0,56.0,20.0,1016.1,1.9,0.0,2.4
2014,9,29,18,10.0,44.0,2.0,38.0,200.0,40.0,19.2,1017.5,0.2,0.0,2.6
2014,9,29,19,12.0,47.0,2.0,50.0,300.0,28.0,18.5,1019.0,0.1,0.0,1.7
2014,9,29,20,9.0,49.0,2.0,38.0,300.0,34.0,17.2,1020.3,6.7,0.0,3.1
2014,9,29,21,20.0,105.0,2.0,44.0,400.0,21.0,16.2,1021.1,5.8,0.0,1.8
2014,9,29,22,19.0,45.0,2.0,41.0,400.0,18.0,15.2,1021.7,5.9,0.0,1.3
2014,9,29,23,23.0,71.0,3.0,45.0,500.0,11.0,14.1,1022.2,4.4,0.0,1.6
