year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,1,17,0,13.0,13.0,12.0,22.0,600.0,40.0,-2.0,1030.0,-16.5,0.0,3.1
2015,1,17,1,14.0,14.0,12.0,23.0,700.0,38.0,-2.0,1029.0,-16.5,0.0,2.4
2015,1,17,2,15.0,15.0,17.0,25.0,700.0,36.0,-4.0,1026.0,-17.6,0.0,2.0
2015,1,17,3,19.0,19.0,10.0,37.0,900.0,28.0,-5.0,1028.0,-17.5,0.0,1.6
2015,1,17,4,14.0,14.0,7.0,30.0,700.0,36.0,-5.0,1028.0,-18.1,0.0,2.4
2015,1,17,5,14.0,14.0,10.0,29.0,700.0,36.0,-7.0,1028.0,-18.1,0.0,0.3
2015,1,17,6,14.0,14.0,10.0,36.0,700.0,29.0,-9.0,1027.0,-17.3,0.0,0.4
2015,1,17,7,14.0,14.0,11.0,44.0,800.0,19.0,-10.0,1028.0,-16.3,0.0,0.5
2015,1,17,8,14.0,14.0,9.0,48.0,700.0,19.0,-10.0,1032.0,-15.0,0.0,0.5
2015,1,17,9,14.0,14.0,9.0,40.0,800.0,29.0,-7.0,1028.0,-15.9,0.0,0.7
2015,1,17,10,16.0,16.0,8.0,38.0,800.0,31.0,-1.0,1029.0,-15.6,0.0,1.2
2015,1,17,11,18.0,18.0,13.0,50.0,1000.0,22.0,-1.0,1027.0,-16.0,0.0,1.6
2015,1,17,12,49.0,54.0,36.0,54.0,1400.0,23.0,0.0,1025.0,-15.5,0.0,2.9
2015,1,17,13,77.0,82.0,52.0,63.0,1700.0,24.0,2.0,1025.0,-15.1,0.0,1.1
2015,1,17,14,89.0,95.0,56.0,64.0,1700.0,29.0,3.0,1026.0,-15.2,0.0,2.8
2015,1,17,15,87.0,97.0,56.0,56.0,1500.0,39.0,3.0,1026.0,-15.2,0.0,4.2
2015,1,17,16,91.0,101.0,49.0,56.0,1500.0,42.0,3.0,1020.0,-14.7,0.0,1.9
2015,1,17,17,103.0,120.0,46.0,65.0,1600.0,34.0,1.0,1020.0,-14.7,0.0,1.1
2015,1,17,18,114.0,140.0,45.0,80.0,1800.0,22.0,-2.0,1024.0,-14.1,0.0,0.6
2015,1,17,19,115.0,142.0,37.0,93.0,1900.0,7.0,-2.0,1025.0,-13.5,0.0,0.7
2015,1,17,20,120.0,135.0,36.0,97.0,1900.0,4.0,-4.0,1025.0,-15.0,0.0,0.9
2015,1,17,21,128.0,157.0,46.0,111.0,3000.0,2.0,-2.0,1022.0,-13.8,0.0,1.0
2015,1,17,22,150.0,175.0,67.0,114.0,3500.0,3.0,0.0,1019.0,-14.0,0.0,0.7
2015,1,17,23,138.0,166.0,66.0,107.0,3100.0,2.0,0.0,1022.0,-14.0,0.0,1.4
