month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
1,28,0,6.0,12.0,11.0,23.0,4.0,49.0,0.6,10.225,-18.7,0.0,2.0
1,28,1,5.0,13.0,14.0,23.0,4.0,48.0,0.0,10.231,-18.7,0.0,1.5
1,28,2,9.0,13.0,12.0,17.0,4.0,53.0,-0.8,10.231,-18.0,0.0,2.0
1,28,3,6.0,14.0,12.0,14.0,5.0,54.0,-0.9,10.228,-18.5,0.0,2.3
1,28,4,7.0,10.0,19.0,22.0,5.0,44.0,-1.2,10.226,-17.9,0.0,3.1
1,28,5,11.0,10.0,17.0,36.0,7.0,28.0,-3.5,10.229,-14.9,0.0,0.5
1,28,6,15.0,15.0,23.0,33.0,7.0,33.0,-5.5,10.241,-16.1,0.0,0.4
1,28,7,18.0,25.0,14.0,35.0,6.0,28.0,-6.9,10.248,-14.0,0.0,1.1
1,28,8,18.0,31.0,15.0,88.0,8.0,1.0,-0.8,10.253,-17.1,0.0,1.9
1,28,9,21.0,46.0,20.0,75.0,11.0,1.0,1.9,10.253,-17.6,0.0,2.9
1,28,10,20.0,31.0,34.0,65.0,13.0,5.0,3.4,10.245999999999999,-14.8,0.0,2.3
1,28,11,17.0,18.0,21.0,47.0,8.0,27.0,4.4,10.235,-9.4,0.0,2.6
1,28,12,48.0,112.0,30.0,37.0,9.0,39.0,4.8,10.222999999999999,-9.4,0.0,3.6
1,28,13,65.0,112.0,37.0,31.0,9.0,50.0,4.8,10.213,-8.0,0.0,4.4
1,28,14,61.0,157.0,36.0,31.0,9.0,57.0,5.1,10.205,-8.4,0.0,3.2
1,28,15,58.0,139.0,26.0,28.0,9.0,64.0,4.9,10.198,-8.6,0.0,2.5
1,28,16,67.0,125.0,22.0,28.0,8.0,68.0,4.3,10.189,-8.5,0.0,3.7
1,28,17,79.0,128.0,27.0,35.0,10.0,66.0,3.6,10.187000000000001,-8.1,0.0,2.2
1,28,18,81.0,126.0,27.0,45.0,10.0,52.0,3.1,10.187000000000001,-8.3,0.0,2.7
1,28,19,66.0,111.0,26.0,51.0,9.0,42.0,2.9,10.186,-8.5,0.0,3.6
1,28,20,59.0,104.0,26.0,59.0,9.0,31.0,2.2,10.181000000000001,-8.8,0.0,2.2
1,28,21,65.0,113.0,33.0,67.0,11.0,19.0,1.0,10.174,-8.5,0.0,2.3
1,28,22,66.0,114.0,34.0,60.0,13.0,14.0,-0.3,10.167,-7.8,0.0,1.1
1,28,23,68.0,103.0,39.0,62.0,17.0,7.0,-2.5,10.164,-8.0,0.0,0.0
