month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,22,0,194.0,228.0,78.0,116.0,31.0,1.0,-4.6,10.276,-13.2,0.0,0.9
12,22,1,186.0,223.0,95.0,119.0,43.0,1.0,-4.1,10.276,-13.2,0.0,1.3
12,22,2,153.0,215.0,115.0,116.0,44.0,1.0,-5.4,10.277000000000001,-13.0,0.0,0.7
12,22,3,196.0,291.0,124.0,107.0,57.0,2.0,-6.0,10.275,-12.7,0.0,1.7
12,22,4,161.0,212.0,65.0,74.0,28.0,1.0,-5.6,10.272,-13.0,0.0,1.2
12,22,5,86.0,47.0,26.0,62.0,13.0,1.0,-4.9,10.273,-13.5,0.0,0.9
12,22,6,56.0,31.0,42.0,62.0,13.0,1.0,-4.6,10.275,-13.0,0.0,0.9
12,22,7,39.0,32.0,38.0,54.0,10.0,5.0,-7.0,10.274000000000001,-12.5,0.0,1.1
12,22,8,33.0,31.0,33.0,58.0,10.0,2.0,-4.5,10.279000000000002,-12.9,0.0,1.3
12,22,9,28.0,30.0,40.0,51.0,9.0,6.0,-3.4,10.28,-13.9,0.0,1.9
12,22,10,38.0,60.0,58.0,61.0,13.0,3.0,-1.5,10.276,-14.3,0.0,0.7
12,22,11,70.0,115.0,90.0,76.0,21.0,3.0,0.2,10.262,-14.6,0.0,1.0
12,22,12,55.0,79.0,53.0,60.0,14.0,10.0,1.9,10.253,-15.2,0.0,1.3
12,22,13,56.0,88.0,42.0,56.0,12.0,21.0,3.2,10.244000000000002,-14.5,0.0,1.1
12,22,14,79.0,102.0,53.0,70.0,15.0,19.0,2.8,10.24,-14.4,0.0,1.7
12,22,15,80.0,103.0,60.0,78.0,16.0,15.0,1.7,10.241,-14.1,0.0,2.2
12,22,16,79.0,92.0,74.0,81.0,15.0,11.0,-0.6,10.244000000000002,-12.3,0.0,1.6
12,22,17,67.0,93.0,66.0,82.0,14.0,6.0,-1.4,10.245,-11.3,0.0,1.1
12,22,18,86.0,168.0,66.0,110.0,21.0,1.0,-4.2,10.245999999999999,-11.5,0.0,1.0
12,22,19,264.0,392.0,99.0,175.0,48.0,2.0,-5.1,10.249,-9.9,0.0,0.6
12,22,20,270.0,360.0,87.0,161.0,45.0,1.0,-6.0,10.252,-9.7,0.0,0.8
12,22,21,232.0,284.0,88.0,156.0,40.0,1.0,-6.6,10.253,-9.8,0.0,0.5
12,22,22,247.0,285.0,85.0,153.0,43.0,1.0,-7.1,10.253,-9.5,0.0,0.5
12,22,23,250.0,309.0,70.0,153.0,50.0,1.0,-7.6,10.251,-9.7,0.0,0.7
