year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,3,17,0,132.0,190.0,51.0,68.0,1500.0,38.0,7.0,1005.1,2.9,0.0,0.1
2014,3,17,1,140.0,205.0,47.0,68.0,1700.0,36.0,6.7,1005.4,1.6,0.0,1.3
2014,3,17,2,136.0,192.0,49.0,76.0,1800.0,24.0,6.8,1004.7,1.9,0.0,0.8
2014,3,17,3,147.0,249.0,50.0,106.0,1800.0,2.0,6.0,1004.4,0.1,0.0,0.8
2014,3,17,4,139.0,215.0,53.0,109.0,1900.0,2.0,4.9,1004.3,1.4,0.0,0.0
2014,3,17,5,167.0,397.0,45.0,106.0,2000.0,2.0,4.7,1004.8,1.4,0.0,0.5
2014,3,17,6,142.0,223.0,43.0,103.0,2100.0,2.0,5.8,1004.9,2.4,0.0,0.0
2014,3,17,7,144.0,220.0,52.0,105.0,2400.0,2.0,7.4,1005.3,2.1,0.0,0.4
2014,3,17,8,147.0,233.0,62.0,106.0,2600.0,2.0,10.2,1006.2,1.0,0.0,1.4
2014,3,17,9,154.0,256.0,68.0,101.0,2400.0,2.0,14.7,1005.8,-5.2,0.0,3.9
2014,3,17,10,163.0,518.0,46.0,88.0,1900.0,9.0,16.6,1006.3,-5.2,0.0,4.3
2014,3,17,11,75.0,478.0,14.0,39.0,700.0,48.0,18.4,1006.0,-3.1,0.0,3.8
2014,3,17,12,36.0,288.0,10.0,18.0,400.0,65.0,18.1,1005.5,-2.8,0.0,4.9
2014,3,17,13,38.0,264.0,9.0,14.0,300.0,74.0,20.1,1005.4,-2.3,0.0,3.7
2014,3,17,14,43.0,336.0,7.0,11.0,300.0,77.0,20.7,1005.1,-3.1,0.0,5.4
2014,3,17,15,34.0,272.0,8.0,11.0,300.0,80.0,20.4,1005.7,-4.0,0.0,3.2
2014,3,17,16,26.0,253.0,7.0,11.0,300.0,78.0,19.2,1006.5,-4.3,0.0,4.3
2014,3,17,17,28.0,382.0,5.0,11.0,300.0,75.0,17.8,1007.5,-4.2,0.0,5.1
2014,3,17,18,25.0,248.0,5.0,14.0,300.0,71.0,16.0,1009.5,-1.6,0.0,1.1
2014,3,17,19,23.0,187.0,6.0,22.0,300.0,61.0,16.2,1010.7,-4.4,0.0,3.7
2014,3,17,20,26.0,172.0,7.0,34.0,400.0,46.0,14.7,1011.8,-4.1,0.0,1.4
2014,3,17,21,24.0,139.0,8.0,39.0,400.0,41.0,14.6,1012.5,-4.7,0.0,2.8
2014,3,17,22,22.0,117.0,8.0,40.0,400.0,42.0,15.0,1013.1,-5.4,0.0,4.0
2014,3,17,23,19.0,94.0,9.0,32.0,400.0,51.0,14.6,1013.3,-5.8,0.0,2.2
