month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,20,0,131.0,140.0,11.0,79.0,17.0,1.0,19.8,10.092,19.6,0.0,1.2
9,20,1,120.0,131.0,12.0,74.0,16.0,1.0,19.2,10.094,19.0,0.0,1.3
9,20,2,146.0,131.0,6.0,56.0,15.0,1.0,18.3,10.091000000000001,18.1,0.0,1.2
9,20,3,117.0,132.0,5.0,41.0,13.99,1.0,17.8,10.091000000000001,17.5,0.0,1.1
9,20,4,132.0,133.0,3.0,42.0,12.0,1.0,17.0,10.097000000000001,16.0,0.0,2.3
9,20,5,95.0,95.0,4.0,63.0,11.0,1.0,16.5,10.105,15.4,0.0,1.2
9,20,6,56.0,56.0,5.0,48.0,7.0,5.0,16.4,10.111,14.6,0.0,1.2
9,20,7,41.0,46.0,3.0,49.0,6.0,1.0,20.4,10.113999999999999,15.4,0.0,0.9
9,20,8,28.0,40.0,4.0,53.0,7.0,1.0,23.5,10.117,14.8,0.0,2.2
9,20,9,42.0,41.0,5.0,42.0,7.0,22.0,25.0,10.119,14.5,0.0,1.6
9,20,10,23.0,23.0,4.0,25.0,4.0,48.0,26.7,10.113,12.7,0.0,1.0
9,20,11,3.0,7.0,4.0,21.0,3.0,62.0,27.7,10.102,10.8,0.0,2.2
9,20,12,14.0,8.0,2.0,20.0,2.0,73.0,27.4,10.096,9.7,0.0,2.5
9,20,13,9.0,9.0,2.0,15.0,1.0,81.0,27.2,10.089,10.4,0.0,1.2
9,20,14,9.0,9.0,2.0,15.0,1.0,81.0,26.2,10.086,10.8,0.0,1.1
9,20,15,8.0,11.0,3.0,17.0,1.0,81.0,25.8,10.082,13.3,0.0,0.5
9,20,16,3.0,10.0,3.0,24.0,2.0,82.0,23.6,10.085,16.9,0.0,0.7
9,20,17,14.0,21.0,3.0,38.0,2.0,73.0,21.7,10.085,16.4,0.0,0.0
9,20,18,14.0,36.0,3.0,39.0,2.0,56.0,20.3,10.088,16.1,0.0,0.0
9,20,19,44.0,144.0,6.0,105.0,5.0,1.0,20.0,10.099,15.2,0.0,0.0
9,20,20,44.0,144.0,6.0,99.0,5.0,1.0,19.7,10.097000000000001,16.3,0.0,0.5
9,20,21,40.0,128.0,5.0,117.0,8.0,1.0,19.4,10.099,17.0,0.0,0.0
9,20,22,55.0,147.0,7.0,120.0,10.0,1.0,20.0,10.097999999999999,15.0,0.0,0.4
9,20,23,57.0,155.0,8.0,94.0,10.0,1.0,19.8,10.097999999999999,15.6,0.0,0.8
