month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,29,0,341.0,343.0,44.0,136.0,53.0,1.0,7.2,10.198,6.5,0.0,1.0
10,29,1,61.0,61.0,16.0,38.0,6.0,23.0,10.2,10.202,2.1,0.0,1.5
10,29,2,61.0,61.0,6.0,24.0,3.0,30.0,9.9,10.203,1.3,0.0,2.0
10,29,3,13.0,13.0,4.0,19.0,3.0,33.0,9.8,10.204,1.4,0.0,1.7
10,29,4,20.0,20.0,10.0,19.0,3.0,6.0,9.8,10.214,0.4,0.0,2.2
10,29,5,18.0,18.0,23.0,42.0,4.0,10.0,7.8,10.219,0.5,0.0,1.5
10,29,6,18.0,18.0,29.0,52.0,5.0,2.0,6.4,10.226,1.5,0.0,1.1
10,29,7,20.0,2.0,29.0,52.0,5.0,1.0,8.3,10.234,0.7,0.0,1.8
10,29,8,4.0,9.0,24.0,57.0,5.0,6.0,12.1,10.238999999999999,-1.1,0.0,3.6
10,29,9,16.0,9.0,19.0,33.0,4.0,23.0,13.7,10.242,-3.1,0.0,2.9
10,29,10,16.0,6.0,13.0,25.0,4.0,38.0,14.7,10.241,-3.6,0.0,2.6
10,29,11,14.0,6.0,7.0,25.0,3.0,49.0,15.3,10.228,-3.1,0.0,3.7
10,29,12,3.0,6.0,7.0,11.0,3.0,63.0,16.2,10.218,-3.4,0.0,3.2
10,29,13,3.0,6.0,5.0,14.0,3.0,62.0,16.8,10.213,-3.4,0.0,2.8
10,29,14,7.0,6.0,5.0,14.0,3.0,64.0,17.4,10.208,-2.9,0.0,2.6
10,29,15,7.0,6.0,6.0,14.0,3.0,65.0,16.7,10.207,-4.6,0.0,1.9
10,29,16,3.0,6.0,9.0,18.0,3.0,63.0,13.9,10.206,-2.5,0.0,1.3
10,29,17,10.0,19.0,11.0,19.0,3.0,55.0,9.9,10.214,-0.1,0.0,0.9
10,29,18,18.0,19.0,9.0,51.0,5.0,26.0,8.4,10.222000000000001,0.1,0.0,0.0
10,29,19,36.0,93.0,10.0,84.0,10.0,1.0,6.9,10.226,0.1,0.0,0.7
10,29,20,36.0,93.0,12.0,91.0,9.0,1.0,6.0,10.23,1.5,0.0,0.4
10,29,21,50.0,123.0,12.0,92.0,10.0,1.0,4.4,10.232000000000001,0.5,0.0,0.5
10,29,22,50.0,121.0,12.0,91.0,10.0,1.0,4.0,10.231,1.0,0.0,0.6
10,29,23,60.0,106.0,13.0,87.0,10.0,1.0,5.1,10.228,-0.3,0.0,1.1
