month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
1,3,0,197.0,291.0,139.0,121.0,48.0,1.0,4.1,10.128,-7.7,0.0,1.7
1,3,1,166.0,219.0,112.0,108.0,39.0,1.0,6.2,10.131,-11.0,0.0,2.4
1,3,2,87.0,110.0,62.0,74.0,21.0,1.0,5.9,10.137,-11.7,0.0,2.0
1,3,3,53.0,96.0,22.0,38.0,6.0,4.0,5.2,10.14,-11.9,0.0,2.6
1,3,4,30.0,129.0,15.0,38.0,5.0,19.0,5.3,10.142000000000001,-12.2,0.0,3.1
1,3,5,35.0,172.0,19.0,19.0,5.0,40.0,4.6,10.145,-12.4,0.0,3.0
1,3,6,77.0,164.0,24.0,17.0,5.0,44.0,3.7,10.157,-12.3,0.0,4.3
1,3,7,35.0,145.0,26.0,28.0,5.0,33.0,3.4,10.169,-12.2,0.0,3.2
1,3,8,33.0,129.0,25.0,33.0,5.0,29.0,4.1,10.182,-12.0,0.0,2.2
1,3,9,29.0,114.0,21.0,31.0,5.0,31.0,5.9,10.187999999999999,-11.7,0.0,3.1
1,3,10,28.0,114.0,21.0,30.0,5.0,31.0,6.7,10.186,-12.0,0.0,2.9
1,3,11,31.0,108.0,24.0,31.0,6.0,34.0,7.4,10.175,-11.9,0.0,2.0
1,3,12,24.0,83.0,21.0,15.0,5.0,49.0,8.5,10.163,-11.5,0.0,2.0
1,3,13,20.0,43.0,17.0,9.0,4.0,60.0,9.0,10.157,-11.6,0.0,2.7
1,3,14,16.0,32.0,14.0,7.0,4.0,63.0,9.5,10.158,-11.2,0.0,3.4
1,3,15,16.0,40.0,17.0,11.0,4.0,60.0,8.9,10.161,-11.7,0.0,2.5
1,3,16,18.0,33.0,16.0,15.0,4.0,58.0,6.0,10.166,-11.2,0.0,1.2
1,3,17,21.0,44.0,19.0,39.0,5.0,33.0,3.1,10.175,-11.6,0.0,0.6
1,3,18,33.0,85.0,20.0,73.0,8.0,3.0,0.1,10.179,-9.9,0.0,0.9
1,3,19,36.0,97.0,21.0,78.0,10.0,1.0,-1.5,10.187000000000001,-8.7,0.0,0.5
1,3,20,36.0,88.0,21.0,84.0,12.0,1.0,-2.2,10.187000000000001,-9.1,0.0,0.7
1,3,21,36.0,88.0,21.0,84.0,12.0,1.0,-2.7,10.186,-8.0,0.0,0.9
1,3,22,65.0,168.0,51.0,89.0,17.0,1.0,-2.6,10.19,-8.7,0.0,1.8
1,3,23,90.0,161.0,65.0,83.0,20.0,1.0,-1.1,10.191,-7.5,0.0,1.5
