month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,13,0,72.0,117.0,21.7056,109.0,14.0,1.0,15.6,10.129,9.9,0.0,0.6
10,13,1,77.0,99.0,21.42,100.0,13.0,1.0,15.9,10.127,7.6,0.0,0.7
10,13,2,50.0,99.0,14.5656,70.0,7.0,1.0,16.5,10.125,7.2,0.0,1.5
10,13,3,31.0,34.0,11.9952,65.0,7.0,1.0,16.4,10.124,8.1,0.0,1.0
10,13,4,36.0,52.0,9.7104,42.0,8.0,34.0,15.8,10.13,9.0,0.0,0.9
10,13,5,21.0,24.0,5.9976,26.0,5.0,51.0,15.2,10.136000000000001,9.1,0.0,1.0
10,13,6,19.0,30.0,3.7128,26.0,5.0,53.0,15.0,10.136000000000001,9.4,0.0,0.5
10,13,7,22.0,25.0,4.8552,27.0,6.0,47.0,15.0,10.142000000000001,9.8,0.0,0.8
10,13,8,26.0,28.0,6.8544,36.0,5.0,35.0,15.2,10.146,9.3,0.0,1.1
10,13,9,27.0,34.0,7.4256,54.0,6.0,9.0,15.1,10.145,9.7,0.0,1.3
10,13,10,35.0,38.0,7.14,49.0,6.0,9.0,15.4,10.145,10.0,0.0,1.1
10,13,11,38.0,45.0,6.8544,54.0,6.0,5.0,16.3,10.139,10.2,0.0,0.7
10,13,12,30.0,40.0,5.4264,58.0,6.0,6.0,16.2,10.133,9.8,0.0,0.6
10,13,13,44.0,47.0,5.712,57.0,6.0,11.0,16.0,10.125,10.5,0.0,1.0
10,13,14,51.0,47.0,5.1408,56.0,6.0,14.0,15.9,10.125,11.1,0.0,0.9
10,13,15,51.0,43.0,3.9984,56.0,5.0,21.0,15.8,10.123,11.0,0.0,0.9
10,13,16,38.0,41.0,0.5712,61.0,6.0,8.0,15.5,10.124,10.9,0.0,0.9
10,13,17,62.0,75.0,2.5704,79.0,8.0,1.0,14.6,10.126,10.8,0.0,0.5
10,13,18,64.0,76.0,2.5704,83.0,8.0,1.0,14.1,10.13,11.1,0.0,0.0
10,13,19,68.0,77.0,2.5704,84.0,9.0,1.0,13.7,10.133,11.7,0.0,0.9
10,13,20,67.0,67.0,1.7136,85.0,9.0,1.0,13.6,10.138,11.8,0.0,0.7
10,13,21,67.0,70.0,2.2848,84.0,10.0,1.0,13.5,10.142000000000001,12.1,0.0,0.0
10,13,22,64.0,70.0,3.1416,84.0,9.0,1.0,13.4,10.144,12.3,0.0,0.5
10,13,23,61.0,63.0,3.1416,80.0,8.0,1.0,13.4,10.142999999999999,12.5,0.0,0.1
