month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
1,15,0,103.0,122.0,73.0,95.0,22.0,1.0,-8.4,10.274000000000001,-12.4,0.0,0.5
1,15,1,139.0,184.0,107.0,118.0,41.0,1.0,-6.6,10.275,-12.3,0.0,1.3
1,15,2,161.0,216.0,121.0,105.0,46.0,1.0,-7.1,10.275,-12.8,0.0,1.0
1,15,3,176.0,212.0,108.0,88.0,41.0,1.0,-8.3,10.27,-12.5,0.0,0.0
1,15,4,79.0,68.0,44.0,88.0,16.0,1.0,-8.4,10.265,-12.9,0.0,0.5
1,15,5,72.0,96.0,71.0,70.0,19.0,1.0,-9.3,10.265,-12.8,0.0,0.6
1,15,6,70.0,144.0,59.0,71.0,18.0,1.0,-10.0,10.267999999999999,-12.5,0.0,0.6
1,15,7,50.0,44.0,57.0,67.0,15.0,1.0,-10.2,10.269,-12.7,0.0,0.4
1,15,8,46.0,47.0,59.0,70.0,14.0,1.0,-7.9,10.273,-11.4,0.0,0.5
1,15,9,41.0,50.0,54.0,59.0,13.0,1.0,-1.5,10.274000000000001,-13.4,0.0,0.7
1,15,10,44.0,58.0,50.0,57.0,13.0,6.0,0.6,10.27,-14.6,0.0,0.8
1,15,11,49.0,54.0,51.0,59.0,14.0,12.0,2.3,10.257,-14.8,0.0,1.6
1,15,12,49.0,50.0,49.0,59.0,13.0,16.0,4.6,10.238,-15.3,0.0,1.0
1,15,13,44.0,26.0,55.0,49.0,11.0,22.0,5.7,10.23,-15.6,0.0,1.0
1,15,14,44.0,39.0,48.0,60.0,12.0,20.0,6.4,10.228,-16.3,0.0,1.3
1,15,15,47.0,47.0,47.0,72.0,13.0,13.0,5.5,10.224,-16.4,0.0,0.4
1,15,16,50.0,50.0,48.0,78.0,15.0,9.0,2.8,10.224,-14.9,0.0,0.8
1,15,17,60.0,74.0,54.0,90.0,17.0,3.0,-0.6,10.226,-12.9,0.0,1.6
1,15,18,127.0,219.0,88.0,116.0,25.0,1.0,-0.1,10.226,-10.6,0.0,1.4
1,15,19,357.0,470.0,196.0,167.0,45.0,1.0,-1.9,10.225,-8.9,0.0,1.7
1,15,20,436.0,516.0,192.0,174.0,52.0,1.0,-0.2,10.222000000000001,-8.4,0.0,1.7
1,15,21,463.0,536.0,180.0,177.0,56.0,1.0,-1.0,10.221,-8.5,0.0,0.7
1,15,22,472.0,540.0,170.0,175.0,57.0,1.0,-1.7,10.222999999999999,-8.7,0.0,0.7
1,15,23,494.0,549.0,145.0,164.0,53.0,1.0,-2.8,10.217,-8.3,0.0,1.0
