month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,4,0,37.0,48.0,11.0,48.0,6.0,27.0,15.8,10.103,12.5,0.0,0.9
10,4,1,41.0,46.0,17.0,46.0,10.0,27.0,15.5,10.1,11.7,0.0,0.8
10,4,2,45.0,63.0,25.0,57.0,13.0,13.0,15.2,10.096,12.0,0.0,0.9
10,4,3,56.0,73.0,37.0,58.0,15.0,10.0,14.8,10.089,11.9,0.0,1.1
10,4,4,57.0,75.0,28.0,71.0,14.0,1.0,14.2,10.088,12.2,0.0,0.5
10,4,5,63.0,81.0,30.0,71.0,16.0,1.0,13.6,10.087,12.3,0.0,0.0
10,4,6,68.0,105.0,27.0,66.0,16.0,1.0,13.7,10.088,12.8,0.0,0.4
10,4,7,68.0,86.0,33.0,64.0,16.0,1.0,15.0,10.095,12.7,0.0,1.0
10,4,8,73.0,96.0,50.0,63.0,18.0,2.0,16.8,10.097000000000001,12.5,0.0,1.2
10,4,9,82.0,110.0,70.0,69.0,21.0,6.0,18.0,10.095,12.9,0.0,1.1
10,4,10,97.0,131.0,79.0,70.0,23.0,18.0,19.1,10.09,12.6,0.0,1.1
10,4,11,118.0,159.0,98.0,76.0,29.0,33.0,20.3,10.082,13.0,0.0,0.8
10,4,12,146.0,187.0,117.0,80.0,34.0,51.0,21.5,10.072000000000001,12.9,0.0,1.7
10,4,13,150.0,184.0,96.0,94.0,30.0,48.0,22.0,10.068,13.1,0.0,2.3
10,4,14,166.0,206.0,87.0,108.0,31.0,60.0,22.1,10.067,13.2,0.0,2.7
10,4,15,187.0,235.0,71.0,99.0,27.0,97.0,22.1,10.066,14.0,0.0,1.4
10,4,16,190.0,224.0,54.0,82.0,21.0,124.0,20.8,10.065,14.7,0.0,1.0
10,4,17,184.0,210.0,49.0,81.0,19.0,123.0,18.5,10.068,14.8,0.0,0.0
10,4,18,188.0,231.0,40.0,99.0,20.0,84.0,16.5,10.077,14.7,0.0,0.2
10,4,19,198.0,257.0,28.0,152.0,23.0,17.0,16.6,10.084,14.2,0.0,0.7
10,4,20,217.0,281.0,24.0,166.0,25.0,1.0,16.2,10.089,14.2,0.0,0.6
10,4,21,255.0,285.0,18.0,167.0,28.0,1.0,15.5,10.095,14.0,0.0,0.0
10,4,22,340.0,366.0,20.0,164.0,26.0,1.0,14.8,10.1,14.0,0.0,0.6
10,4,23,321.0,359.0,17.0,164.0,28.0,1.0,15.1,10.1,14.1,0.0,0.7
