year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,4,4,0,39.0,88.0,5.0,28.0,400.0,64.0,13.6,1011.7,-1.6,0.0,2.5
2016,4,4,1,42.0,86.0,5.0,29.0,400.0,59.0,13.4,1011.3,-0.3,0.0,3.0
2016,4,4,2,45.0,81.0,7.0,25.0,500.0,62.0,12.6,1010.7,0.0,0.0,1.7
2016,4,4,3,48.0,82.0,5.0,28.0,500.0,49.0,11.8,1010.6,-0.1,0.0,1.6
2016,4,4,4,51.0,101.0,5.0,45.0,500.0,22.0,9.8,1010.5,0.1,0.0,0.7
2016,4,4,5,49.0,104.0,3.0,63.0,600.0,2.0,8.0,1010.4,0.7,0.0,0.4
2016,4,4,6,53.0,138.0,5.0,65.0,600.0,2.0,7.6,1010.3,-0.4,0.0,1.6
2016,4,4,7,54.0,148.0,5.0,59.0,600.0,4.0,8.2,1010.6,-0.8,0.0,0.9
2016,4,4,8,60.0,157.0,6.0,53.0,600.0,12.0,11.2,1010.8,-0.6,0.0,0.7
2016,4,4,9,71.0,173.0,9.0,54.0,700.0,17.0,13.4,1011.0,0.1,0.0,0.9
2016,4,4,10,78.0,154.0,11.0,50.0,700.0,37.0,14.9,1010.5,-0.1,0.0,1.0
2016,4,4,11,75.0,126.0,10.0,48.0,700.0,55.0,16.5,1009.7,-0.7,0.0,1.8
2016,4,4,12,76.0,115.0,7.0,56.0,700.0,56.0,18.1,1008.4,1.1,0.0,2.0
2016,4,4,13,81.0,139.0,10.0,51.0,700.0,78.0,19.3,1007.2,1.3,0.0,2.8
2016,4,4,14,89.0,119.0,16.0,27.0,600.0,125.0,20.0,1006.1,1.4,0.0,1.9
2016,4,4,15,74.0,74.0,13.0,15.0,500.0,145.0,20.9,1005.1,0.7,0.0,3.1
2016,4,4,16,79.0,102.0,13.0,16.0,500.0,147.0,21.1,1004.4,0.8,0.0,3.8
2016,4,4,17,82.0,103.0,14.0,17.0,500.0,144.0,20.6,1004.5,1.4,0.0,4.5
2016,4,4,18,78.0,117.0,12.0,19.0,500.0,137.0,19.8,1004.9,1.2,0.0,3.9
2016,4,4,19,71.0,127.0,12.0,26.0,600.0,115.0,18.9,1005.0,1.8,0.0,3.0
2016,4,4,20,79.0,135.0,13.0,26.0,600.0,106.0,18.6,1005.5,2.0,0.0,4.4
2016,4,4,21,83.0,131.0,13.0,30.0,700.0,97.0,18.1,1005.9,2.8,0.0,3.4
2016,4,4,22,95.0,145.0,16.0,27.0,700.0,105.0,17.6,1006.2,3.8,0.0,3.8
2016,4,4,23,101.0,142.0,19.0,24.0,700.0,101.0,17.4,1006.0,5.0,0.0,4.4
