year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,11,14,0,33.0,83.0,4.0,81.0,1000.0,2.0,-0.6,1014.0,-5.2,0.0,0.6
2014,11,14,1,34.0,62.0,11.0,84.0,1200.0,2.0,-0.8,1016.0,-3.2,0.0,0.0
2014,11,14,2,59.0,83.0,18.0,81.0,1600.0,2.0,-0.9,1019.0,-2.8,0.0,0.6
2014,11,14,3,54.0,94.0,15.0,76.0,1500.0,2.0,-1.3,1018.0,-3.5,0.0,0.4
2014,11,14,4,63.0,90.0,13.0,76.0,1600.0,2.0,-1.1,1015.0,-4.1,0.0,0.4
2014,11,14,5,41.0,41.0,11.0,68.0,1100.0,2.0,-1.6,1017.0,-4.6,0.0,0.7
2014,11,14,6,20.0,20.0,13.0,55.0,600.0,5.0,-1.6,1018.0,-3.0,0.0,0.2
2014,11,14,7,21.0,54.0,13.0,76.0,800.0,2.0,-1.9,1018.0,-4.1,0.0,0.2
2014,11,14,8,35.0,86.0,12.0,90.0,1100.0,2.0,-1.2,1013.0,-3.2,0.0,0.8
2014,11,14,9,28.0,33.0,17.0,68.0,1100.0,2.0,4.8,1012.0,-5.9,0.0,1.0
2014,11,14,10,25.0,34.0,15.0,51.0,800.0,12.0,8.7,1014.0,-7.9,0.0,1.7
2014,11,14,11,22.0,35.0,13.0,46.0,700.0,20.0,10.4,1012.0,-8.8,0.0,2.1
2014,11,14,12,26.0,31.0,20.0,45.0,600.0,29.0,11.6,1012.0,-10.0,0.0,2.5
2014,11,14,13,20.0,29.0,20.0,34.0,600.0,38.0,12.6,1017.0,-10.5,0.0,0.9
2014,11,14,14,21.0,27.0,18.0,27.0,500.0,43.0,13.2,1016.0,-10.7,0.0,1.1
2014,11,14,15,20.0,27.0,14.0,25.0,500.0,47.0,13.6,1013.0,-7.8,0.0,1.1
2014,11,14,16,18.0,42.0,15.0,45.0,500.0,33.0,12.2,1015.0,-8.4,0.0,1.5
2014,11,14,17,28.0,84.0,13.0,63.0,700.0,13.0,10.2,1017.0,-9.0,0.0,2.0
2014,11,14,18,30.0,84.0,14.0,83.0,900.0,2.0,7.9,1016.0,-7.0,0.0,1.1
2014,11,14,19,38.0,83.0,14.0,88.0,1000.0,2.0,4.3,1017.0,-2.8,0.0,0.8
2014,11,14,20,52.0,113.0,16.0,90.0,1200.0,2.0,3.9,1017.0,-4.6,0.0,1.1
2014,11,14,21,55.0,109.0,15.0,91.0,1200.0,2.0,4.1,1012.0,-2.8,0.0,0.8
2014,11,14,22,54.0,105.0,12.0,89.0,1100.0,2.0,2.7,1016.0,-4.5,0.0,0.0
2014,11,14,23,52.0,101.0,13.0,89.0,1300.0,2.0,2.5,1015.0,-3.8,0.0,0.7
