month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,30,0,187.0,199.0,22.0,113.0,16.0,1.0,16.8,10.14,15.7,0.0,0.0
9,30,1,188.0,220.0,18.0,105.0,16.0,1.0,16.4,10.139,15.4,0.0,0.2
9,30,2,169.0,188.0,18.0,99.0,15.0,1.0,16.5,10.136000000000001,15.9,0.0,0.6
9,30,3,215.0,226.0,17.0,104.0,16.0,1.0,16.4,10.137,15.8,0.0,0.4
9,30,4,208.0,225.0,18.0,105.0,17.0,1.0,16.7,10.135,16.2,0.0,0.6
9,30,5,175.0,181.0,15.0,97.0,15.0,1.0,17.0,10.141,16.4,0.0,0.5
9,30,6,153.0,161.0,14.0,87.0,13.0,1.0,17.2,10.141,16.6,0.0,0.0
9,30,7,116.0,105.0,10.0,75.0,10.0,1.0,17.6,10.145,17.0,0.0,0.4
9,30,8,87.0,96.0,12.0,72.0,10.0,1.0,18.3,10.15,16.8,0.0,0.7
9,30,9,101.0,128.0,18.0,70.0,11.0,1.0,19.3,10.146,17.1,0.0,0.6
9,30,10,130.0,136.0,19.0,79.0,12.0,1.0,19.7,10.142999999999999,16.9,0.0,1.3
9,30,11,131.0,145.0,22.0,89.0,14.0,3.0,20.3,10.14,16.5,0.0,1.4
9,30,12,146.0,128.0,32.0,83.0,14.0,21.0,21.1,10.128,17.1,0.0,1.3
9,30,13,141.0,104.0,47.0,68.0,15.0,44.0,21.2,10.124,17.0,0.0,1.2
9,30,14,110.0,116.0,56.0,56.0,16.0,64.0,21.3,10.116,17.3,0.0,1.1
9,30,15,128.0,131.0,52.0,75.0,17.0,42.0,20.7,10.117,17.1,0.0,0.9
9,30,16,110.0,116.0,56.0,56.0,16.0,64.0,19.9,10.115,16.9,0.0,0.6
9,30,17,106.0,127.0,58.0,77.0,9.0,48.0,18.6,10.117,16.7,0.0,0.0
9,30,18,102.0,123.0,52.0,86.0,9.0,36.0,17.7,10.12,16.6,0.0,0.0
9,30,19,165.0,191.0,34.0,117.0,16.0,1.0,17.3,10.122,16.5,0.0,0.1
9,30,20,174.0,201.0,33.0,113.0,17.0,1.0,17.1,10.124,16.5,0.0,0.5
9,30,21,188.0,206.0,29.0,124.0,20.0,1.0,17.2,10.124,16.7,0.0,0.0
9,30,22,225.0,232.0,28.0,127.0,20.0,1.0,17.4,10.12,16.9,0.0,0.1
9,30,23,230.0,248.0,24.0,123.0,21.0,1.0,17.5,10.113,17.0,0.0,0.7
