year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,3,3,0,112.0,130.0,73.0,100.0,1899.0,2.0,-1.4,1020.4,-13.0,0.0,1.2
2013,3,3,1,109.0,132.0,80.0,101.0,2200.0,2.0,-2.0,1019.4,-13.2,0.0,1.2
2013,3,3,2,110.0,132.0,98.0,99.0,2399.0,2.0,-2.8,1018.3,-12.3,0.0,1.4
2013,3,3,3,105.0,129.0,88.0,100.0,2500.0,2.0,-2.6,1017.2,-13.2,0.0,1.2
2013,3,3,4,106.0,136.0,79.0,92.0,2799.0,2.0,-4.3,1016.9,-11.8,0.0,0.9
2013,3,3,5,101.0,135.0,64.0,87.0,2399.0,2.0,-5.6,1016.3,-10.9,0.0,0.8
2013,3,3,6,91.0,142.0,67.0,87.0,2100.0,2.0,-5.8,1016.2,-11.0,0.0,0.8
2013,3,3,7,79.0,116.0,83.0,91.0,2000.0,2.0,-3.1,1016.5,-11.1,0.0,1.5
2013,3,3,8,77.0,110.0,123.0,90.0,2299.0,2.0,0.7,1016.2,-13.0,0.0,2.3
2013,3,3,9,83.0,119.0,135.0,90.0,2600.0,3.0,3.5,1015.8,-13.8,0.0,0.4
2013,3,3,10,94.0,122.0,116.0,90.0,1800.0,9.0,6.5,1014.9,-13.2,0.0,1.3
2013,3,3,11,96.0,117.0,89.0,93.0,1600.0,14.0,11.4,1013.8,-10.8,0.0,0.9
2013,3,3,12,91.0,108.0,77.0,99.0,1600.0,14.0,13.8,1012.5,-13.3,0.0,1.1
2013,3,3,13,98.0,134.0,50.0,81.0,1200.0,33.0,16.0,1011.5,-13.5,0.0,5.9
2013,3,3,14,72.0,106.0,31.0,57.0,900.0,51.0,16.7,1010.8,-14.0,0.0,4.3
2013,3,3,15,48.0,114.0,14.0,17.0,500.0,77.0,16.9,1010.5,-12.7,0.0,2.0
2013,3,3,16,28.0,100.0,12.0,17.0,400.0,77.0,16.4,1010.6,-15.4,0.0,2.9
2013,3,3,17,26.0,103.0,9.0,19.0,400.0,73.0,13.1,1011.1,-10.1,0.0,1.7
2013,3,3,18,24.0,82.0,8.0,27.0,500.0,66.0,8.7,1012.3,-11.3,0.0,1.6
2013,3,3,19,19.0,71.0,26.0,98.0,1300.0,11.0,12.2,1013.4,-13.7,0.0,2.0
2013,3,3,20,60.0,175.0,64.0,135.0,2000.0,4.0,11.7,1013.5,-12.6,0.0,0.9
2013,3,3,21,117.0,181.0,28.0,100.0,1100.0,5.0,5.3,1013.6,-10.9,0.0,0.0
2013,3,3,22,54.0,105.0,28.0,90.0,1200.0,2.0,3.1,1014.1,-10.2,0.0,1.8
2013,3,3,23,46.0,94.0,29.0,84.0,1200.0,2.0,5.2,1014.8,-10.6,0.0,1.7
