year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,8,11,0,63.0,63.0,2.0,16.0,600.0,109.0,30.5,1001.9,25.1,0.0,2.6
2016,8,11,1,70.0,70.0,2.0,17.0,600.0,98.0,29.8,1001.9,24.7,0.0,2.3
2016,8,11,2,70.0,70.0,2.0,20.0,600.0,83.0,29.4,1001.8,24.7,0.0,1.5
2016,8,11,3,72.0,72.0,2.0,22.0,700.0,71.0,29.1,1001.7,24.9,0.0,2.0
2016,8,11,4,76.0,76.0,2.0,21.0,600.0,65.0,28.8,1002.0,25.0,0.0,1.9
2016,8,11,5,79.0,79.0,2.0,21.0,700.0,57.0,29.0,1002.3,25.2,0.0,1.8
2016,8,11,6,84.0,84.0,2.0,28.0,800.0,41.0,28.8,1002.8,25.2,0.0,1.0
2016,8,11,7,87.0,87.0,2.0,37.0,800.0,27.0,29.3,1003.1,25.3,0.0,2.0
2016,8,11,8,91.0,91.0,2.0,34.0,800.0,37.0,30.2,1003.1,25.5,0.0,1.7
2016,8,11,9,93.0,93.0,3.0,41.0,1000.0,49.0,31.3,1003.1,25.6,0.0,1.6
2016,8,11,10,99.0,99.0,3.0,42.0,1100.0,70.0,32.8,1003.1,26.4,0.0,1.0
2016,8,11,11,99.0,99.0,5.0,37.0,1100.0,113.0,33.9,1002.7,24.5,0.0,2.4
2016,8,11,12,82.0,82.0,6.0,19.0,1000.0,163.0,34.9,1002.3,25.4,0.0,2.0
2016,8,11,13,68.0,68.0,7.0,14.0,900.0,200.0,35.0,1001.9,25.8,0.0,2.4
2016,8,11,14,82.0,82.0,6.0,15.0,800.0,217.0,35.0,1001.4,25.5,0.0,3.1
2016,8,11,15,80.0,80.0,5.0,13.0,900.0,216.0,35.3,1001.0,25.8,0.0,2.5
2016,8,11,16,93.0,93.0,4.0,18.0,1000.0,200.0,34.2,1001.1,25.6,0.0,2.5
2016,8,11,17,100.0,100.0,5.0,20.0,1100.0,188.0,33.8,1001.3,26.0,0.0,2.5
2016,8,11,18,107.0,107.0,5.0,21.0,1100.0,195.0,33.4,1001.1,25.9,0.0,2.2
2016,8,11,19,96.0,96.0,4.0,20.0,1000.0,187.0,33.2,1001.3,25.7,0.0,1.4
2016,8,11,20,75.0,75.0,2.0,25.0,700.0,157.0,33.0,1001.7,25.8,0.0,1.6
2016,8,11,21,78.0,78.0,2.0,27.0,800.0,136.0,32.6,1001.7,26.4,0.0,1.2
2016,8,11,22,76.0,76.0,2.0,40.0,800.0,99.0,32.5,1001.8,26.6,0.0,1.8
2016,8,11,23,74.0,74.0,2.0,39.0,700.0,79.0,32.3,1001.8,26.4,0.0,1.6
