month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
3,8,0,84.0,130.0,45.0,90.0,14.0,2.0,2.8,10.21,-8.3,0.0,1.1
3,8,1,121.0,190.0,85.0,98.0,18.0,2.0,2.0,10.204,-7.9,0.0,1.5
3,8,2,126.0,165.0,93.0,99.0,20.0,2.0,1.5,10.197000000000001,-7.3,0.0,0.8
3,8,3,104.0,101.0,90.0,94.0,16.0,2.0,0.4,10.189,-7.4,0.0,0.4
3,8,4,104.0,116.0,105.0,95.0,21.0,2.0,1.2,10.189,-11.6,0.0,1.3
3,8,5,119.0,147.0,110.0,98.0,30.0,2.0,0.8,10.187999999999999,-10.4,0.0,1.8
3,8,6,114.0,160.0,62.0,85.0,23.0,2.0,0.6,10.189,-4.4,0.0,1.5
3,8,7,123.0,171.0,51.0,79.0,30.0,2.0,0.3,10.191,-4.7,0.0,1.2
3,8,8,129.0,174.0,51.0,74.0,31.0,2.0,1.7,10.19,-2.3,0.0,1.4
3,8,9,140.0,176.0,66.0,70.0,29.0,2.0,3.0,10.186,-3.8,0.0,2.1
3,8,10,157.0,183.0,75.0,72.0,29.0,2.0,5.1,10.177,-3.2,0.0,1.4
3,8,11,171.0,195.0,82.0,79.0,30.0,5.0,7.0,10.171,-3.3,0.0,1.3
3,8,12,170.0,197.0,86.0,84.0,28.0,10.0,8.7,10.155,-3.5,0.0,1.7
3,8,13,179.0,200.0,82.0,93.0,27.0,15.0,9.3,10.142999999999999,-3.6,0.0,2.2
3,8,14,181.0,203.0,76.0,99.0,26.0,24.0,10.0,10.138,-4.0,0.0,2.0
3,8,15,188.0,210.0,73.0,106.0,26.0,26.0,10.4,10.132,-5.2,0.0,2.5
3,8,16,184.0,208.0,79.0,106.0,24.0,30.0,10.2,10.131,-5.4,0.0,2.6
3,8,17,176.0,193.0,71.0,92.0,21.0,43.0,9.4,10.139,-5.7,0.0,1.4
3,8,18,174.0,209.0,67.0,99.0,21.0,34.0,6.6,10.149,-5.1,0.0,0.0
3,8,19,179.0,209.0,76.0,123.0,21.0,9.0,3.3,10.16,-3.7,0.0,0.8
3,8,20,188.0,216.0,67.0,134.0,23.0,2.0,3.7,10.168,-8.0,0.0,1.2
3,8,21,186.0,209.0,65.0,135.0,24.0,2.0,2.8,10.179,-11.5,0.0,0.8
3,8,22,155.0,181.0,74.0,128.0,27.0,2.0,0.6,10.185,-9.4,0.0,0.1
3,8,23,86.0,51.0,42.0,92.0,15.0,2.0,-0.4,10.187000000000001,-10.4,0.0,0.0
