year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,10,7,0,160.0,175.0,53.0,94.0,2300.0,3.0,14.7,1015.5,14.4,0.0,0.2
2013,10,7,1,162.0,173.0,51.0,85.0,2200.0,3.0,14.6,1015.6,14.3,0.0,0.6
2013,10,7,2,161.0,169.0,50.0,78.0,2200.0,4.0,14.5,1015.3,14.3,0.0,1.1
2013,10,7,3,152.0,159.0,49.0,73.0,1900.0,3.0,14.2,1015.5,14.0,0.0,0.8
2013,10,7,4,173.0,159.0,51.0,79.0,1800.0,3.0,13.8,1015.8,13.6,0.0,0.2
2013,10,7,5,167.0,138.0,52.0,78.0,1700.0,3.0,13.4,1016.2,13.2,0.0,0.5
2013,10,7,6,164.0,137.0,53.0,75.0,1700.0,4.0,13.4,1016.6,13.4,0.0,0.6
2013,10,7,7,135.0,141.0,53.0,74.0,1700.0,5.0,15.4,1017.6,13.4,0.0,2.1
2013,10,7,8,147.0,141.0,54.0,69.0,1300.0,12.0,19.4,1018.0,9.6,0.0,2.4
2013,10,7,9,88.0,88.0,45.0,44.0,700.0,24.0,21.7,1018.5,7.5,0.0,1.3
2013,10,7,10,25.0,28.0,41.0,31.0,500.0,27.0,23.2,1018.4,4.7,0.0,3.2
2013,10,7,11,28.0,30.0,47.0,29.0,400.0,37.0,24.1,1017.9,4.9,0.0,2.6
2013,10,7,12,24.0,40.0,40.0,28.0,200.0,44.0,25.4,1016.8,4.5,0.0,3.5
2013,10,7,13,28.0,51.0,39.0,25.0,200.0,59.0,25.7,1016.2,5.3,0.0,3.6
2013,10,7,14,7.0,14.0,37.0,19.0,100.0,68.0,25.6,1016.2,5.7,0.0,2.5
2013,10,7,15,3.0,21.0,36.0,19.0,100.0,67.0,24.9,1016.2,7.1,0.0,1.5
2013,10,7,16,3.0,11.0,35.0,23.0,100.0,62.0,23.3,1016.3,4.7,0.0,1.5
2013,10,7,17,3.0,6.0,37.0,38.0,200.0,48.0,19.0,1016.4,7.7,0.0,0.0
2013,10,7,18,20.0,36.0,36.0,63.0,200.0,28.0,17.6,1017.0,10.7,0.0,0.0
2013,10,7,19,33.0,93.0,36.0,96.0,700.0,7.0,17.4,1016.8,11.9,0.0,0.2
2013,10,7,20,15.0,18.0,39.0,94.0,400.0,6.0,18.3,1018.0,8.0,0.0,1.2
2013,10,7,21,38.0,73.0,38.0,85.0,300.0,7.0,17.7,1019.1,8.3,0.0,0.8
2013,10,7,22,71.0,207.0,43.0,87.0,500.0,20.0,19.4,1018.8,11.7,0.0,1.3
2013,10,7,23,71.0,116.0,46.0,60.0,400.0,46.0,18.5,1018.9,12.9,0.0,0.6
