year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,9,21,0,67.0,117.0,12.0,74.0,900.0,74.0,19.7,1007.9,14.3,0.0,0.9
2015,9,21,1,79.0,132.0,19.0,96.0,1000.0,54.0,20.6,1008.0,14.0,0.0,1.7
2015,9,21,2,78.0,127.0,17.0,111.0,1000.0,32.0,20.1,1007.8,14.0,0.0,1.3
2015,9,21,3,78.0,113.0,14.0,110.0,1000.0,20.0,20.1,1007.6,13.3,0.0,1.5
2015,9,21,4,99.0,168.0,7.0,121.0,1400.0,3.0,17.2,1007.9,14.1,0.0,0.9
2015,9,21,5,110.0,169.0,3.0,116.0,1600.0,2.0,16.4,1008.1,14.1,0.0,0.7
2015,9,21,6,103.0,146.0,3.0,111.0,1500.0,2.0,15.8,1008.1,14.0,0.0,1.1
2015,9,21,7,99.0,143.0,4.0,104.0,1600.0,2.0,16.5,1008.3,14.5,0.0,1.1
2015,9,21,8,101.0,145.0,5.0,98.0,1800.0,7.0,19.6,1008.5,14.2,0.0,0.7
2015,9,21,9,105.0,161.0,7.0,105.0,1800.0,11.0,21.4,1008.6,14.5,0.0,0.5
2015,9,21,10,122.0,181.0,11.0,122.0,1800.0,20.0,22.9,1008.4,15.0,0.0,1.1
2015,9,21,11,131.0,181.0,12.0,139.0,2000.0,29.0,24.3,1008.1,13.8,0.0,1.6
2015,9,21,12,143.0,195.0,12.0,153.0,2200.0,40.0,26.0,1007.4,12.4,0.0,1.8
2015,9,21,13,132.0,132.0,45.0,107.0,1700.0,126.0,27.1,1006.7,11.9,0.0,2.6
2015,9,21,14,97.0,112.0,46.0,39.0,1200.0,218.0,27.5,1006.3,12.7,0.0,3.2
2015,9,21,15,91.0,127.0,35.0,39.0,1200.0,227.0,27.7,1005.8,12.9,0.0,2.5
2015,9,21,16,92.0,147.0,34.0,44.0,1200.0,227.0,27.3,1005.4,12.9,0.0,2.9
2015,9,21,17,96.0,152.0,27.0,44.0,1200.0,225.0,26.9,1005.2,12.5,0.0,2.6
2015,9,21,18,94.0,158.0,24.0,53.0,1300.0,208.0,26.1,1005.6,12.5,0.0,1.8
2015,9,21,19,96.0,159.0,24.0,66.0,1500.0,189.0,23.1,1005.9,14.1,0.0,1.3
2015,9,21,20,107.0,169.0,25.0,90.0,1800.0,160.0,22.9,1006.3,14.5,0.0,1.1
2015,9,21,21,120.0,182.0,22.0,152.0,2300.0,81.0,22.1,1007.0,14.2,0.0,1.1
2015,9,21,22,115.0,177.0,25.0,125.0,2100.0,83.0,22.4,1007.6,14.5,0.0,1.0
2015,9,21,23,120.0,181.0,32.0,99.0,2500.0,86.0,20.5,1007.7,15.5,0.0,1.6
