month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
11,25,0,16.0,28.0,13.0,29.0,4.0,22.0,4.3,10.092,-9.1,0.0,0.7
11,25,1,17.0,32.0,13.0,33.0,5.0,15.0,3.5,10.097000000000001,-9.2,0.0,2.1
11,25,2,15.0,27.0,10.0,25.0,5.0,15.0,4.2,10.097999999999999,-9.6,0.0,4.1
11,25,3,12.0,20.0,7.0,15.0,3.0,26.0,3.8,10.103,-8.9,0.0,1.6
11,25,4,8.0,19.0,7.0,15.0,3.0,10.0,2.7,10.11,-8.7,0.0,2.1
11,25,5,12.0,25.0,16.0,26.0,5.0,14.0,3.0,10.113999999999999,-9.0,0.0,3.5
11,25,6,11.0,20.0,18.0,28.0,4.0,12.0,2.6,10.127,-9.4,0.0,2.1
11,25,7,12.0,14.0,9.0,20.0,3.0,21.0,1.9,10.135,-8.5,0.0,1.8
11,25,8,10.0,20.0,10.0,28.0,4.0,13.0,4.2,10.141,-11.1,0.0,2.9
11,25,9,11.0,21.0,11.0,24.0,4.0,20.0,5.4,10.146,-11.7,0.0,3.9
11,25,10,13.0,25.0,18.0,20.0,5.0,29.0,5.3,10.145,-11.8,0.0,4.3
11,25,11,5.0,21.0,13.0,10.0,3.0,42.0,5.8,10.13,-13.3,0.0,3.3
11,25,12,6.0,10.0,6.0,8.0,3.0,46.0,6.9,10.12,-14.0,0.0,3.6
11,25,13,9.0,18.0,13.0,10.0,4.0,48.0,7.6,10.115,-14.6,0.0,3.6
11,25,14,8.0,19.0,7.0,9.0,3.0,52.0,7.7,10.115,-15.2,0.0,2.7
11,25,15,10.0,23.0,6.0,10.0,3.0,52.0,7.4,10.116,-15.4,0.0,2.2
11,25,16,9.0,17.0,5.0,11.0,3.0,52.0,5.5,10.12,-15.1,0.0,1.1
11,25,17,8.0,17.0,5.0,15.0,4.0,44.0,1.7,10.118,-12.9,0.0,0.0
11,25,18,11.0,17.0,7.0,32.0,6.0,22.0,-0.4,10.121,-9.3,0.0,0.5
11,25,19,14.0,26.0,10.0,47.0,7.0,4.0,-2.0,10.12,-11.1,0.0,0.0
11,25,20,26.0,64.0,14.0,63.0,9.0,1.0,-2.5,10.119,-11.0,0.0,0.8
11,25,21,18.0,43.0,9.0,57.0,10.0,1.0,-2.3,10.119,-9.2,0.0,0.0
11,25,22,22.0,37.0,11.0,56.0,11.0,1.0,-1.9,10.117,-9.3,0.0,0.6
11,25,23,29.0,70.0,18.0,60.0,16.0,1.0,-2.5,10.113,-8.4,0.0,0.7
