year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,3,25,0,138.0,175.0,46.0,117.0,1700.0,21.0,8.0,1026.7,-1.3,0.0,2.1
2015,3,25,1,135.0,208.0,44.0,127.0,2000.0,5.0,6.8,1026.9,-1.1,0.0,1.3
2015,3,25,2,122.0,165.0,40.0,121.0,2000.0,2.0,5.2,1026.7,-0.8,0.0,1.2
2015,3,25,3,125.0,153.0,43.0,110.0,1900.0,2.0,4.8,1026.4,-0.6,0.0,1.7
2015,3,25,4,114.0,117.0,37.0,95.0,2000.0,4.0,3.5,1026.5,-1.9,0.0,0.6
2015,3,25,5,115.0,122.0,43.0,96.0,2500.0,5.0,2.3,1026.3,-2.4,0.0,0.6
2015,3,25,6,112.0,151.0,31.0,99.0,2200.0,2.0,1.2,1026.8,-2.7,0.0,0.2
2015,3,25,7,116.0,146.0,26.0,99.0,2100.0,3.0,2.1,1027.4,-2.1,0.0,0.0
2015,3,25,8,122.0,170.0,32.0,97.0,2200.0,6.0,6.1,1027.9,-2.0,0.0,0.6
2015,3,25,9,129.0,143.0,51.0,102.0,2500.0,16.0,8.4,1028.1,-4.8,0.0,2.0
2015,3,25,10,129.0,153.0,83.0,106.0,2700.0,37.0,9.9,1028.3,-4.9,0.0,1.5
2015,3,25,11,138.0,177.0,83.0,100.0,2800.0,55.0,11.6,1028.0,-5.0,0.0,1.8
2015,3,25,12,158.0,192.0,83.0,107.0,3000.0,63.0,13.4,1027.2,-4.8,0.0,1.9
2015,3,25,13,163.0,204.0,88.0,111.0,3300.0,81.0,15.2,1026.3,-3.2,0.0,2.1
2015,3,25,14,157.0,238.0,68.0,89.0,2900.0,102.0,16.8,1025.2,-0.9,0.0,2.4
2015,3,25,15,110.0,179.0,36.0,53.0,1800.0,123.0,17.5,1024.5,-0.8,0.0,4.0
2015,3,25,16,89.0,164.0,22.0,35.0,1200.0,137.0,17.9,1024.0,-0.9,0.0,3.3
2015,3,25,17,88.0,165.0,22.0,37.0,1200.0,137.0,17.5,1024.0,-0.8,0.0,2.7
2015,3,25,18,89.0,164.0,21.0,40.0,1100.0,132.0,16.9,1024.5,-1.3,0.0,4.4
2015,3,25,19,90.0,183.0,22.0,48.0,1000.0,118.0,16.0,1025.0,0.1,0.0,2.1
2015,3,25,20,119.0,213.0,27.0,68.0,1200.0,92.0,15.5,1025.3,0.9,0.0,1.7
2015,3,25,21,134.0,218.0,28.0,84.0,1400.0,68.0,15.3,1025.5,-0.5,0.0,3.1
2015,3,25,22,127.0,204.0,26.0,72.0,1200.0,69.0,14.8,1025.8,-0.1,0.0,2.8
2015,3,25,23,98.0,171.0,24.0,51.0,900.0,78.0,14.3,1025.7,0.2,0.0,2.8
