year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,9,26,0,40.0,159.0,14.0,77.0,700.0,1.0,11.3,1013.1,7.6,0.0,1.3
2013,9,26,1,35.0,106.0,11.0,73.0,600.0,1.0,10.4,1013.0,8.0,0.0,0.5
2013,9,26,2,28.0,74.0,9.0,58.0,500.0,1.0,9.3,1012.5,7.7,0.0,1.2
2013,9,26,3,31.0,89.0,9.0,62.0,500.0,1.0,9.4,1012.8,6.5,0.0,0.6
2013,9,26,4,31.0,103.0,9.0,62.0,400.0,1.0,9.0,1012.5,7.1,0.0,0.8
2013,9,26,5,21.0,62.0,8.0,54.0,300.0,1.0,8.7,1012.9,7.3,0.0,0.6
2013,9,26,6,20.0,68.0,7.0,51.0,300.0,1.0,8.7,1013.5,7.6,0.0,0.6
2013,9,26,7,16.0,26.0,5.0,47.0,400.0,1.0,14.0,1014.2,7.1,0.0,1.1
2013,9,26,8,19.0,43.0,6.0,41.0,400.0,1.0,17.1,1014.5,6.9,0.0,1.2
2013,9,26,9,19.0,61.0,6.0,42.0,400.0,7.0,19.0,1014.2,6.5,0.0,1.2
2013,9,26,10,23.0,95.0,5.0,48.0,500.0,11.0,20.7,1013.7,2.5,0.0,1.1
2013,9,26,11,37.0,97.0,22.0,67.0,900.0,14.0,22.0,1012.7,4.1,0.0,1.2
2013,9,26,12,45.0,56.0,28.0,70.0,1000.0,35.0,23.5,1011.6,5.8,0.0,2.5
2013,9,26,13,52.0,99.0,31.0,79.0,1100.0,40.0,24.7,1010.2,6.0,0.0,1.4
2013,9,26,14,62.0,84.0,38.0,88.0,1300.0,53.0,24.7,1009.4,6.9,0.0,2.5
2013,9,26,15,58.0,91.0,30.0,76.0,1000.0,79.0,24.7,1008.7,6.4,0.0,2.8
2013,9,26,16,62.0,103.0,23.0,63.0,800.0,115.0,23.4,1008.3,6.6,0.0,2.8
2013,9,26,17,49.0,70.0,16.0,56.0,500.0,98.0,20.8,1008.2,8.4,0.0,1.0
2013,9,26,18,42.0,89.0,18.0,64.0,500.0,76.0,16.5,1008.2,10.8,0.0,0.0
2013,9,26,19,46.0,122.0,26.0,99.0,600.0,27.0,14.4,1008.7,10.4,0.0,0.0
2013,9,26,20,54.0,114.0,17.0,114.0,800.0,8.0,13.5,1008.8,10.7,0.0,0.0
2013,9,26,21,72.0,157.0,14.0,126.0,1300.0,1.0,13.8,1008.6,10.4,0.0,0.9
2013,9,26,22,79.0,148.0,16.0,119.0,1700.0,1.0,14.1,1008.5,10.5,0.0,1.0
2013,9,26,23,79.0,148.0,16.0,119.0,1700.0,1.0,13.6,1008.1,10.2,0.0,1.2
