year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,8,5,0,10.0,10.0,2.0,43.0,300.0,20.0,20.5,1001.1,20.5,0.0,0.0
2014,8,5,1,14.0,14.0,2.0,61.0,300.0,2.0,20.0,1001.2,20.0,0.0,0.1
2014,8,5,2,13.0,13.0,4.0,41.0,200.0,12.0,20.3,1001.2,20.3,0.0,0.1
2014,8,5,3,11.0,11.0,2.0,35.0,100.0,9.0,19.9,1001.2,19.9,0.0,0.0
2014,8,5,4,14.0,14.0,2.0,42.0,100.0,4.0,19.5,1001.1,19.5,0.0,0.0
2014,8,5,5,15.0,15.0,2.0,42.0,200.0,2.0,19.6,1001.7,19.6,0.0,0.1
2014,8,5,6,12.0,12.0,2.0,49.0,200.0,2.0,20.5,1002.1,20.5,0.0,0.0
2014,8,5,7,19.0,19.0,2.0,46.0,200.0,2.0,21.2,1002.3,21.0,0.0,0.9
2014,8,5,8,17.0,17.0,2.0,41.0,300.0,2.0,23.3,1002.3,21.4,0.0,0.1
2014,8,5,9,20.0,20.0,3.0,43.0,300.0,7.0,26.1,1002.4,20.4,0.0,0.9
2014,8,5,10,28.0,28.0,3.0,37.0,400.0,19.0,28.1,1002.0,19.6,0.0,0.5
2014,8,5,11,35.0,35.0,6.0,42.0,500.0,29.0,28.9,1001.2,20.4,0.0,0.9
2014,8,5,12,43.0,43.0,8.0,51.0,600.0,52.0,31.7,1000.5,17.6,0.0,0.6
2014,8,5,13,40.0,40.0,11.0,41.0,600.0,85.0,32.5,1000.0,16.8,0.0,1.0
2014,8,5,14,32.0,32.0,12.0,29.0,400.0,105.0,32.5,999.3,15.5,0.0,2.2
2014,8,5,15,27.0,27.0,7.0,27.0,400.0,121.0,30.3,999.5,21.1,0.0,3.0
2014,8,5,16,22.0,22.0,8.0,30.0,400.0,132.0,29.3,999.7,21.0,0.0,1.6
2014,8,5,17,51.0,51.0,3.0,52.0,500.0,178.0,28.3,999.6,21.1,0.0,2.5
2014,8,5,18,36.0,36.0,3.0,41.0,300.0,131.0,27.6,999.7,19.4,0.0,3.2
2014,8,5,19,33.0,33.0,2.0,43.0,300.0,99.0,27.0,1000.4,20.3,0.0,1.6
2014,8,5,20,26.0,26.0,4.0,43.0,300.0,78.0,26.7,1000.8,21.7,0.0,1.0
2014,8,5,21,34.0,34.0,4.0,53.0,400.0,54.0,25.7,1000.6,22.4,0.0,0.7
2014,8,5,22,41.0,41.0,3.0,60.0,400.0,43.0,24.8,1000.6,22.9,0.0,0.1
2014,8,5,23,38.0,38.0,2.0,62.0,400.0,30.0,24.2,1001.0,22.8,0.0,0.0
