year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017,2,19,0,129.0,129.0,42.0,107.0,1000.0,2.0,2.7,1008.3,-8.1,0.0,2.3
2017,2,19,1,134.0,138.0,37.0,113.0,2000.0,2.0,2.4,1007.2,-7.0,0.0,1.5
2017,2,19,2,144.0,150.0,31.0,112.0,2000.0,2.0,1.3,1006.3,-6.8,0.0,1.4
2017,2,19,3,161.0,161.0,27.0,100.0,2000.0,2.0,0.9,1004.9,-6.0,0.0,1.2
2017,2,19,4,169.0,170.0,26.0,102.0,2000.0,2.0,0.1,1003.7,-5.9,0.0,0.6
2017,2,19,5,170.0,170.0,23.0,101.0,2000.0,2.0,-1.2,1002.9,-6.6,0.0,0.3
2017,2,19,6,167.0,167.0,24.0,100.0,2000.0,2.0,-1.6,1002.5,-6.5,0.0,0.3
2017,2,19,7,168.0,168.0,30.0,102.0,2000.0,2.0,-1.9,1002.1,-6.6,0.0,0.0
2017,2,19,8,169.0,176.0,40.0,104.0,2000.0,2.0,-1.2,1002.6,-6.4,0.0,0.1
2017,2,19,9,162.0,169.0,50.0,103.0,2000.0,2.0,3.4,1003.2,-5.8,0.0,0.2
2017,2,19,10,162.0,173.0,66.0,91.0,2000.0,2.0,5.1,1003.6,-7.4,0.0,1.2
2017,2,19,11,169.0,187.0,71.0,89.0,2000.0,11.0,6.7,1003.1,-7.0,0.0,2.9
2017,2,19,12,195.0,198.0,67.0,96.0,2400.0,73.0,8.6,1002.7,-6.8,0.0,2.3
2017,2,19,13,189.0,189.0,61.0,89.0,2000.0,32.0,10.2,1002.1,-6.6,0.0,1.5
2017,2,19,14,168.0,168.0,45.0,67.0,1000.0,66.0,12.7,1002.5,-8.5,0.0,2.1
2017,2,19,15,91.0,91.0,18.0,39.0,800.0,85.0,12.5,1003.4,-17.2,0.0,4.4
2017,2,19,16,17.0,145.0,2.0,20.0,300.0,84.0,10.3,1005.2,-21.3,0.0,6.1
2017,2,19,17,13.0,103.0,2.0,17.0,200.0,85.0,10.4,1006.9,-20.0,0.0,4.4
2017,2,19,18,7.0,56.0,2.0,17.0,200.0,81.0,9.2,1008.8,-20.9,0.0,6.1
2017,2,19,19,7.0,76.0,2.0,17.0,300.0,77.0,7.2,1011.4,-21.4,0.0,5.2
2017,2,19,20,12.0,106.0,2.0,15.0,200.0,76.0,6.1,1013.5,-20.3,0.0,4.0
2017,2,19,21,6.0,129.0,2.0,12.0,200.0,77.0,3.6,1015.4,-20.7,0.0,4.8
2017,2,19,22,8.0,93.0,2.0,11.0,100.0,74.0,2.8,1016.9,-20.6,0.0,4.6
2017,2,19,23,5.0,72.0,2.0,10.0,200.0,74.0,2.2,1018.1,-20.4,0.0,4.8
