year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2017,1,21,0,68.0,83.0,19.0,85.0,1200.0,20.0,-6.425,1025.0,-19.6,0.0,1.4
2017,1,21,1,70.0,97.0,27.0,98.0,2100.0,16.0,-6.2,1024.0,-19.4,0.0,2.4
2017,1,21,2,81.0,108.0,43.0,98.0,2800.0,17.0,-6.6,1023.75,-19.1,0.0,0.9
2017,1,21,3,90.0,112.0,38.0,89.0,2900.0,19.0,-7.825,1024.0,-18.7,0.0,1.4
2017,1,21,4,90.0,93.0,36.0,87.0,2400.0,69.0,-8.85,1023.25,-17.9,0.0,1.6
2017,1,21,5,69.0,69.0,30.0,84.0,1700.0,14.0,-9.1,1023.0,-17.6,0.0,1.2
2017,1,21,6,32.0,57.0,18.0,58.0,900.0,35.0,-8.225,1023.25,-17.3,0.0,3.1
2017,1,21,7,11.0,38.0,9.0,28.0,500.0,63.0,-2.775,1024.25,-19.6,0.0,1.5
2017,1,21,8,5.0,34.0,7.0,19.0,400.0,71.0,-2.975,1025.25,-20.8,0.0,2.1
2017,1,21,9,6.0,32.0,6.0,16.0,400.0,73.0,-2.725,1026.5,-21.7,0.0,3.8
2017,1,21,10,7.0,21.0,6.0,10.0,300.0,78.0,-2.05,1027.0,-22.2,0.0,4.4
2017,1,21,11,7.0,37.0,5.0,8.0,300.0,81.0,-1.06,1027.0,-22.3,0.0,5.7
2017,1,21,12,11.0,38.0,4.0,7.0,300.0,81.0,-0.633333333333333,1027.0,-23.2,0.0,5.2
2017,1,21,13,6.0,54.0,4.0,6.0,300.0,82.0,-0.5,1026.0,-23.9,0.0,4.9
2017,1,21,14,5.0,39.0,4.0,5.0,300.0,80.0,-0.4,1026.0,-24.0,0.0,5.4
2017,1,21,15,5.0,38.0,3.0,5.0,300.0,79.0,-0.133333333333333,1026.0,-24.3,0.0,4.7
2017,1,21,16,9.0,35.0,3.0,6.0,300.0,79.0,-0.34,1026.8,-24.7,0.0,4.7
2017,1,21,17,8.0,35.0,3.0,7.0,300.0,77.0,-1.15,1028.0,-24.6,0.0,3.8
2017,1,21,18,12.0,29.0,3.0,14.0,400.0,70.0,-1.9,1029.0,-24.2,0.0,3.5
2017,1,21,19,11.0,28.0,6.0,18.0,500.0,65.0,-2.375,1029.75,-24.0,0.0,3.8
2017,1,21,20,13.0,28.0,10.0,17.0,600.0,66.0,-3.275,1031.0,-23.7,0.0,2.2
2017,1,21,21,15.0,18.0,11.0,21.0,600.0,61.0,-4.3,1031.75,-23.2,0.0,1.8
2017,1,21,22,10.0,14.0,8.0,31.0,500.0,51.0,-4.925,1032.0,-23.2,0.0,1.7
2017,1,21,23,11.0,21.0,7.0,36.0,500.0,45.0,-4.975,1032.0,-23.0,0.0,1.2
