year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,5,22,0,150.0,246.0,16.0,149.0,1900.0,13.0,20.1,999.4,17.9,0.0,0.0
2014,5,22,1,147.0,233.0,18.0,125.0,1600.0,13.0,19.8,999.4,17.9,0.0,0.0
2014,5,22,2,153.0,309.0,18.0,138.0,1700.0,2.0,19.3,999.3,18.1,0.0,0.4
2014,5,22,3,191.0,434.0,16.0,139.0,1800.0,2.0,19.1,999.6,17.6,0.0,0.4
2014,5,22,4,180.0,395.0,13.0,138.0,1900.0,2.0,19.0,999.8,17.3,0.0,1.2
2014,5,22,5,201.0,399.0,13.0,131.0,2100.0,2.0,19.4,1000.6,17.2,0.0,1.3
2014,5,22,6,200.0,297.0,13.0,115.0,1900.0,2.0,20.7,1001.1,17.3,0.0,1.1
2014,5,22,7,225.6,341.5,16.9,93.8,1600.0,2.7,22.5,1001.9,17.4,0.0,1.4
2014,5,22,8,253.0,369.0,25.0,88.0,1900.0,15.0,24.6,1002.2,18.3,0.0,1.6
2014,5,22,9,276.0,391.0,30.0,89.0,2200.0,39.0,26.4,1002.2,19.0,0.0,2.0
2014,5,22,10,290.0,385.0,36.0,87.0,2300.0,88.0,28.7,1001.3,18.8,0.0,1.9
2014,5,22,11,282.0,353.0,42.0,78.0,2400.0,149.0,30.7,1000.8,19.7,0.0,1.5
2014,5,22,12,266.0,275.0,40.0,72.0,2200.0,213.0,33.0,1000.0,12.1,0.0,2.5
2014,5,22,13,173.0,173.0,35.0,40.0,1100.0,257.0,33.6,999.7,8.9,0.0,3.1
2014,5,22,14,82.0,82.0,23.0,25.0,600.0,208.0,33.5,999.4,10.8,0.0,3.4
2014,5,22,15,71.0,144.0,12.0,25.0,400.0,182.0,33.5,999.1,8.9,0.0,3.9
2014,5,22,16,63.0,169.0,10.0,24.0,400.0,181.0,33.0,999.1,9.7,0.0,4.6
2014,5,22,17,62.0,166.0,10.0,25.0,400.0,165.0,32.2,999.3,9.7,0.0,3.4
2014,5,22,18,49.0,60.0,9.0,24.0,400.0,148.0,31.1,999.7,10.4,0.0,2.6
2014,5,22,19,42.0,165.0,8.0,27.0,400.0,136.0,30.0,1000.3,11.5,0.0,2.4
2014,5,22,20,59.0,198.0,10.0,40.0,500.0,130.0,28.2,1001.5,13.7,0.0,1.1
2014,5,22,21,63.0,120.0,9.0,51.0,500.0,110.0,26.6,1002.1,14.4,0.0,1.4
2014,5,22,22,67.0,154.0,8.0,57.0,500.0,88.0,27.2,1002.6,13.9,0.0,1.9
2014,5,22,23,69.0,76.0,10.0,43.0,400.0,118.0,26.7,1002.8,14.1,0.0,2.1
