month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
10,16,0,48.0,73.0,7.0,81.0,8.0,1.0,4.8,10.215,1.8,0.0,0.7
10,16,1,47.0,74.0,5.0,65.0,8.0,1.0,3.6,10.215,2.3,0.0,0.6
10,16,2,45.0,60.0,5.0,62.0,7.0,1.0,3.4,10.215,2.5,0.0,0.7
10,16,3,32.0,40.0,5.0,54.0,5.0,1.0,2.5,10.213,1.9,0.0,0.0
10,16,4,25.0,34.0,4.0,49.0,4.0,1.0,2.0,10.213,1.6,0.0,0.4
10,16,5,26.0,54.0,5.0,46.0,4.0,1.0,1.6,10.212,1.2,0.0,0.4
10,16,6,26.0,46.0,5.0,44.0,5.0,1.0,1.7,10.214,1.4,0.0,0.4
10,16,7,35.0,65.0,7.0,47.0,6.0,1.0,5.1,10.215,5.0,0.0,1.3
10,16,8,41.0,77.0,10.0,55.0,10.0,1.0,11.4,10.217,2.9,0.0,1.0
10,16,9,51.0,104.0,10.0,61.0,11.0,1.0,13.9,10.213,0.8,0.0,0.5
10,16,10,46.0,59.0,8.0,61.0,8.0,1.0,15.9,10.207,-0.4,0.0,1.7
10,16,11,39.0,75.0,20.0,73.0,8.0,4.0,17.9,10.198,-1.4,0.0,1.6
10,16,12,46.0,72.0,16.0,83.0,9.0,7.0,19.6,10.187000000000001,-0.4,0.0,1.4
10,16,13,46.0,60.0,9.0,86.0,8.0,19.0,20.1,10.179,-0.6,0.0,1.8
10,16,14,29.0,45.0,6.0,61.0,5.0,47.0,20.4,10.174,0.2,0.0,1.6
10,16,15,35.0,64.0,8.0,50.0,4.0,58.0,19.8,10.172,-0.3,0.0,2.1
10,16,16,25.0,46.0,7.0,43.0,4.0,61.0,17.9,10.173,-0.4,0.0,2.3
10,16,17,29.0,75.0,6.0,51.0,4.0,60.0,15.7,10.176,1.4,0.0,1.2
10,16,18,37.0,82.0,6.0,66.0,5.0,38.0,15.3,10.181000000000001,2.8,0.0,1.9
10,16,19,56.0,122.0,6.0,81.0,8.0,31.0,11.4,10.186,5.0,0.0,1.0
10,16,20,94.0,169.0,8.0,108.0,11.0,5.0,10.2,10.19,6.7,0.0,0.7
10,16,21,106.0,161.0,9.0,112.0,12.0,1.0,8.3,10.195,6.4,0.0,0.7
10,16,22,107.0,156.0,9.0,103.0,13.0,1.0,7.4,10.197000000000001,5.7,0.0,0.4
10,16,23,120.0,162.0,14.0,96.0,12.0,1.0,6.6,10.196,5.5,0.0,0.2
