year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,1,19,0,16.0,39.0,5.0,50.0,900.0,17.0,-12.5,1025.8,-22.8,0.0,1.1
2016,1,19,1,19.0,26.0,4.0,47.0,900.0,16.0,-12.0,1025.6,-22.9,0.0,0.9
2016,1,19,2,21.0,32.0,4.0,63.0,900.0,16.0,-12.3,1026.1,-22.6,0.0,0.9
2016,1,19,3,20.0,32.0,6.0,64.0,1000.0,15.0,-13.4,1026.4,-21.6,0.0,1.2
2016,1,19,4,22.0,22.0,5.0,62.0,900.0,15.0,-12.9,1025.9,-20.3,0.0,1.0
2016,1,19,5,17.0,17.0,2.0,54.0,800.0,14.0,-14.4,1025.8,-21.1,0.0,1.0
2016,1,19,6,20.0,21.0,5.0,60.0,900.0,14.0,-14.4,1026.4,-22.3,0.0,1.1
2016,1,19,7,15.0,20.0,6.0,61.0,1000.0,14.0,-15.1,1026.9,-21.7,0.0,1.4
2016,1,19,8,15.0,24.0,5.0,68.0,1000.0,13.0,-15.2,1027.5,-22.2,0.0,0.7
2016,1,19,9,17.0,33.0,4.0,67.0,1300.0,13.0,-10.9,1027.8,-22.5,0.0,1.5
2016,1,19,10,26.0,41.0,9.0,60.0,1400.0,13.0,-8.5,1028.2,-21.6,0.0,1.4
2016,1,19,11,40.0,70.0,11.0,76.0,2000.0,13.0,-5.6,1028.2,-20.9,0.0,0.7
2016,1,19,12,80.0,117.0,38.0,81.0,2500.0,16.0,-4.7,1027.4,-22.2,0.0,2.5
2016,1,19,13,119.0,150.0,40.0,76.0,2400.0,27.0,-3.4,1026.1,-22.7,0.0,1.9
2016,1,19,14,117.0,158.0,37.0,74.0,2400.0,33.0,-2.2,1025.6,-22.2,0.0,1.7
2016,1,19,15,82.0,104.0,32.0,61.0,1700.0,40.0,-1.5,1025.5,-22.2,0.0,1.9
2016,1,19,16,62.0,96.0,29.0,57.0,1400.0,41.0,-1.8,1025.8,-22.4,0.0,2.3
2016,1,19,17,51.0,87.0,27.0,62.0,1300.0,36.0,-2.9,1026.2,-23.4,0.0,2.1
2016,1,19,18,65.0,118.0,32.0,88.0,1700.0,15.0,-3.4,1027.1,-22.1,0.0,2.4
2016,1,19,19,72.0,120.0,30.0,95.0,1800.0,9.0,-3.6,1027.7,-21.8,0.0,2.5
2016,1,19,20,89.0,129.0,36.0,105.0,2000.0,4.0,-5.4,1028.5,-20.7,0.0,0.9
2016,1,19,21,100.0,134.0,36.0,105.0,2500.0,4.0,-7.2,1028.9,-18.5,0.0,0.8
2016,1,19,22,98.0,124.0,40.0,98.0,2500.0,6.0,-8.1,1029.9,-18.5,0.0,0.9
2016,1,19,23,117.0,145.0,47.0,100.0,3100.0,8.0,-9.4,1030.2,-17.9,0.0,1.1
