year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,5,2,0,93.0,93.0,9.0,24.0,1100.0,124.0,24.3,998.9,13.2,0.0,1.3
2016,5,2,1,92.0,92.0,7.0,20.0,800.0,106.0,23.5,999.0,13.4,0.0,2.1
2016,5,2,2,45.0,45.0,6.0,14.0,200.0,79.0,22.5,999.6,8.9,0.0,2.3
2016,5,2,3,35.0,72.0,4.0,7.0,200.0,98.0,21.7,1000.3,7.5,0.0,4.4
2016,5,2,4,21.0,21.0,3.0,7.0,200.0,97.0,20.4,1001.3,4.0,0.0,3.1
2016,5,2,5,22.0,36.0,3.0,7.0,200.0,101.0,19.0,1002.2,4.7,0.0,5.2
2016,5,2,6,27.0,66.0,2.0,8.0,200.0,101.0,17.0,1003.5,4.6,0.0,3.9
2016,5,2,7,47.0,113.0,2.0,9.0,200.0,96.0,16.5,1004.5,4.8,0.0,3.9
2016,5,2,8,82.0,250.0,2.0,9.0,200.0,87.0,14.2,1005.9,7.0,0.8,3.4
2016,5,2,9,75.0,167.0,2.0,11.0,200.0,85.0,15.5,1006.4,7.5,0.6,3.1
2016,5,2,10,26.0,76.0,2.0,12.0,300.0,89.0,13.3,1006.9,9.4,1.6,3.3
2016,5,2,11,26.0,55.0,2.0,14.0,300.0,79.0,13.4,1007.2,8.5,0.1,2.7
2016,5,2,12,27.0,36.0,2.0,14.0,300.0,73.0,12.4,1007.1,9.4,1.1,2.9
2016,5,2,13,33.0,57.0,2.0,12.0,300.0,70.0,12.2,1006.8,8.8,1.2,3.0
2016,5,2,14,32.0,49.0,2.0,12.0,300.0,64.0,11.7,1006.7,9.3,1.1,2.4
2016,5,2,15,30.0,43.0,2.0,13.0,300.0,58.0,11.3,1006.0,9.4,2.0,2.2
2016,5,2,16,53.0,86.0,2.0,15.0,300.0,52.0,11.5,1005.0,9.1,0.6,2.7
2016,5,2,17,63.0,113.0,2.0,14.0,200.0,50.0,11.7,1003.6,8.5,0.4,4.4
2016,5,2,18,41.0,77.0,2.0,14.0,300.0,51.0,12.3,1004.0,8.4,0.0,2.1
2016,5,2,19,55.0,113.0,2.0,19.0,300.0,35.0,12.5,1004.6,8.6,0.0,1.1
2016,5,2,20,51.0,82.0,2.0,30.0,400.0,20.0,13.4,1004.6,7.4,0.0,2.6
2016,5,2,21,57.0,97.0,2.0,32.0,400.0,18.0,13.8,1004.8,6.9,0.0,2.3
2016,5,2,22,51.0,86.0,2.0,28.0,300.0,26.0,13.8,1004.1,6.4,0.0,1.7
2016,5,2,23,39.0,73.0,2.0,25.0,300.0,34.0,11.3,1003.3,8.2,0.0,0.9
