year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,10,16,0,48.0,73.0,7.0,81.0,800.0,1.0,4.8,1021.5,1.8,0.0,0.7
2013,10,16,1,47.0,74.0,5.0,65.0,800.0,1.0,3.6,1021.5,2.3,0.0,0.6
2013,10,16,2,45.0,60.0,5.0,62.0,700.0,1.0,3.4,1021.5,2.5,0.0,0.7
2013,10,16,3,32.0,40.0,5.0,54.0,500.0,1.0,2.5,1021.3,1.9,0.0,0.0
2013,10,16,4,25.0,34.0,4.0,49.0,400.0,1.0,2.0,1021.3,1.6,0.0,0.4
2013,10,16,5,26.0,54.0,5.0,46.0,400.0,1.0,1.6,1021.2,1.2,0.0,0.4
2013,10,16,6,26.0,46.0,5.0,44.0,500.0,1.0,1.7,1021.4,1.4,0.0,0.4
2013,10,16,7,35.0,65.0,7.0,47.0,600.0,1.0,5.1,1021.5,5.0,0.0,1.3
2013,10,16,8,41.0,77.0,10.0,55.0,1000.0,1.0,11.4,1021.7,2.9,0.0,1.0
2013,10,16,9,51.0,104.0,10.0,61.0,1100.0,1.0,13.9,1021.3,0.8,0.0,0.5
2013,10,16,10,46.0,59.0,8.0,61.0,800.0,1.0,15.9,1020.7,-0.4,0.0,1.7
2013,10,16,11,39.0,75.0,20.0,73.0,800.0,4.0,17.9,1019.8,-1.4,0.0,1.6
2013,10,16,12,46.0,72.0,16.0,83.0,900.0,7.0,19.6,1018.7,-0.4,0.0,1.4
2013,10,16,13,46.0,60.0,9.0,86.0,800.0,19.0,20.1,1017.9,-0.6,0.0,1.8
2013,10,16,14,29.0,45.0,6.0,61.0,500.0,47.0,20.4,1017.4,0.2,0.0,1.6
2013,10,16,15,35.0,64.0,8.0,50.0,400.0,58.0,19.8,1017.2,-0.3,0.0,2.1
2013,10,16,16,25.0,46.0,7.0,43.0,400.0,61.0,17.9,1017.3,-0.4,0.0,2.3
2013,10,16,17,29.0,75.0,6.0,51.0,400.0,60.0,15.7,1017.6,1.4,0.0,1.2
2013,10,16,18,37.0,82.0,6.0,66.0,500.0,38.0,15.3,1018.1,2.8,0.0,1.9
2013,10,16,19,56.0,122.0,6.0,81.0,800.0,31.0,11.4,1018.6,5.0,0.0,1.0
2013,10,16,20,94.0,169.0,8.0,108.0,1100.0,5.0,10.2,1019.0,6.7,0.0,0.7
2013,10,16,21,106.0,161.0,9.0,112.0,1200.0,1.0,8.3,1019.5,6.4,0.0,0.7
2013,10,16,22,107.0,156.0,9.0,103.0,1300.0,1.0,7.4,1019.7,5.7,0.0,0.4
2013,10,16,23,120.0,162.0,14.0,96.0,1200.0,1.0,6.6,1019.6,5.5,0.0,0.2
