month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
12,20,0,93.0,154.0,62.0,94.0,29.0,1.0,-8.5,10.267999999999999,-12.0,0.0,0.7
12,20,1,113.0,176.0,86.0,93.0,31.0,1.0,-9.2,10.269,-12.0,0.0,1.0
12,20,2,92.0,136.0,109.0,86.0,26.0,1.0,-5.5,10.27,-14.5,0.0,1.9
12,20,3,64.0,78.0,71.0,74.0,17.0,1.0,-5.5,10.269,-14.8,0.0,0.9
12,20,4,37.0,39.0,40.0,62.0,11.0,1.0,-8.1,10.269,-14.1,0.0,0.6
12,20,5,26.0,31.0,30.0,58.0,10.0,3.0,-7.6,10.272,-13.8,0.0,1.0
12,20,6,28.0,62.0,26.0,63.0,10.0,1.0,-8.9,10.276,-14.7,0.0,0.8
12,20,7,39.0,57.0,23.0,67.0,10.0,1.0,-7.3,10.283,-14.4,0.0,0.9
12,20,8,27.0,57.0,28.0,68.0,9.0,1.0,-3.5,10.290999999999999,-14.9,0.0,1.9
12,20,9,18.0,35.0,32.0,61.0,8.0,1.0,0.0,10.294,-16.4,0.0,1.6
12,20,10,24.0,49.0,48.0,57.0,10.0,6.0,1.1,10.295,-17.3,0.0,2.9
12,20,11,39.0,70.0,43.0,58.0,12.0,10.0,2.0,10.286,-17.0,0.0,3.3
12,20,12,23.0,56.0,30.0,28.0,7.0,39.0,3.1,10.280999999999999,-16.6,0.0,3.7
12,20,13,13.0,50.0,24.0,19.0,6.0,50.0,3.6,10.275,-16.2,0.0,3.0
12,20,14,11.0,28.0,21.0,16.0,5.0,56.0,3.6,10.275,-16.2,0.0,2.8
12,20,15,12.0,26.0,20.0,17.0,5.0,57.0,3.5,10.277999999999999,-16.3,0.0,2.4
12,20,16,13.0,33.0,18.0,32.0,6.0,41.0,1.0,10.282,-15.5,0.0,1.3
12,20,17,16.0,37.0,17.0,44.0,6.0,30.0,-0.2,10.289000000000001,-14.9,0.0,1.0
12,20,18,17.0,38.0,16.0,59.0,7.0,15.0,-2.8,10.292,-14.0,0.0,0.9
12,20,19,18.0,50.0,16.0,76.0,9.0,1.0,-4.8,10.298,-11.8,0.0,0.4
12,20,20,20.0,44.0,18.0,80.0,9.0,1.0,-5.8,10.300999999999998,-12.3,0.0,0.1
12,20,21,27.0,45.0,29.0,76.0,9.0,1.0,-6.5,10.308,-11.6,0.0,0.4
12,20,22,40.0,59.0,38.0,75.0,11.0,1.0,-6.5,10.312000000000001,-11.3,0.0,0.4
12,20,23,40.0,58.0,37.0,75.0,11.0,1.0,-5.2,10.311,-13.1,0.0,1.0
