year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,9,3,0,80.0,105.0,10.0,63.0,1100.0,45.0,19.4,1011.0,18.4,0.0,0.5
2013,9,3,1,87.0,128.0,9.0,84.0,1500.0,13.0,19.2,1010.8,17.5,0.0,1.3
2013,9,3,2,100.0,144.0,8.0,94.0,1700.0,1.0,19.0,1010.6,17.5,0.0,1.1
2013,9,3,3,122.0,209.0,6.0,97.0,1300.0,1.0,19.0,1010.6,17.5,0.0,1.4
2013,9,3,4,123.0,181.0,5.0,86.0,1200.0,1.0,19.1,1011.1,17.6,0.0,1.2
2013,9,3,5,121.0,157.0,4.0,72.0,1000.0,1.0,18.8,1011.5,17.3,0.0,0.8
2013,9,3,6,95.0,109.0,5.0,66.0,1000.0,1.0,19.2,1011.7,17.7,0.0,1.3
2013,9,3,7,70.0,109.0,4.0,47.0,800.0,29.0,20.7,1012.1,17.5,0.0,0.7
2013,9,3,8,59.0,73.0,4.0,45.0,800.0,35.0,22.0,1012.4,17.6,0.0,0.0
2013,9,3,9,64.0,96.0,5.0,44.0,800.0,50.0,23.9,1012.4,18.3,0.0,1.2
2013,9,3,10,66.0,115.0,8.0,40.0,900.0,64.0,25.6,1012.1,18.0,0.0,2.5
2013,9,3,11,70.0,118.0,9.0,37.0,900.0,84.0,26.7,1011.3,18.8,0.0,1.5
2013,9,3,12,78.0,124.0,11.0,38.0,900.0,111.0,27.3,1010.4,18.0,0.0,1.3
2013,9,3,13,88.0,106.0,14.0,41.0,1000.0,140.0,27.9,1009.5,19.7,0.0,0.9
2013,9,3,14,92.0,121.0,13.0,45.0,1000.0,159.0,28.5,1008.7,18.3,0.0,0.8
2013,9,3,15,100.0,117.0,15.0,40.0,1100.0,189.0,28.1,1008.2,17.9,0.0,2.4
2013,9,3,16,99.0,117.0,16.0,40.0,1100.0,200.0,26.9,1008.2,18.2,0.0,1.4
2013,9,3,17,106.0,149.0,18.0,42.0,1100.0,195.0,26.1,1008.7,18.0,0.0,1.8
2013,9,3,18,106.0,139.0,17.0,47.0,1000.0,164.0,25.5,1009.4,18.4,0.0,1.9
2013,9,3,19,114.0,160.0,15.0,54.0,1100.0,146.0,24.6,1009.9,18.8,0.0,0.8
2013,9,3,20,120.0,152.0,14.0,55.0,1000.0,122.0,24.4,1010.2,18.6,0.0,0.8
2013,9,3,21,91.0,152.0,13.0,49.0,900.0,116.0,24.3,1010.6,18.9,0.0,0.9
2013,9,3,22,98.0,149.0,17.0,53.0,800.0,95.0,24.1,1010.7,18.7,0.0,1.0
2013,9,3,23,119.0,143.0,24.0,60.0,800.0,67.0,23.6,1010.9,18.7,0.0,2.1
