year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,8,19,0,47.0,47.0,2.0,56.0,2100.0,7.0,23.2,998.8,22.5,0.0,0.5
2016,8,19,1,31.0,31.0,2.0,47.0,1800.0,15.0,23.5,998.7,21.8,0.0,1.3
2016,8,19,2,27.0,27.0,2.0,58.0,1700.0,2.0,24.5,998.6,21.6,0.0,1.2
2016,8,19,3,23.0,23.0,2.0,49.0,1500.0,8.0,24.3,998.6,21.6,0.0,1.3
2016,8,19,4,17.0,17.0,2.0,35.0,1200.0,18.0,24.7,998.9,21.2,0.0,2.2
2016,8,19,5,15.0,15.0,2.0,36.0,1000.0,15.0,24.4,999.3,21.1,0.0,1.8
2016,8,19,6,13.0,13.0,2.0,37.0,800.0,18.0,24.4,1000.5,20.3,0.0,1.5
2016,8,19,7,14.0,14.0,2.0,44.0,1000.0,7.0,25.0,1000.7,20.0,0.0,1.7
2016,8,19,8,11.0,11.0,2.0,39.0,800.0,30.0,26.8,1001.2,20.4,0.0,2.0
2016,8,19,9,13.0,13.0,2.0,36.0,900.0,40.0,28.2,1001.9,20.5,0.0,2.0
2016,8,19,10,17.0,17.0,2.0,28.0,600.0,67.0,29.1,1002.2,19.1,0.0,3.2
2016,8,19,11,6.0,6.0,2.0,16.0,500.0,103.0,30.0,1002.1,19.4,0.0,2.3
2016,8,19,12,12.0,12.0,2.0,12.0,400.0,120.0,30.5,1001.8,20.1,0.0,3.4
2016,8,19,13,9.0,9.0,2.0,12.0,400.0,121.0,31.8,1001.7,18.7,0.0,3.3
2016,8,19,14,9.0,9.0,2.0,11.0,300.0,123.0,32.0,1001.6,18.6,0.0,2.4
2016,8,19,15,10.0,10.0,2.0,10.0,300.0,126.0,32.1,1001.4,19.4,0.0,2.6
2016,8,19,16,14.0,14.0,2.0,14.0,300.0,124.0,32.5,1001.6,20.1,0.0,2.5
2016,8,19,17,10.0,10.0,2.0,15.0,300.0,132.0,32.4,1001.5,20.0,0.0,1.8
2016,8,19,18,13.0,13.0,2.0,20.0,300.0,130.0,31.7,1001.7,19.7,0.0,1.5
2016,8,19,19,17.0,17.0,2.0,31.0,400.0,122.0,29.6,1002.6,23.1,0.0,2.3
2016,8,19,20,32.0,32.0,2.0,59.0,900.0,112.0,28.2,1003.3,22.9,0.0,2.0
2016,8,19,21,44.0,44.0,2.0,41.0,1000.0,104.0,27.5,1004.1,22.4,0.0,2.4
2016,8,19,22,38.0,38.0,2.0,34.0,900.0,106.0,27.0,1004.6,22.2,0.0,1.8
2016,8,19,23,32.0,32.0,2.0,26.0,900.0,116.0,26.7,1004.9,21.9,0.0,1.5
