year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,11,8,0,23.0,23.0,4.0,41.0,600.0,41.0,2.7,1022.7,-1.7,0.0,1.0
2015,11,8,1,25.0,25.0,4.0,25.0,500.0,56.0,3.5,1022.5,-1.5,0.0,1.4
2015,11,8,2,29.0,29.0,5.0,25.0,500.0,55.0,3.3,1022.3,-1.3,0.0,1.5
2015,11,8,3,31.0,31.0,5.0,31.0,600.0,47.0,3.2,1022.0,-1.2,0.0,1.2
2015,11,8,4,33.0,33.0,5.0,36.0,700.0,40.0,3.1,1021.6,-0.9,0.0,0.6
2015,11,8,5,35.0,35.0,5.0,38.0,700.0,36.0,2.5,1021.4,-1.7,0.0,0.9
2015,11,8,6,38.0,38.0,6.0,37.0,700.0,38.0,2.4,1021.6,-1.6,0.0,1.0
2015,11,8,7,38.0,38.0,6.0,49.0,800.0,29.0,2.3,1021.9,-1.5,0.0,1.1
2015,11,8,8,38.0,38.0,6.0,42.0,700.0,39.0,2.2,1022.1,-1.4,0.0,1.6
2015,11,8,9,46.0,46.0,6.0,54.0,800.0,28.0,2.4,1022.5,-1.2,0.0,1.3
2015,11,8,10,46.0,46.0,5.0,45.0,800.0,38.0,2.8,1022.5,-1.6,0.0,1.6
2015,11,8,11,46.0,46.0,6.0,41.0,800.0,43.0,3.5,1021.9,-1.5,0.0,2.5
2015,11,8,12,49.0,49.0,6.0,44.0,800.0,42.0,5.1,1021.3,-0.1,0.0,1.3
2015,11,8,13,50.0,50.0,6.0,49.0,1000.0,41.0,6.2,1020.2,-0.1,0.0,1.0
2015,11,8,14,60.0,60.0,6.0,51.0,900.0,44.0,6.9,1019.7,0.8,0.0,1.1
2015,11,8,15,65.0,65.0,5.0,69.0,1000.0,30.0,6.6,1019.5,0.5,0.0,0.8
2015,11,8,16,69.0,69.0,5.0,82.0,1100.0,18.0,6.5,1019.6,0.4,0.0,0.8
2015,11,8,17,74.0,76.0,4.0,94.0,1300.0,7.0,5.5,1020.0,1.4,0.0,1.1
2015,11,8,18,89.0,107.0,4.0,109.0,1700.0,2.0,4.2,1020.5,1.4,0.0,0.8
2015,11,8,19,99.0,104.0,4.0,112.0,1600.0,2.0,4.8,1021.2,1.6,0.0,1.8
2015,11,8,20,95.0,95.0,4.0,92.0,1500.0,2.0,4.5,1021.6,1.5,0.0,1.8
2015,11,8,21,91.0,91.0,3.0,81.0,1400.0,2.0,3.5,1021.6,1.4,0.0,1.0
2015,11,8,22,82.0,82.0,4.0,73.0,1500.0,2.0,2.1,1022.1,1.1,0.0,0.2
2015,11,8,23,77.0,78.0,4.0,71.0,1400.0,2.0,1.4,1022.0,0.8,0.0,0.4
