year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,9,16,0,190.0,190.0,2.0,47.0,1300.0,102.0,23.4,1009.2,21.1,0.0,1.0
2016,9,16,1,184.0,199.0,2.0,46.0,1300.0,92.0,22.9,1009.1,20.8,0.0,0.8
2016,9,16,2,161.0,161.0,2.0,89.0,1400.0,20.0,22.5,1008.8,20.6,0.0,0.7
2016,9,16,3,113.0,113.0,2.0,108.0,1100.0,2.0,22.1,1008.7,20.6,0.0,0.6
2016,9,16,4,121.0,131.0,2.0,89.0,1000.0,3.0,21.9,1008.4,20.7,0.0,1.1
2016,9,16,5,152.0,152.0,2.0,61.0,1000.0,21.0,21.7,1008.4,20.5,0.0,0.8
2016,9,16,6,149.0,149.0,2.0,52.0,900.0,32.0,21.3,1008.6,20.1,0.0,0.9
2016,9,16,7,141.0,141.0,2.0,59.0,900.0,30.0,21.5,1009.0,20.3,0.0,0.7
2016,9,16,8,137.0,137.0,2.0,55.0,900.0,40.0,22.5,1009.1,20.4,0.0,1.2
2016,9,16,9,155.0,162.0,2.0,48.0,1200.0,55.0,23.7,1009.3,20.4,0.0,1.2
2016,9,16,10,173.0,184.0,3.0,51.0,1200.0,67.0,25.2,1009.2,20.9,0.0,1.6
2016,9,16,11,193.0,193.0,4.0,36.0,1300.0,118.0,26.8,1008.8,21.6,0.0,1.0
2016,9,16,12,200.0,200.0,6.0,32.0,1400.0,157.0,28.4,1008.4,21.7,0.0,0.6
2016,9,16,13,180.0,180.0,6.0,30.0,1300.0,189.0,29.0,1007.8,21.0,0.0,1.6
2016,9,16,14,183.0,183.0,7.0,29.0,1300.0,229.0,29.9,1007.0,21.3,0.0,1.3
2016,9,16,15,159.0,159.0,8.0,25.0,1200.0,246.0,30.3,1006.4,21.1,0.0,1.7
2016,9,16,16,137.0,137.0,7.0,27.0,1100.0,242.0,30.1,1006.1,20.6,0.0,1.7
2016,9,16,17,122.0,132.0,8.0,23.0,1100.0,223.0,29.9,1006.4,21.0,0.0,1.3
2016,9,16,18,137.0,154.0,6.0,28.0,1100.0,220.0,28.5,1006.8,21.3,0.0,1.5
2016,9,16,19,143.0,143.0,3.0,45.0,1200.0,166.0,26.7,1008.5,13.4,0.0,6.9
2016,9,16,20,37.0,37.0,2.0,25.0,300.0,96.0,23.4,1008.9,15.2,0.0,1.2
2016,9,16,21,36.0,36.0,2.0,41.0,400.0,69.0,23.0,1008.8,16.3,0.0,1.6
2016,9,16,22,28.0,28.0,2.0,66.0,500.0,36.0,22.1,1010.0,16.6,0.0,2.4
2016,9,16,23,55.0,92.0,2.0,26.0,600.0,111.0,21.3,1010.4,18.5,0.0,1.9
