year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,5,26,0,32.0,120.0,3.0,93.0,700.0,2.0,16.8,999.9,7.4,0.0,0.4
2014,5,26,1,24.0,70.0,2.0,83.0,500.0,2.0,14.6,999.4,6.2,0.0,0.0
2014,5,26,2,21.0,60.0,2.0,83.0,400.0,2.0,14.6,999.0,7.4,0.0,0.0
2014,5,26,3,24.0,106.0,3.0,81.0,400.0,2.0,13.9,998.4,8.1,0.0,0.0
2014,5,26,4,14.0,14.0,2.0,79.0,400.0,2.0,13.4,998.2,8.0,0.0,0.1
2014,5,26,5,11.0,76.0,2.0,79.0,400.0,2.0,14.0,998.1,9.0,0.0,0.1
2014,5,26,6,20.0,115.0,2.0,75.0,400.0,2.0,17.9,997.8,12.6,0.0,1.2
2014,5,26,7,41.0,192.0,5.0,70.0,600.0,2.0,22.2,997.1,10.7,0.0,1.0
2014,5,26,8,39.0,39.0,6.0,82.0,600.0,5.0,27.0,996.3,7.9,0.0,1.4
2014,5,26,9,29.0,29.0,5.0,74.0,600.0,35.0,29.8,995.5,4.4,0.0,1.7
2014,5,26,10,23.0,80.0,5.0,56.0,500.0,67.0,32.8,994.7,2.8,0.0,1.3
2014,5,26,11,30.0,87.0,6.0,55.0,500.0,81.0,31.9,993.4,6.9,0.0,3.3
2014,5,26,12,31.0,82.0,6.0,40.0,400.0,104.0,32.3,992.3,7.9,0.0,2.8
2014,5,26,13,27.0,79.0,6.0,30.0,300.0,132.0,32.1,991.3,7.7,0.0,2.8
2014,5,26,14,30.0,80.0,6.0,23.0,300.0,145.0,33.3,989.9,8.7,0.0,2.6
2014,5,26,15,40.0,162.0,6.0,35.0,300.0,150.0,34.6,989.0,9.1,0.0,1.3
2014,5,26,16,39.0,134.0,6.0,39.0,300.0,149.0,35.5,988.2,1.7,0.0,2.6
2014,5,26,17,44.0,44.0,6.0,49.0,400.0,128.0,35.4,987.7,0.4,0.0,3.0
2014,5,26,18,25.0,25.0,4.0,27.0,300.0,114.0,32.4,988.2,-0.7,0.0,2.5
2014,5,26,19,18.0,18.0,3.0,25.0,300.0,109.0,27.1,988.8,2.2,0.0,1.0
2014,5,26,20,20.0,112.0,3.0,44.0,400.0,78.0,24.5,989.4,5.3,0.0,0.0
2014,5,26,21,32.0,121.0,4.0,108.0,600.0,8.0,22.8,989.5,6.5,0.0,0.7
2014,5,26,22,41.0,178.0,6.0,125.0,900.0,2.0,21.4,989.5,8.3,0.0,0.9
2014,5,26,23,38.0,62.0,5.0,118.0,800.0,2.0,20.0,989.5,9.0,0.0,0.2
