month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
11,24,0,246.0,243.0,71.0,135.0,49.0,1.0,2.5,10.135,0.1,0.0,1.0
11,24,1,248.0,250.0,74.0,133.0,54.0,1.0,3.3,10.13,-0.3,0.0,0.7
11,24,2,278.0,295.0,81.0,140.0,63.0,1.0,7.7,10.125,-3.8,0.0,1.1
11,24,3,288.0,314.0,72.0,135.0,64.0,1.0,9.5,10.124,-4.5,0.0,0.9
11,24,4,223.0,232.0,58.0,101.0,46.0,1.0,9.1,10.121,-4.8,0.0,2.3
11,24,5,111.0,87.0,55.0,68.0,22.0,1.0,8.8,10.115,-5.5,0.0,2.1
11,24,6,43.0,39.0,33.0,41.0,8.0,1.0,8.5,10.116,-5.7,0.0,1.2
11,24,7,31.0,44.0,25.0,33.0,7.0,6.0,9.5,10.115,-6.8,0.0,1.7
11,24,8,31.0,65.0,28.0,34.0,7.0,6.0,9.6,10.111,-7.6,0.0,3.5
11,24,9,35.0,93.0,25.0,39.0,7.0,5.0,9.5,10.109,-8.6,0.0,2.1
11,24,10,37.0,127.0,18.0,28.0,6.0,16.0,9.5,10.104,-8.6,0.0,2.0
11,24,11,41.0,154.0,17.0,27.0,6.0,18.0,9.7,10.097000000000001,-8.4,0.0,1.5
11,24,12,47.0,199.0,16.0,21.0,6.0,28.0,9.8,10.084,-9.3,0.0,2.5
11,24,13,56.0,254.0,14.0,16.0,5.0,34.0,9.9,10.074,-10.3,0.0,2.4
11,24,14,60.0,237.0,17.0,15.0,5.0,39.0,10.1,10.068,-10.1,0.0,3.2
11,24,15,62.0,235.0,19.0,17.0,5.0,39.0,10.1,10.067,-10.1,0.0,3.2
11,24,16,68.0,235.0,17.0,19.0,5.0,36.0,9.0,10.068999999999999,-9.5,0.0,1.0
11,24,17,64.0,212.0,16.0,23.0,6.0,31.0,5.8,10.068999999999999,-8.1,0.0,0.4
11,24,18,59.0,176.0,17.0,31.0,7.0,21.0,4.5,10.073,-8.3,0.0,0.9
11,24,19,59.0,165.0,19.0,44.0,8.0,6.0,8.8,10.076,-9.2,0.0,2.9
11,24,20,60.0,151.0,20.0,52.0,13.0,1.0,8.0,10.082,-8.6,0.0,2.3
11,24,21,52.0,139.0,22.0,49.0,9.0,4.0,6.7,10.088,-8.5,0.0,2.8
11,24,22,24.0,78.0,7.0,20.0,4.0,33.0,5.9,10.092,-8.1,0.0,3.0
11,24,23,18.0,44.0,12.0,27.0,5.0,25.0,5.2,10.093,-9.0,0.0,1.8
