year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2015,10,7,0,370.0,370.0,5.0,223.0,3400.0,3.0,17.1,1010.9,15.8,0.0,0.3
2015,10,7,1,401.0,401.0,5.0,208.0,3400.0,2.0,16.9,1010.8,15.9,0.0,0.7
2015,10,7,2,390.0,390.0,5.0,176.0,3000.0,3.0,16.9,1010.5,15.9,0.0,0.7
2015,10,7,3,362.0,362.0,5.0,170.0,2900.0,3.0,16.7,1010.1,15.9,0.0,0.9
2015,10,7,4,354.0,354.0,5.0,159.0,2800.0,3.0,17.0,1010.0,15.9,0.0,1.2
2015,10,7,5,327.0,327.0,4.0,139.0,2600.0,3.0,16.6,1010.3,15.8,0.0,0.7
2015,10,7,6,314.0,314.0,4.0,131.0,2600.0,3.0,16.1,1010.1,15.5,0.0,0.9
2015,10,7,7,298.0,298.0,4.0,120.0,2500.0,4.0,16.3,1010.4,15.8,0.0,0.9
2015,10,7,8,298.0,298.0,4.0,106.0,2600.0,9.0,17.0,1011.2,16.2,0.0,0.9
2015,10,7,9,302.0,302.0,6.0,112.0,2500.0,13.0,18.4,1011.2,16.4,0.0,0.6
2015,10,7,10,316.0,316.0,7.0,134.0,2600.0,23.0,20.4,1011.0,16.4,0.0,0.9
2015,10,7,11,296.0,296.0,8.0,122.0,2300.0,43.0,21.4,1010.6,16.8,0.0,1.6
2015,10,7,12,310.0,310.0,9.0,130.0,2400.0,72.0,22.7,1010.1,16.9,0.0,1.1
2015,10,7,13,347.0,347.0,10.0,113.0,2900.0,81.0,24.6,1008.8,17.1,0.0,1.3
2015,10,7,14,361.0,361.0,16.0,2.0,2800.0,100.0,25.0,1008.2,17.0,0.0,2.3
2015,10,7,15,320.0,320.0,28.0,2.0,2300.0,159.0,25.2,1008.0,16.6,0.0,2.0
2015,10,7,16,284.0,284.0,28.0,2.0,2100.0,168.0,24.9,1008.2,16.6,0.0,2.1
2015,10,7,17,261.0,261.0,24.0,2.0,2100.0,155.0,23.9,1008.3,16.4,0.0,1.8
2015,10,7,18,258.0,258.0,21.0,2.0,2200.0,136.0,22.3,1008.8,17.0,0.0,0.3
2015,10,7,19,298.0,298.0,16.0,2.0,2400.0,106.0,22.0,1009.7,16.9,0.0,1.7
2015,10,7,20,347.0,347.0,9.0,2.0,2700.0,63.0,21.8,1010.6,12.1,0.0,2.2
2015,10,7,21,108.0,108.0,5.0,2.0,900.0,74.0,23.0,1012.2,-0.5,0.0,2.5
2015,10,7,22,13.0,13.0,2.0,2.0,300.0,71.0,21.7,1013.0,-4.4,0.0,3.9
2015,10,7,23,11.0,11.0,2.0,2.0,300.0,65.0,20.2,1013.9,-8.2,0.0,3.4
