year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,5,18,0,142.0,210.0,20.0,97.0,1399.0,25.0,19.2,1003.4,15.5,0.0,0.4
2013,5,18,1,158.0,208.0,18.0,120.0,1700.0,2.0,19.0,1003.4,15.3,0.0,0.8
2013,5,18,2,160.0,201.0,17.0,115.0,1500.0,2.0,18.4,1003.0,15.5,0.0,1.1
2013,5,18,3,150.0,169.0,16.0,108.0,1399.0,2.0,18.1,1002.6,15.4,0.0,1.0
2013,5,18,4,130.0,153.0,18.0,84.0,2299.0,15.0,17.8,1002.1,15.2,0.0,1.3
2013,5,18,5,171.0,216.0,18.0,90.0,2700.0,3.0,17.8,1002.5,15.4,0.0,1.1
2013,5,18,6,176.0,222.0,19.0,83.0,2500.0,5.0,18.3,1003.1,15.9,0.0,0.6
2013,5,18,7,182.0,231.0,18.0,66.0,1700.0,17.0,19.2,1002.9,15.9,0.0,1.9
2013,5,18,8,174.0,188.0,17.0,51.0,900.0,20.0,19.9,1002.5,16.3,0.0,2.7
2013,5,18,9,143.0,161.0,16.0,40.0,800.0,28.0,20.7,1002.2,16.1,0.0,4.3
2013,5,18,10,143.0,161.0,16.0,40.0,800.0,28.0,21.7,1001.9,16.2,0.0,2.4
2013,5,18,11,146.0,154.0,17.0,39.0,800.0,42.0,22.6,1001.0,15.9,0.0,2.9
2013,5,18,12,153.0,164.0,21.0,36.0,1200.0,67.0,22.7,1000.1,15.3,0.0,3.1
2013,5,18,13,144.0,149.0,30.0,30.0,1000.0,109.0,23.8,999.2,15.6,0.0,2.5
2013,5,18,14,105.0,136.0,31.0,25.0,700.0,125.0,23.2,998.8,15.5,0.0,2.9
2013,5,18,15,80.0,148.0,31.0,25.0,600.0,130.0,23.3,998.0,15.1,0.0,2.8
2013,5,18,16,66.0,73.0,30.0,24.0,500.0,147.0,23.2,997.6,14.7,0.0,3.9
2013,5,18,17,66.0,72.0,30.0,23.0,500.0,147.0,23.0,997.2,14.8,0.0,3.0
2013,5,18,18,84.0,132.0,25.0,26.0,500.0,146.0,22.9,997.5,14.5,0.0,3.7
2013,5,18,19,83.0,122.0,21.0,26.0,500.0,143.0,22.8,997.8,14.4,0.0,3.1
2013,5,18,20,78.0,113.0,20.0,29.0,500.0,124.0,21.3,998.4,14.2,0.0,2.3
2013,5,18,21,67.0,134.0,19.0,30.0,500.0,124.0,20.1,998.2,14.0,0.0,3.0
2013,5,18,22,34.0,115.0,16.0,28.0,700.0,104.0,19.5,999.5,13.9,0.0,1.4
2013,5,18,23,34.0,83.0,16.0,26.0,800.0,94.0,19.1,998.9,13.9,0.0,2.2
