year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,3,13,0,163.0,196.0,59.0,97.0,2900.0,5.0,-0.2,1016.7,-7.0,0.0,0.8
2016,3,13,1,88.0,113.0,25.0,69.0,1600.0,13.0,6.2,1017.4,-12.9,0.0,2.7
2016,3,13,2,29.0,47.0,8.0,42.0,700.0,34.0,5.9,1018.3,-12.2,0.0,2.4
2016,3,13,3,15.0,44.0,9.0,32.0,600.0,41.0,5.2,1018.5,-12.3,0.0,3.3
2016,3,13,4,14.0,42.0,8.0,22.0,500.0,57.0,4.8,1019.2,-12.2,0.0,3.7
2016,3,13,5,13.0,39.0,10.0,23.0,600.0,58.0,4.1,1019.8,-13.7,0.0,4.5
2016,3,13,6,12.0,27.0,10.0,21.0,500.0,66.0,3.4,1020.6,-16.4,0.0,2.1
2016,3,13,7,12.0,34.0,14.0,27.0,600.0,60.0,3.3,1021.1,-16.4,0.0,2.9
2016,3,13,8,15.0,38.0,13.0,21.0,600.0,71.0,3.9,1022.1,-17.1,0.0,3.5
2016,3,13,9,15.0,33.0,10.0,16.0,500.0,79.0,5.3,1022.6,-17.2,0.0,3.9
2016,3,13,10,12.0,30.0,7.0,11.0,400.0,88.0,6.5,1022.9,-17.6,0.0,3.0
2016,3,13,11,14.0,28.0,6.0,9.0,400.0,93.0,7.7,1022.7,-17.4,0.0,3.9
2016,3,13,12,14.0,28.0,6.0,9.0,400.0,95.0,9.1,1022.0,-16.2,0.0,3.3
2016,3,13,13,12.0,17.0,5.0,8.0,400.0,100.0,9.9,1021.0,-17.3,0.0,3.4
2016,3,13,14,19.0,19.0,5.0,7.0,300.0,104.0,10.7,1020.0,-17.6,0.0,5.4
2016,3,13,15,12.0,20.0,4.0,7.0,300.0,108.0,11.6,1019.0,-16.9,0.0,5.1
2016,3,13,16,14.0,21.0,4.0,8.0,300.0,108.0,11.9,1018.5,-17.7,0.0,4.6
2016,3,13,17,14.0,26.0,4.0,9.0,300.0,106.0,12.1,1018.2,-16.5,0.0,4.0
2016,3,13,18,14.0,29.0,4.0,13.0,400.0,100.0,11.3,1018.4,-17.2,0.0,1.9
2016,3,13,19,14.0,37.0,5.0,29.0,500.0,77.0,9.6,1019.0,-15.8,0.0,2.2
2016,3,13,20,25.0,54.0,6.0,38.0,500.0,69.0,9.3,1019.7,-16.1,0.0,1.8
2016,3,13,21,28.0,66.0,9.0,41.0,700.0,61.0,8.9,1019.9,-16.4,0.0,2.8
2016,3,13,22,42.0,103.0,14.0,40.0,800.0,60.0,8.4,1019.9,-16.0,0.0,4.6
2016,3,13,23,56.0,131.0,19.0,39.0,900.0,55.0,8.0,1019.9,-15.6,0.0,4.2
