year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,5,4,0,51.0,76.0,2.0,9.0,300.0,75.0,11.0,1012.6,-4.3,0.0,2.7
2014,5,4,1,39.0,58.0,2.0,12.0,300.0,70.0,10.3,1012.7,-5.7,0.0,2.6
2014,5,4,2,35.0,35.0,2.0,14.0,300.0,70.0,9.5,1012.6,-5.2,0.0,1.3
2014,5,4,3,32.0,33.0,2.0,19.0,300.0,63.0,9.6,1012.2,-6.7,0.0,2.4
2014,5,4,4,34.0,36.0,2.0,17.0,300.0,65.0,9.9,1012.1,-7.3,0.0,3.3
2014,5,4,5,39.0,40.0,3.0,14.0,300.0,67.0,10.3,1012.5,-7.9,0.0,2.6
2014,5,4,6,47.0,47.0,5.0,13.0,300.0,68.0,11.2,1012.3,-8.1,0.0,3.7
2014,5,4,7,50.0,50.0,3.0,15.0,400.0,67.0,12.6,1011.9,-9.2,0.0,4.2
2014,5,4,8,54.0,54.0,4.0,15.0,400.0,68.0,13.8,1011.7,-10.2,0.0,5.0
2014,5,4,9,42.0,42.0,5.0,14.0,300.0,72.0,15.5,1012.1,-11.9,0.0,4.3
2014,5,4,10,49.0,143.0,2.0,9.0,400.0,82.0,16.1,1012.0,-13.4,0.0,6.4
2014,5,4,11,55.0,105.0,2.0,7.0,400.0,88.0,16.8,1011.8,-11.8,0.0,6.8
2014,5,4,12,50.0,75.0,2.0,7.0,400.0,87.0,17.4,1011.5,-11.4,0.0,8.1
2014,5,4,13,46.0,101.0,2.0,6.0,400.0,88.0,17.2,1011.4,-11.5,0.0,5.9
2014,5,4,14,33.0,58.0,2.0,7.0,400.0,87.0,17.7,1011.3,-11.1,0.0,5.9
2014,5,4,15,33.0,35.0,2.0,7.0,400.0,86.0,17.2,1011.5,-11.5,0.0,3.3
2014,5,4,16,28.0,40.0,2.0,7.0,400.0,85.0,17.2,1011.9,-10.6,0.0,4.5
2014,5,4,17,30.0,36.0,2.0,8.0,300.0,82.0,16.5,1011.9,-9.5,0.0,3.1
2014,5,4,18,35.0,37.0,2.0,11.0,300.0,80.0,15.1,1012.2,-7.7,0.0,1.1
2014,5,4,19,27.0,32.0,2.0,14.0,400.0,75.0,10.9,1012.8,-2.9,0.0,0.0
2014,5,4,20,26.0,39.0,2.0,24.0,500.0,62.0,8.2,1013.0,-0.8,0.0,0.4
2014,5,4,21,32.0,42.0,2.0,35.0,400.0,43.0,7.3,1013.3,0.5,0.0,0.8
2014,5,4,22,32.0,85.0,2.0,74.0,500.0,2.0,7.0,1013.3,0.4,0.0,0.0
2014,5,4,23,39.0,103.0,4.0,78.0,700.0,2.0,6.3,1012.9,1.8,0.0,0.7
