year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2016,7,13,0,15.0,17.0,2.0,33.0,400.0,50.0,25.0,999.0,20.7,0.0,1.3
2016,7,13,1,10.0,10.0,2.0,35.0,400.0,43.0,24.4,999.2,20.5,0.0,1.1
2016,7,13,2,15.0,15.0,2.0,59.0,400.0,13.0,23.1,999.4,20.6,0.0,0.6
2016,7,13,3,25.0,25.0,2.0,69.0,500.0,2.0,22.9,999.5,20.4,0.0,0.9
2016,7,13,4,28.0,28.0,2.0,64.0,500.0,2.0,22.6,999.7,20.5,0.0,0.6
2016,7,13,5,22.0,22.0,2.0,54.0,500.0,5.0,22.8,1000.2,20.7,0.0,0.8
2016,7,13,6,19.0,31.0,2.0,51.0,500.0,6.0,24.1,1000.5,21.0,0.0,1.0
2016,7,13,7,24.0,34.0,2.0,55.0,500.0,7.0,26.1,1000.8,20.4,0.0,1.9
2016,7,13,8,24.0,24.0,2.0,50.0,600.0,22.0,27.8,1001.1,20.9,0.0,1.5
2016,7,13,9,28.0,28.0,3.0,28.0,600.0,64.0,29.3,1001.1,20.5,0.0,1.6
2016,7,13,10,23.0,23.0,2.0,23.0,400.0,87.0,30.3,1000.9,19.7,0.0,2.1
2016,7,13,11,16.0,16.0,2.0,16.0,400.0,120.0,31.8,1001.0,19.1,0.0,2.5
2016,7,13,12,22.0,22.0,2.0,14.0,300.0,137.0,33.6,1000.6,17.7,0.0,1.5
2016,7,13,13,18.0,18.0,2.0,9.0,200.0,146.0,34.5,1000.0,15.9,0.0,1.9
2016,7,13,14,17.0,17.0,2.0,12.0,200.0,166.0,35.5,999.4,15.8,0.0,1.0
2016,7,13,15,13.0,13.0,2.0,18.0,200.0,189.0,36.8,999.0,15.3,0.0,1.4
2016,7,13,16,22.0,22.0,2.0,19.0,200.0,204.0,37.0,998.6,14.9,0.0,1.8
2016,7,13,17,27.0,27.0,2.0,26.0,200.0,216.0,36.2,998.6,14.2,0.0,2.2
2016,7,13,18,25.0,25.0,2.0,31.0,200.0,213.0,35.7,998.7,15.4,0.0,2.4
2016,7,13,19,28.0,44.0,2.0,37.0,200.0,187.0,34.5,998.9,15.4,0.0,2.0
2016,7,13,20,39.0,63.0,2.0,37.0,300.0,190.0,33.2,999.6,17.0,0.0,2.3
2016,7,13,21,46.0,64.0,2.0,39.0,400.0,189.0,32.6,1000.3,16.0,0.0,2.3
2016,7,13,22,24.0,36.0,2.0,46.0,500.0,120.0,32.0,1000.8,16.3,0.0,2.2
2016,7,13,23,15.0,46.0,3.0,54.0,600.0,105.0,31.6,1001.4,17.1,0.0,2.5
