year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,6,15,0,129.0,129.0,4.0,84.0,1100.0,99.0,24.2,999.8,20.1,0.0,0.6
2014,6,15,1,130.0,130.0,3.0,89.0,1200.0,63.0,23.3,999.7,19.5,0.0,0.4
2014,6,15,2,115.0,115.0,7.0,87.0,1700.0,50.0,22.7,999.6,20.6,0.0,0.0
2014,6,15,3,99.0,99.0,11.0,108.0,2200.0,26.0,23.0,999.7,20.3,0.0,0.1
2014,6,15,4,96.0,96.0,10.0,100.0,2200.0,23.0,23.0,999.7,20.5,0.0,0.8
2014,6,15,5,163.0,163.0,9.0,136.0,1500.0,2.0,23.2,999.9,20.7,0.0,1.1
2014,6,15,6,155.0,155.0,10.0,106.0,1300.0,5.0,24.3,999.9,20.8,0.0,0.7
2014,6,15,7,147.0,147.0,11.0,98.0,1100.0,21.0,25.6,999.9,19.9,0.0,1.2
2014,6,15,8,138.0,138.0,10.0,95.0,1000.0,48.0,27.2,999.8,20.0,0.0,0.9
2014,6,15,9,129.0,129.0,10.0,86.0,1300.0,72.0,28.8,999.5,19.7,0.0,1.6
2014,6,15,10,117.0,117.0,12.0,66.0,1100.0,110.0,30.6,998.9,19.3,0.0,1.6
2014,6,15,11,112.0,112.0,14.0,58.0,1200.0,149.0,31.3,998.1,20.6,0.0,1.6
2014,6,15,12,103.0,103.0,20.0,57.0,1000.0,196.0,31.7,997.1,19.0,0.0,0.9
2014,6,15,13,105.0,105.0,26.0,40.0,1000.0,263.0,29.9,997.0,19.0,0.0,1.1
2014,6,15,14,107.0,107.0,30.0,36.0,900.0,267.0,29.9,996.8,20.5,0.0,1.0
2014,6,15,15,125.0,125.0,24.0,49.0,1000.0,247.0,29.3,996.5,19.9,0.0,0.8
2014,6,15,16,156.0,156.0,17.0,54.0,1100.0,247.0,29.8,996.6,19.2,0.0,1.3
2014,6,15,17,147.0,147.0,14.0,65.0,1100.0,232.0,28.7,996.7,17.9,0.0,2.0
2014,6,15,18,98.0,98.0,14.0,51.0,900.0,214.0,27.7,996.5,15.4,0.0,1.5
2014,6,15,19,60.0,60.0,10.0,47.0,600.0,169.0,23.2,997.8,20.7,0.2,0.9
2014,6,15,20,55.0,55.0,7.0,42.0,600.0,159.0,22.9,998.4,21.2,0.1,1.2
2014,6,15,21,70.0,70.0,3.0,39.0,700.0,158.0,23.0,998.8,21.3,0.0,1.4
2014,6,15,22,74.0,74.0,3.0,64.0,800.0,111.0,22.6,998.3,20.7,0.0,0.0
2014,6,15,23,103.0,103.0,2.0,58.0,1000.0,100.0,21.9,998.2,20.7,0.0,0.0
