year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2014,3,2,0,110.0,151.0,48.0,88.0,1300.0,11.0,0.6,1016.1,-8.6,0.0,0.1
2014,3,2,1,118.0,182.0,52.0,102.0,1500.0,2.0,1.9,1016.3,-6.7,0.0,2.7
2014,3,2,2,136.0,210.0,49.0,95.0,2400.0,2.0,0.4,1016.7,-4.3,0.0,2.1
2014,3,2,3,127.0,163.0,38.0,86.0,2500.0,2.0,-0.3,1016.8,-3.7,0.0,2.2
2014,3,2,4,114.0,144.0,36.0,82.0,2600.0,2.0,-0.8,1017.2,-3.8,0.0,2.1
2014,3,2,5,127.0,152.0,48.0,81.0,2900.0,2.0,-1.1,1017.5,-3.9,0.0,0.9
2014,3,2,6,118.0,138.0,59.0,80.0,2900.0,2.0,-1.0,1017.7,-3.7,0.0,1.6
2014,3,2,7,112.0,120.0,65.0,80.0,3000.0,2.0,-0.2,1018.4,-3.6,0.0,1.9
2014,3,2,8,108.0,122.0,93.0,80.0,3300.0,2.0,1.1,1018.7,-3.6,0.0,1.1
2014,3,2,9,116.0,142.0,109.0,74.0,3200.0,6.0,2.3,1018.8,-3.2,0.0,1.5
2014,3,2,10,137.0,159.0,115.0,74.0,3000.0,10.0,4.8,1018.3,-3.5,0.0,1.7
2014,3,2,11,144.0,157.0,114.0,76.0,3000.0,20.0,6.6,1017.3,-5.1,0.0,1.8
2014,3,2,12,153.0,170.0,110.0,79.0,2900.0,28.0,8.4,1016.0,-5.5,0.0,1.6
2014,3,2,13,158.0,175.0,99.0,83.0,2800.0,36.0,9.6,1015.2,-6.3,0.0,0.9
2014,3,2,14,155.0,164.0,90.0,85.0,2600.0,41.0,11.0,1014.4,-6.8,0.0,2.8
2014,3,2,15,132.0,153.0,81.0,89.0,2500.0,37.0,11.0,1014.1,-6.8,0.0,2.6
2014,3,2,16,125.0,141.0,67.0,84.0,2300.0,40.0,10.4,1014.2,-6.9,0.0,2.6
2014,3,2,17,127.0,157.0,61.0,86.0,2200.0,38.0,9.0,1014.6,-6.4,0.0,2.7
2014,3,2,18,128.0,163.0,56.0,99.0,2200.0,21.0,7.7,1015.0,-5.7,0.0,2.2
2014,3,2,19,142.0,190.0,54.0,113.0,2300.0,9.0,6.9,1015.4,-5.8,0.0,2.1
2014,3,2,20,146.0,177.0,48.0,101.0,2200.0,16.0,5.5,1016.5,-5.2,0.0,1.2
2014,3,2,21,160.0,197.0,54.0,118.0,2600.0,2.0,3.3,1017.0,-5.1,0.0,0.1
2014,3,2,22,182.0,213.0,59.0,127.0,2700.0,2.0,4.7,1016.8,-3.8,0.0,0.9
2014,3,2,23,220.0,254.0,69.0,126.0,3100.0,2.0,1.5,1017.2,-3.6,0.0,0.5
