year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2013,8,30,0,11.0,35.0,2.0,36.0,200.0,20.0,20.6,1005.4,13.8,0.0,1.7
2013,8,30,1,5.0,21.0,2.0,23.0,200.0,34.0,19.6,1005.8,13.5,0.0,2.5
2013,8,30,2,3.0,12.0,3.0,22.0,200.0,32.0,19.5,1006.0,12.5,0.0,1.7
2013,8,30,3,4.0,10.0,1.0,19.0,100.0,32.0,18.9,1006.3,13.5,0.0,2.0
2013,8,30,4,3.0,6.0,3.0,19.0,100.0,17.0,18.3,1006.6,14.2,0.0,1.0
2013,8,30,5,4.0,6.0,1.0,20.0,200.0,36.0,18.2,1007.2,13.3,0.0,0.9
2013,8,30,6,6.0,25.0,1.0,37.0,200.0,17.0,19.1,1007.9,13.5,0.0,1.2
2013,8,30,7,10.0,22.0,2.0,40.0,300.0,11.0,20.8,1008.3,12.7,0.0,1.8
2013,8,30,8,7.0,19.0,2.0,35.0,300.0,18.0,23.2,1008.6,11.3,0.0,3.1
2013,8,30,9,6.0,16.0,1.0,26.0,300.0,30.0,24.5,1008.5,11.1,0.0,2.2
2013,8,30,10,5.0,16.0,1.0,17.0,200.0,43.0,25.5,1008.1,9.3,0.0,3.0
2013,8,30,11,3.0,6.0,1.0,17.0,200.0,48.0,26.2,1007.5,9.5,0.0,2.5
2013,8,30,12,3.0,6.0,1.0,15.0,200.0,56.0,26.5,1006.9,11.0,0.0,2.4
2013,8,30,13,5.0,12.0,1.0,14.0,200.0,62.0,27.4,1006.0,8.8,0.0,2.0
2013,8,30,14,7.0,12.0,1.0,16.0,200.0,66.0,27.9,1005.3,9.2,0.0,1.8
2013,8,30,15,3.0,3.0,2.0,18.0,200.0,67.0,28.3,1005.2,9.1,0.0,1.8
2013,8,30,16,5.0,10.0,2.0,15.0,200.0,75.0,28.5,1004.9,7.7,0.0,2.2
2013,8,30,17,8.0,14.0,4.0,19.0,200.0,73.0,27.0,1004.8,11.5,0.0,1.0
2013,8,30,18,10.0,13.0,5.0,21.0,300.0,71.0,21.7,1004.9,13.3,0.0,0.0
2013,8,30,19,11.0,19.0,4.0,28.0,300.0,61.0,19.4,1005.3,13.1,0.0,0.0
2013,8,30,20,16.0,55.0,4.0,64.0,500.0,18.0,18.7,1006.0,14.6,0.0,0.7
2013,8,30,21,25.0,94.0,4.0,87.0,600.0,5.0,17.5,1006.3,14.9,0.0,0.0
2013,8,30,22,22.0,71.0,2.0,73.0,500.0,15.0,17.0,1006.4,13.5,0.0,0.0
2013,8,30,23,25.0,86.0,4.0,82.0,500.0,3.0,16.3,1006.5,13.4,0.0,0.6
