month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
2,1,0,143.0,147.0,51.0,53.0,16.0,6.0,1.8,10.128,-3.1,0.0,0.9
2,1,1,144.0,153.0,65.0,60.0,16.0,4.0,1.6,10.129,-2.0,0.0,0.2
2,1,2,138.0,156.0,63.0,57.0,15.0,6.0,1.6,10.127,-1.3,0.0,1.1
2,1,3,138.0,140.0,66.0,64.0,17.0,1.0,1.8,10.121,-1.5,0.0,1.1
2,1,4,145.0,150.0,63.0,65.0,19.0,1.0,1.8,10.118,-1.5,0.0,1.2
2,1,5,153.0,152.0,70.0,62.0,19.0,1.0,1.6,10.116,-1.3,0.0,1.3
2,1,6,148.0,141.0,81.0,64.0,19.0,1.0,1.7,10.115,-0.7,0.0,1.1
2,1,7,153.0,160.0,91.0,71.0,18.0,1.0,2.1,10.118,-0.2,0.0,0.7
2,1,8,150.0,158.0,81.0,67.0,18.0,1.0,2.5,10.121,0.4,0.0,1.0
2,1,9,156.0,163.0,75.0,64.0,18.0,1.0,2.7,10.123,0.3,0.0,0.2
2,1,10,158.0,171.0,78.0,64.0,19.0,1.0,3.8,10.121,0.7,0.0,0.0
2,1,11,170.0,184.0,82.0,72.0,22.0,1.0,4.5,10.113,1.3,0.0,1.0
2,1,12,134.0,140.0,74.0,57.0,17.0,5.0,4.8,10.1,1.3,0.0,0.8
2,1,13,102.0,78.0,55.0,50.0,16.0,6.0,4.9,10.09,1.4,0.0,1.4
2,1,14,99.0,82.0,51.0,54.0,16.0,2.0,4.7,10.088,1.5,0.0,1.7
2,1,15,103.0,93.0,50.0,58.0,17.0,1.0,4.6,10.087,1.3,0.0,1.7
2,1,16,102.0,94.0,44.0,56.0,17.0,2.0,4.0,10.079,1.0,0.0,1.3
2,1,17,98.0,91.0,40.0,58.0,17.0,1.0,3.6,10.076,0.8,0.0,2.1
2,1,18,101.0,88.0,36.0,60.0,18.0,1.0,3.4,10.075,0.8,0.0,1.3
2,1,19,107.0,91.0,30.0,57.0,19.0,1.0,3.2,10.076,0.9,0.0,1.9
2,1,20,113.0,104.0,28.0,57.0,19.0,1.0,2.8,10.073,1.0,0.0,2.2
2,1,21,112.0,105.0,28.0,57.0,19.0,1.0,2.5,10.068,1.0,0.0,2.3
2,1,22,121.0,115.0,27.0,57.0,20.0,1.0,2.4,10.067,0.9,0.0,2.1
2,1,23,128.0,121.0,28.0,56.0,20.0,1.0,2.3,10.062999999999999,0.8,0.0,1.6
