month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,WSPM
9,7,0,101.0,117.0,17.0,88.0,25.0,14.0,18.7,10.111,17.9,0.0,0.7
9,7,1,106.0,111.0,18.0,89.0,24.0,8.0,18.5,10.11,17.7,0.0,0.8
9,7,2,102.0,120.0,13.0,101.0,23.0,1.0,18.8,10.109,17.8,0.0,1.0
9,7,3,129.0,133.0,12.0,89.0,22.0,1.0,18.3,10.11,17.7,0.0,0.6
9,7,4,106.0,122.0,13.0,88.0,19.0,1.0,17.8,10.113,17.3,0.0,0.8
9,7,5,96.0,107.0,13.0,81.0,18.0,1.0,18.2,10.117,17.7,0.0,0.7
9,7,6,95.0,104.0,12.0,77.0,18.0,1.0,18.6,10.123,18.1,0.0,1.1
9,7,7,96.0,104.0,12.0,64.0,18.0,4.0,19.5,10.126,17.6,0.0,1.2
9,7,8,94.0,107.0,9.0,65.0,16.0,1.0,22.2,10.13,16.7,0.0,2.1
9,7,9,94.0,107.0,13.0,70.0,16.0,7.0,23.9,10.13,16.9,0.0,1.4
9,7,10,103.0,107.0,17.0,50.0,15.0,62.0,25.6,10.125,15.9,0.0,1.7
9,7,11,91.0,75.0,14.0,42.0,12.0,81.0,26.6,10.12,15.6,0.0,1.1
9,7,12,62.0,19.0,13.0,29.0,9.0,109.0,27.3,10.113,15.3,0.0,1.8
9,7,13,40.0,40.0,11.0,20.0,7.0,127.0,28.2,10.105,14.1,0.0,1.3
9,7,14,30.0,9.0,8.0,18.0,5.0,129.0,28.7,10.099,14.1,0.0,1.1
9,7,15,8.0,12.0,8.0,18.0,4.0,128.0,29.1,10.099,14.1,0.0,1.1
9,7,16,20.0,48.0,8.0,19.0,4.0,126.0,28.4,10.096,14.2,0.0,0.9
9,7,17,23.0,37.0,7.0,30.0,4.0,124.0,25.3,10.1,16.4,0.0,0.7
9,7,18,22.0,30.0,7.0,35.0,4.0,121.0,23.7,10.104,15.5,0.0,1.4
9,7,19,27.0,47.0,6.0,61.0,6.0,83.0,21.1,10.111,17.1,0.0,0.8
9,7,20,43.0,111.0,6.0,78.0,7.0,80.0,20.1,10.116,16.9,0.0,0.1
9,7,21,70.0,138.0,9.0,91.0,10.0,61.0,19.5,10.119,17.3,0.0,0.2
9,7,22,85.0,159.0,10.0,130.0,12.0,19.0,19.3,10.119,18.0,0.0,0.0
9,7,23,90.0,139.0,6.0,120.0,13.0,15.0,19.2,10.12,17.0,0.0,1.4
